Date,Value
2015-09-29T23:00:00.000Z,1.5147
2015-09-30T23:00:00.000Z,1.5155
2015-10-01T23:00:00.000Z,1.52
2015-10-04T23:00:00.000Z,1.5179
2015-10-05T23:00:00.000Z,1.5212
2015-10-06T23:00:00.000Z,1.5313
2015-10-07T23:00:00.000Z,1.5295
2015-10-08T23:00:00.000Z,1.5308
2015-10-11T23:00:00.000Z,1.5343
2015-10-12T23:00:00.000Z,1.5224
2015-10-13T23:00:00.000Z,1.5436
2015-10-14T23:00:00.000Z,1.5459
2015-10-15T23:00:00.000Z,1.5446
2015-10-18T23:00:00.000Z,1.548
2015-10-19T23:00:00.000Z,1.546
2015-10-20T23:00:00.000Z,1.5459
2015-10-21T23:00:00.000Z,1.5411
2015-10-22T23:00:00.000Z,1.5352
2015-10-26T00:00:00.000Z,1.5361
2015-10-27T00:00:00.000Z,1.5312
2015-10-28T00:00:00.000Z,1.532
2015-10-29T00:00:00.000Z,1.5294
2015-10-30T00:00:00.000Z,1.5443
2015-11-02T00:00:00.000Z,1.5428
2015-11-03T00:00:00.000Z,1.5399
2015-11-04T00:00:00.000Z,1.5384
2015-11-05T00:00:00.000Z,1.525
2015-11-06T00:00:00.000Z,1.5077
2015-11-09T00:00:00.000Z,1.5108
2015-11-10T00:00:00.000Z,1.511
2015-11-11T00:00:00.000Z,1.5201
2015-11-12T00:00:00.000Z,1.5194
2015-11-13T00:00:00.000Z,1.5196
2015-11-16T00:00:00.000Z,1.5198
2015-11-17T00:00:00.000Z,1.5217
2015-11-18T00:00:00.000Z,1.5211
2015-11-19T00:00:00.000Z,1.5295
2015-11-20T00:00:00.000Z,1.5217
2015-11-23T00:00:00.000Z,1.5131
2015-11-24T00:00:00.000Z,1.5069
2015-11-25T00:00:00.000Z,1.5068
2015-11-26T00:00:00.000Z,1.5126
2015-11-27T00:00:00.000Z,1.5053
2015-11-30T00:00:00.000Z,1.5053
2015-12-01T00:00:00.000Z,1.5054
2015-12-02T00:00:00.000Z,1.4942
2015-12-03T00:00:00.000Z,1.5036
2015-12-04T00:00:00.000Z,1.5101
2015-12-07T00:00:00.000Z,1.5071
2015-12-08T00:00:00.000Z,1.4984
2015-12-09T00:00:00.000Z,1.5182
2015-12-10T00:00:00.000Z,1.5163
2015-12-11T00:00:00.000Z,1.5211
2015-12-14T00:00:00.000Z,1.5116
2015-12-15T00:00:00.000Z,1.5048
2015-12-16T00:00:00.000Z,1.5005
2015-12-17T00:00:00.000Z,1.4882
2015-12-18T00:00:00.000Z,1.4893
2015-12-21T00:00:00.000Z,1.4886
2015-12-22T00:00:00.000Z,1.4825
2015-12-23T00:00:00.000Z,1.4868
2015-12-24T00:00:00.000Z,1.4921
2015-12-29T00:00:00.000Z,1.4795
2015-12-30T00:00:00.000Z,1.4833
2015-12-31T00:00:00.000Z,1.4819
2016-01-04T00:00:00.000Z,1.4689
2016-01-05T00:00:00.000Z,1.4647
2016-01-06T00:00:00.000Z,1.4607
2016-01-07T00:00:00.000Z,1.4566
2016-01-08T00:00:00.000Z,1.454
2016-01-11T00:00:00.000Z,1.4531
2016-01-12T00:00:00.000Z,1.4366
2016-01-13T00:00:00.000Z,1.4441
2016-01-14T00:00:00.000Z,1.4393
2016-01-15T00:00:00.000Z,1.4307
2016-01-18T00:00:00.000Z,1.427
2016-01-19T00:00:00.000Z,1.4144
2016-01-20T00:00:00.000Z,1.4186
2016-01-21T00:00:00.000Z,1.4135
2016-01-22T00:00:00.000Z,1.4331
2016-01-25T00:00:00.000Z,1.4267
2016-01-26T00:00:00.000Z,1.4325
2016-01-27T00:00:00.000Z,1.4258
2016-01-28T00:00:00.000Z,1.4388
2016-01-29T00:00:00.000Z,1.4187
2016-02-01T00:00:00.000Z,1.4366
2016-02-02T00:00:00.000Z,1.4376
2016-02-03T00:00:00.000Z,1.4592
2016-02-04T00:00:00.000Z,1.4578
2016-02-05T00:00:00.000Z,1.4482
2016-02-08T00:00:00.000Z,1.4368
2016-02-09T00:00:00.000Z,1.4484
2016-02-10T00:00:00.000Z,1.446
2016-02-11T00:00:00.000Z,1.4435
2016-02-12T00:00:00.000Z,1.4458
2016-02-15T00:00:00.000Z,1.4455
2016-02-16T00:00:00.000Z,1.4307
2016-02-17T00:00:00.000Z,1.4314
2016-02-18T00:00:00.000Z,1.4366
2016-02-19T00:00:00.000Z,1.4266
2016-02-22T00:00:00.000Z,1.4135
2016-02-23T00:00:00.000Z,1.4105
2016-02-24T00:00:00.000Z,1.3932
2016-02-25T00:00:00.000Z,1.3949
2016-02-26T00:00:00.000Z,1.3862
2016-02-29T00:00:00.000Z,1.3929
2016-03-01T00:00:00.000Z,1.3925
2016-03-02T00:00:00.000Z,1.4064
2016-03-03T00:00:00.000Z,1.4156
2016-03-04T00:00:00.000Z,1.4216
2016-03-07T00:00:00.000Z,1.4205
2016-03-08T00:00:00.000Z,1.4211
2016-03-09T00:00:00.000Z,1.4222
2016-03-10T00:00:00.000Z,1.4307
2016-03-11T00:00:00.000Z,1.4395
2016-03-14T00:00:00.000Z,1.4323
2016-03-15T00:00:00.000Z,1.4165
2016-03-16T00:00:00.000Z,1.4099
2016-03-17T00:00:00.000Z,1.449
2016-03-18T00:00:00.000Z,1.4514
2016-03-21T00:00:00.000Z,1.4402
2016-03-22T00:00:00.000Z,1.4217
2016-03-23T00:00:00.000Z,1.4111
2016-03-24T00:00:00.000Z,1.4143
2016-03-28T23:00:00.000Z,1.4266
2016-03-29T23:00:00.000Z,1.4448
2016-03-30T23:00:00.000Z,1.4378
2016-03-31T23:00:00.000Z,1.4185
2016-04-03T23:00:00.000Z,1.4291
2016-04-04T23:00:00.000Z,1.4133
2016-04-05T23:00:00.000Z,1.4086
2016-04-06T23:00:00.000Z,1.4094
2016-04-07T23:00:00.000Z,1.4106
2016-04-10T23:00:00.000Z,1.4263
2016-04-11T23:00:00.000Z,1.4208
2016-04-12T23:00:00.000Z,1.4207
2016-04-13T23:00:00.000Z,1.414
2016-04-14T23:00:00.000Z,1.4178
2016-04-17T23:00:00.000Z,1.4274
2016-04-18T23:00:00.000Z,1.4402
2016-04-19T23:00:00.000Z,1.4401
2016-04-20T23:00:00.000Z,1.4338
2016-04-21T23:00:00.000Z,1.4409
2016-04-24T23:00:00.000Z,1.45
2016-04-25T23:00:00.000Z,1.4584
2016-04-26T23:00:00.000Z,1.4537
2016-04-27T23:00:00.000Z,1.4571
2016-04-28T23:00:00.000Z,1.465
2016-05-02T23:00:00.000Z,1.4551
2016-05-03T23:00:00.000Z,1.4482
2016-05-04T23:00:00.000Z,1.4497
2016-05-05T23:00:00.000Z,1.4432
2016-05-08T23:00:00.000Z,1.4398
2016-05-09T23:00:00.000Z,1.4462
2016-05-10T23:00:00.000Z,1.4465
2016-05-11T23:00:00.000Z,1.4503
2016-05-12T23:00:00.000Z,1.4351
2016-05-15T23:00:00.000Z,1.4405
2016-05-16T23:00:00.000Z,1.4467
2016-05-17T23:00:00.000Z,1.4617
2016-05-18T23:00:00.000Z,1.4585
2016-05-19T23:00:00.000Z,1.4515
2016-05-22T23:00:00.000Z,1.4461
2016-05-23T23:00:00.000Z,1.4609
2016-05-24T23:00:00.000Z,1.4714
2016-05-25T23:00:00.000Z,1.4682
2016-05-26T23:00:00.000Z,1.4616
2016-05-30T23:00:00.000Z,1.4557
2016-05-31T23:00:00.000Z,1.4414
2016-06-01T23:00:00.000Z,1.4447
2016-06-02T23:00:00.000Z,1.4517
2016-06-05T23:00:00.000Z,1.4464
2016-06-06T23:00:00.000Z,1.456
2016-06-07T23:00:00.000Z,1.4552
2016-06-08T23:00:00.000Z,1.4465
2016-06-09T23:00:00.000Z,1.4334
2016-06-12T23:00:00.000Z,1.4282
2016-06-13T23:00:00.000Z,1.4114
2016-06-14T23:00:00.000Z,1.4196
2016-06-15T23:00:00.000Z,1.4064
2016-06-16T23:00:00.000Z,1.4293
2016-06-19T23:00:00.000Z,1.4694
2016-06-20T23:00:00.000Z,1.467
2016-06-21T23:00:00.000Z,1.4687
2016-06-22T23:00:00.000Z,1.4798
2016-06-23T23:00:00.000Z,1.3621
2016-06-26T23:00:00.000Z,1.3152
2016-06-27T23:00:00.000Z,1.3322
2016-06-28T23:00:00.000Z,1.3523
2016-06-29T23:00:00.000Z,1.3429
2016-06-30T23:00:00.000Z,1.327
2016-07-03T23:00:00.000Z,1.3287
2016-07-04T23:00:00.000Z,1.3048
2016-07-05T23:00:00.000Z,1.2885
2016-07-06T23:00:00.000Z,1.2932
2016-07-07T23:00:00.000Z,1.296
2016-07-10T23:00:00.000Z,1.2987
2016-07-11T23:00:00.000Z,1.3186
2016-07-12T23:00:00.000Z,1.3215
2016-07-13T23:00:00.000Z,1.3323
2016-07-14T23:00:00.000Z,1.3231
2016-07-17T23:00:00.000Z,1.3286
2016-07-18T23:00:00.000Z,1.3136
2016-07-19T23:00:00.000Z,1.3175
2016-07-20T23:00:00.000Z,1.3211
2016-07-21T23:00:00.000Z,1.3085
2016-07-24T23:00:00.000Z,1.3122
2016-07-25T23:00:00.000Z,1.3116
2016-07-26T23:00:00.000Z,1.3114
2016-07-27T23:00:00.000Z,1.312
2016-07-28T23:00:00.000Z,1.3267
2016-07-31T23:00:00.000Z,1.3206
2016-08-01T23:00:00.000Z,1.3306
2016-08-02T23:00:00.000Z,1.3322
2016-08-03T23:00:00.000Z,1.3128
2016-08-04T23:00:00.000Z,1.3059
2016-08-07T23:00:00.000Z,1.3038
2016-08-08T23:00:00.000Z,1.2992
2016-08-09T23:00:00.000Z,1.3014
2016-08-10T23:00:00.000Z,1.2966
2016-08-11T23:00:00.000Z,1.2935
2016-08-14T23:00:00.000Z,1.2875
2016-08-15T23:00:00.000Z,1.2967
2016-08-16T23:00:00.000Z,1.3009
2016-08-17T23:00:00.000Z,1.3162
2016-08-18T23:00:00.000Z,1.3056
2016-08-21T23:00:00.000Z,1.3146
2016-08-22T23:00:00.000Z,1.3186
2016-08-23T23:00:00.000Z,1.325
2016-08-24T23:00:00.000Z,1.3189
2016-08-25T23:00:00.000Z,1.32
2016-08-29T23:00:00.000Z,1.3096
2016-08-30T23:00:00.000Z,1.3099
2016-08-31T23:00:00.000Z,1.3299
2016-09-01T23:00:00.000Z,1.3309
2016-09-04T23:00:00.000Z,1.3293
2016-09-05T23:00:00.000Z,1.343
2016-09-06T23:00:00.000Z,1.334
2016-09-07T23:00:00.000Z,1.3316
2016-09-08T23:00:00.000Z,1.3259
2016-09-11T23:00:00.000Z,1.3303
2016-09-12T23:00:00.000Z,1.3181
2016-09-13T23:00:00.000Z,1.3176
2016-09-14T23:00:00.000Z,1.3192
2016-09-15T23:00:00.000Z,1.3079
2016-09-18T23:00:00.000Z,1.3061
2016-09-19T23:00:00.000Z,1.2949
2016-09-20T23:00:00.000Z,1.2958
2016-09-21T23:00:00.000Z,1.3094
2016-09-22T23:00:00.000Z,1.296
2016-09-25T23:00:00.000Z,1.2976
2016-09-26T23:00:00.000Z,1.2987
2016-09-27T23:00:00.000Z,1.299
2016-09-28T23:00:00.000Z,1.2982
2016-09-29T23:00:00.000Z,1.2991
2016-10-02T23:00:00.000Z,1.2834
2016-10-03T23:00:00.000Z,1.2754
2016-10-04T23:00:00.000Z,1.2742
2016-10-05T23:00:00.000Z,1.2646
2016-10-06T23:00:00.000Z,1.2465
2016-10-09T23:00:00.000Z,1.2377
2016-10-10T23:00:00.000Z,1.2227
2016-10-11T23:00:00.000Z,1.2183
2016-10-12T23:00:00.000Z,1.2193
2016-10-13T23:00:00.000Z,1.2195
2016-10-16T23:00:00.000Z,1.2155
2016-10-17T23:00:00.000Z,1.2302
2016-10-18T23:00:00.000Z,1.2288
2016-10-19T23:00:00.000Z,1.2244
2016-10-20T23:00:00.000Z,1.2195
2016-10-23T23:00:00.000Z,1.2205
2016-10-24T23:00:00.000Z,1.2133
2016-10-25T23:00:00.000Z,1.2239
2016-10-26T23:00:00.000Z,1.2179
2016-10-27T23:00:00.000Z,1.2145
2016-10-31T00:00:00.000Z,1.2214
2016-11-01T00:00:00.000Z,1.222
2016-11-02T00:00:00.000Z,1.2315
2016-11-03T00:00:00.000Z,1.2455
2016-11-04T00:00:00.000Z,1.2545
2016-11-07T00:00:00.000Z,1.2393
2016-11-08T00:00:00.000Z,1.2407
2016-11-09T00:00:00.000Z,1.2444
2016-11-10T00:00:00.000Z,1.2486
2016-11-11T00:00:00.000Z,1.2579
2016-11-14T00:00:00.000Z,1.2453
2016-11-15T00:00:00.000Z,1.2384
2016-11-16T00:00:00.000Z,1.2423
2016-11-17T00:00:00.000Z,1.2437
2016-11-18T00:00:00.000Z,1.2312
2016-11-21T00:00:00.000Z,1.2474
2016-11-22T00:00:00.000Z,1.2422
2016-11-23T00:00:00.000Z,1.2399
2016-11-24T00:00:00.000Z,1.2464
2016-11-25T00:00:00.000Z,1.2453
2016-11-28T00:00:00.000Z,1.2412
2016-11-29T00:00:00.000Z,1.2507
2016-11-30T00:00:00.000Z,1.2497
2016-12-01T00:00:00.000Z,1.2622
2016-12-02T00:00:00.000Z,1.2658
2016-12-05T00:00:00.000Z,1.2707
2016-12-06T00:00:00.000Z,1.2712
2016-12-07T00:00:00.000Z,1.2609
2016-12-08T00:00:00.000Z,1.2555
2016-12-09T00:00:00.000Z,1.2564
2016-12-12T00:00:00.000Z,1.2669
2016-12-13T00:00:00.000Z,1.2684
2016-12-14T00:00:00.000Z,1.2701
2016-12-15T00:00:00.000Z,1.2409
2016-12-16T00:00:00.000Z,1.2434
2016-12-19T00:00:00.000Z,1.2392
2016-12-20T00:00:00.000Z,1.2353
2016-12-21T00:00:00.000Z,1.2376
2016-12-22T00:00:00.000Z,1.2298
2016-12-23T00:00:00.000Z,1.2256
2016-12-28T00:00:00.000Z,1.2227
2016-12-29T00:00:00.000Z,1.2226
2016-12-30T00:00:00.000Z,1.2303
2017-01-03T00:00:00.000Z,1.224
2017-01-04T00:00:00.000Z,1.2296
2017-01-05T00:00:00.000Z,1.2425
2017-01-06T00:00:00.000Z,1.2318
2017-01-09T00:00:00.000Z,1.2147
2017-01-10T00:00:00.000Z,1.2184
2017-01-11T00:00:00.000Z,1.2071
2017-01-12T00:00:00.000Z,1.2219
2017-01-13T00:00:00.000Z,1.2184
2017-01-16T00:00:00.000Z,1.2065
2017-01-17T00:00:00.000Z,1.2385
2017-01-18T00:00:00.000Z,1.2345
2017-01-19T00:00:00.000Z,1.2304
2017-01-20T00:00:00.000Z,1.2323
2017-01-23T00:00:00.000Z,1.2495
2017-01-24T00:00:00.000Z,1.2513
2017-01-25T00:00:00.000Z,1.2605
2017-01-26T00:00:00.000Z,1.2589
2017-01-27T00:00:00.000Z,1.2553
2017-01-30T00:00:00.000Z,1.2515
2017-01-31T00:00:00.000Z,1.2589
2017-02-01T00:00:00.000Z,1.2647
2017-02-02T00:00:00.000Z,1.253
2017-02-03T00:00:00.000Z,1.2505
2017-02-06T00:00:00.000Z,1.2444
2017-02-07T00:00:00.000Z,1.2429
2017-02-08T00:00:00.000Z,1.2533
2017-02-09T00:00:00.000Z,1.2528
2017-02-10T00:00:00.000Z,1.2482
2017-02-13T00:00:00.000Z,1.2503
2017-02-14T00:00:00.000Z,1.2463
2017-02-15T00:00:00.000Z,1.2447
2017-02-16T00:00:00.000Z,1.25
2017-02-17T00:00:00.000Z,1.2432
2017-02-20T00:00:00.000Z,1.2473
2017-02-21T00:00:00.000Z,1.2468
2017-02-22T00:00:00.000Z,1.2458
2017-02-23T00:00:00.000Z,1.2548
2017-02-24T00:00:00.000Z,1.2489
2017-02-27T00:00:00.000Z,1.247
2017-02-28T00:00:00.000Z,1.2445
2017-03-01T00:00:00.000Z,1.2317
2017-03-02T00:00:00.000Z,1.2285
2017-03-03T00:00:00.000Z,1.2261
2017-03-06T00:00:00.000Z,1.2255
2017-03-07T00:00:00.000Z,1.2194
2017-03-08T00:00:00.000Z,1.2168
2017-03-09T00:00:00.000Z,1.215
2017-03-10T00:00:00.000Z,1.2167
2017-03-13T00:00:00.000Z,1.2234
2017-03-14T00:00:00.000Z,1.2167
2017-03-15T00:00:00.000Z,1.2222
2017-03-16T00:00:00.000Z,1.2368
2017-03-17T00:00:00.000Z,1.2371
2017-03-20T00:00:00.000Z,1.2366
2017-03-21T00:00:00.000Z,1.2479
2017-03-22T00:00:00.000Z,1.2476
2017-03-23T00:00:00.000Z,1.2526
2017-03-24T00:00:00.000Z,1.249
2017-03-26T23:00:00.000Z,1.257
2017-03-27T23:00:00.000Z,1.2536
2017-03-28T23:00:00.000Z,1.2411
2017-03-29T23:00:00.000Z,1.2489
2017-03-30T23:00:00.000Z,1.2507
2017-04-02T23:00:00.000Z,1.2483
2017-04-03T23:00:00.000Z,1.2448
2017-04-04T23:00:00.000Z,1.2477
2017-04-05T23:00:00.000Z,1.2495
2017-04-06T23:00:00.000Z,1.2392
2017-04-09T23:00:00.000Z,1.2426
2017-04-10T23:00:00.000Z,1.2489
2017-04-11T23:00:00.000Z,1.251
2017-04-12T23:00:00.000Z,1.2517
2017-04-17T23:00:00.000Z,1.2765
2017-04-18T23:00:00.000Z,1.2811
2017-04-19T23:00:00.000Z,1.2841
2017-04-20T23:00:00.000Z,1.2777
2017-04-23T23:00:00.000Z,1.2777
2017-04-24T23:00:00.000Z,1.2829
2017-04-25T23:00:00.000Z,1.2858
2017-04-26T23:00:00.000Z,1.2895
2017-04-27T23:00:00.000Z,1.2938
2017-05-01T23:00:00.000Z,1.292
2017-05-02T23:00:00.000Z,1.2896
2017-05-03T23:00:00.000Z,1.2915
2017-05-04T23:00:00.000Z,1.2958
2017-05-07T23:00:00.000Z,1.2941
2017-05-08T23:00:00.000Z,1.2951
2017-05-09T23:00:00.000Z,1.2949
2017-05-10T23:00:00.000Z,1.2876
2017-05-11T23:00:00.000Z,1.289
2017-05-14T23:00:00.000Z,1.2918
2017-05-15T23:00:00.000Z,1.2918
2017-05-16T23:00:00.000Z,1.2972
2017-05-17T23:00:00.000Z,1.2999
2017-05-18T23:00:00.000Z,1.3026
2017-05-21T23:00:00.000Z,1.3016
2017-05-22T23:00:00.000Z,1.298
2017-05-23T23:00:00.000Z,1.295
2017-05-24T23:00:00.000Z,1.2947
2017-05-25T23:00:00.000Z,1.2791
2017-05-29T23:00:00.000Z,1.2862
2017-05-30T23:00:00.000Z,1.2912
2017-05-31T23:00:00.000Z,1.2903
2017-06-01T23:00:00.000Z,1.2882
2017-06-04T23:00:00.000Z,1.293
2017-06-05T23:00:00.000Z,1.2895
2017-06-06T23:00:00.000Z,1.2959
2017-06-07T23:00:00.000Z,1.2947
2017-06-08T23:00:00.000Z,1.2742
2017-06-11T23:00:00.000Z,1.2673
2017-06-12T23:00:00.000Z,1.273
2017-06-13T23:00:00.000Z,1.2789
2017-06-14T23:00:00.000Z,1.2761
2017-06-15T23:00:00.000Z,1.2801
2017-06-18T23:00:00.000Z,1.2758
2017-06-19T23:00:00.000Z,1.2618
2017-06-20T23:00:00.000Z,1.2664
2017-06-21T23:00:00.000Z,1.2661
2017-06-22T23:00:00.000Z,1.2738
2017-06-25T23:00:00.000Z,1.2738
2017-06-26T23:00:00.000Z,1.2777
2017-06-27T23:00:00.000Z,1.2942
2017-06-28T23:00:00.000Z,1.2995
2017-06-29T23:00:00.000Z,1.299
2017-07-02T23:00:00.000Z,1.2937
2017-07-03T23:00:00.000Z,1.2929
2017-07-04T23:00:00.000Z,1.2925
2017-07-05T23:00:00.000Z,1.2947
2017-07-06T23:00:00.000Z,1.288
2017-07-09T23:00:00.000Z,1.2862
2017-07-10T23:00:00.000Z,1.2844
2017-07-11T23:00:00.000Z,1.289
2017-07-12T23:00:00.000Z,1.2933
2017-07-13T23:00:00.000Z,1.3086
2017-07-16T23:00:00.000Z,1.3066
2017-07-17T23:00:00.000Z,1.3018
2017-07-18T23:00:00.000Z,1.3043
2017-07-19T23:00:00.000Z,1.2989
2017-07-20T23:00:00.000Z,1.299
2017-07-23T23:00:00.000Z,1.3047
2017-07-24T23:00:00.000Z,1.305
2017-07-25T23:00:00.000Z,1.3056
2017-07-26T23:00:00.000Z,1.3087
2017-07-27T23:00:00.000Z,1.3119
2017-07-30T23:00:00.000Z,1.3183
2017-07-31T23:00:00.000Z,1.3229
2017-08-01T23:00:00.000Z,1.3223
2017-08-02T23:00:00.000Z,1.3144
2017-08-03T23:00:00.000Z,1.3038
2017-08-06T23:00:00.000Z,1.3023
2017-08-07T23:00:00.000Z,1.296
2017-08-08T23:00:00.000Z,1.2993
2017-08-09T23:00:00.000Z,1.299
2017-08-10T23:00:00.000Z,1.2977
2017-08-13T23:00:00.000Z,1.2987
2017-08-14T23:00:00.000Z,1.2854
2017-08-15T23:00:00.000Z,1.2869
2017-08-16T23:00:00.000Z,1.2891
2017-08-17T23:00:00.000Z,1.2857
2017-08-20T23:00:00.000Z,1.2904
2017-08-21T23:00:00.000Z,1.2835
2017-08-22T23:00:00.000Z,1.2796
2017-08-23T23:00:00.000Z,1.2798
2017-08-24T23:00:00.000Z,1.2877
2017-08-28T23:00:00.000Z,1.2952
2017-08-29T23:00:00.000Z,1.292
2017-08-30T23:00:00.000Z,1.2886
2017-08-31T23:00:00.000Z,1.2973
2017-09-03T23:00:00.000Z,1.2957
2017-09-04T23:00:00.000Z,1.3027
2017-09-05T23:00:00.000Z,1.3071
2017-09-06T23:00:00.000Z,1.3112
2017-09-07T23:00:00.000Z,1.3184
2017-09-10T23:00:00.000Z,1.3183
2017-09-11T23:00:00.000Z,1.3263
2017-09-12T23:00:00.000Z,1.323
2017-09-13T23:00:00.000Z,1.335
2017-09-14T23:00:00.000Z,1.3596
2017-09-17T23:00:00.000Z,1.3557
2017-09-18T23:00:00.000Z,1.3523
2017-09-19T23:00:00.000Z,1.3567
2017-09-20T23:00:00.000Z,1.3543
2017-09-21T23:00:00.000Z,1.3527
2017-09-24T23:00:00.000Z,1.3484
2017-09-25T23:00:00.000Z,1.3417
2017-09-26T23:00:00.000Z,1.3386
2017-09-27T23:00:00.000Z,1.3444
2017-09-28T23:00:00.000Z,1.3416
2017-10-01T23:00:00.000Z,1.3276
2017-10-02T23:00:00.000Z,1.3245
2017-10-03T23:00:00.000Z,1.3277
2017-10-04T23:00:00.000Z,1.3139
2017-10-05T23:00:00.000Z,1.3058
2017-10-08T23:00:00.000Z,1.3132
2017-10-09T23:00:00.000Z,1.3219
2017-10-10T23:00:00.000Z,1.3189
2017-10-11T23:00:00.000Z,1.3165
2017-10-12T23:00:00.000Z,1.3305
2017-10-15T23:00:00.000Z,1.3282
2017-10-16T23:00:00.000Z,1.3169
2017-10-17T23:00:00.000Z,1.3171
2017-10-18T23:00:00.000Z,1.3203
2017-10-19T23:00:00.000Z,1.319
2017-10-22T23:00:00.000Z,1.3185
2017-10-23T23:00:00.000Z,1.3119
2017-10-24T23:00:00.000Z,1.3253
2017-10-25T23:00:00.000Z,1.3171
2017-10-26T23:00:00.000Z,1.3112
2017-10-30T00:00:00.000Z,1.3195
2017-10-31T00:00:00.000Z,1.328
2017-11-01T00:00:00.000Z,1.3257
2017-11-02T00:00:00.000Z,1.3068
2017-11-03T00:00:00.000Z,1.3067
2017-11-06T00:00:00.000Z,1.3121
2017-11-07T00:00:00.000Z,1.3141
2017-11-08T00:00:00.000Z,1.31
2017-11-09T00:00:00.000Z,1.3118
2017-11-10T00:00:00.000Z,1.322
2017-11-13T00:00:00.000Z,1.3112
2017-11-14T00:00:00.000Z,1.3118
2017-11-15T00:00:00.000Z,1.3163
2017-11-16T00:00:00.000Z,1.3196
2017-11-17T00:00:00.000Z,1.3207
2017-11-20T00:00:00.000Z,1.3262
2017-11-21T00:00:00.000Z,1.323
2017-11-22T00:00:00.000Z,1.3283
2017-11-23T00:00:00.000Z,1.3297
2017-11-24T00:00:00.000Z,1.3351
2017-11-27T00:00:00.000Z,1.334
2017-11-28T00:00:00.000Z,1.3233
2017-11-29T00:00:00.000Z,1.3412
2017-11-30T00:00:00.000Z,1.353
2017-12-01T00:00:00.000Z,1.349
2017-12-04T00:00:00.000Z,1.3479
2017-12-05T00:00:00.000Z,1.3457
2017-12-06T00:00:00.000Z,1.3382
2017-12-07T00:00:00.000Z,1.3417
2017-12-08T00:00:00.000Z,1.3376
2017-12-11T00:00:00.000Z,1.3362
2017-12-12T00:00:00.000Z,1.3323
2017-12-13T00:00:00.000Z,1.3363
2017-12-14T00:00:00.000Z,1.3424
2017-12-15T00:00:00.000Z,1.3317
2017-12-18T00:00:00.000Z,1.3398
2017-12-19T00:00:00.000Z,1.3349
2017-12-20T00:00:00.000Z,1.3406
2017-12-21T00:00:00.000Z,1.3354
2017-12-22T00:00:00.000Z,1.3387
2017-12-27T00:00:00.000Z,1.3399
2017-12-28T00:00:00.000Z,1.3436
2017-12-29T00:00:00.000Z,1.351
2018-01-02T00:00:00.000Z,1.3579
2018-01-03T00:00:00.000Z,1.3514
2018-01-04T00:00:00.000Z,1.3552
2018-01-05T00:00:00.000Z,1.3563
2018-01-08T00:00:00.000Z,1.3581
2018-01-09T00:00:00.000Z,1.3525
2018-01-10T00:00:00.000Z,1.3533
2018-01-11T00:00:00.000Z,1.3535
2018-01-12T00:00:00.000Z,1.3689
2018-01-15T00:00:00.000Z,1.3802
2018-01-16T00:00:00.000Z,1.3775
2018-01-17T00:00:00.000Z,1.3834
2018-01-18T00:00:00.000Z,1.3882
2018-01-19T00:00:00.000Z,1.3845
2018-01-22T00:00:00.000Z,1.3969
2018-01-23T00:00:00.000Z,1.402
2018-01-24T00:00:00.000Z,1.4222
2018-01-25T00:00:00.000Z,1.4302
2018-01-26T00:00:00.000Z,1.4181
2018-01-29T00:00:00.000Z,1.4063
2018-01-30T00:00:00.000Z,1.4112
2018-01-31T00:00:00.000Z,1.4221
2018-02-01T00:00:00.000Z,1.4237
2018-02-02T00:00:00.000Z,1.4125
2018-02-05T00:00:00.000Z,1.4016
2018-02-06T00:00:00.000Z,1.3908
2018-02-07T00:00:00.000Z,1.3883
2018-02-08T00:00:00.000Z,1.4004
2018-02-09T00:00:00.000Z,1.3806
2018-02-12T00:00:00.000Z,1.3809
2018-02-13T00:00:00.000Z,1.3881
2018-02-14T00:00:00.000Z,1.3961
2018-02-15T00:00:00.000Z,1.4056
2018-02-16T00:00:00.000Z,1.404
2018-02-19T00:00:00.000Z,1.3994
2018-02-20T00:00:00.000Z,1.4005
2018-02-21T00:00:00.000Z,1.3979
2018-02-22T00:00:00.000Z,1.3937
2018-02-23T00:00:00.000Z,1.3971
2018-02-26T00:00:00.000Z,1.3941
2018-02-27T00:00:00.000Z,1.3882
2018-02-28T00:00:00.000Z,1.378
2018-03-01T00:00:00.000Z,1.3725
2018-03-02T00:00:00.000Z,1.3769
2018-03-05T00:00:00.000Z,1.3848
2018-03-06T00:00:00.000Z,1.3883
2018-03-07T00:00:00.000Z,1.3896
2018-03-08T00:00:00.000Z,1.383
2018-03-09T00:00:00.000Z,1.3868
2018-03-12T00:00:00.000Z,1.3898
2018-03-13T00:00:00.000Z,1.3987
2018-03-14T00:00:00.000Z,1.3945
2018-03-15T00:00:00.000Z,1.3947
2018-03-16T00:00:00.000Z,1.3918
2018-03-19T00:00:00.000Z,1.4029
2018-03-20T00:00:00.000Z,1.4011
2018-03-21T00:00:00.000Z,1.4062
2018-03-22T00:00:00.000Z,1.4099
2018-03-23T00:00:00.000Z,1.415
2018-03-25T23:00:00.000Z,1.4223
2018-03-26T23:00:00.000Z,1.4144
2018-03-27T23:00:00.000Z,1.4098
2018-03-28T23:00:00.000Z,1.4033
2018-04-02T23:00:00.000Z,1.4038
2018-04-03T23:00:00.000Z,1.4085
2018-04-04T23:00:00.000Z,1.3999
2018-04-05T23:00:00.000Z,1.4083
2018-04-08T23:00:00.000Z,1.4129
