LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
DEU,CPI,TOT,AGRWTH,M,1973-11,7.364341,
DEU,CPI,TOT,AGRWTH,M,1973-12,7.915058,
DEU,CPI,TOT,AGRWTH,M,1974-01,7.442748,
DEU,CPI,TOT,AGRWTH,M,1974-02,7.779886,
DEU,CPI,TOT,AGRWTH,M,1974-03,7.156309,
DEU,CPI,TOT,AGRWTH,M,1974-04,7.303371,
DEU,CPI,TOT,AGRWTH,M,1974-05,7.063197,
DEU,CPI,TOT,AGRWTH,M,1974-06,6.839187,
DEU,CPI,TOT,AGRWTH,M,1974-07,6.813996,
DEU,CPI,TOT,AGRWTH,M,1974-08,6.998158,
DEU,CPI,TOT,AGRWTH,M,1974-09,7.182321,
DEU,CPI,TOT,AGRWTH,M,1974-10,7.129799,
DEU,CPI,TOT,AGRWTH,M,1974-11,6.498195,
DEU,CPI,TOT,AGRWTH,M,1974-12,5.724508,
DEU,CPI,TOT,AGRWTH,M,1975-01,6.039076,
DEU,CPI,TOT,AGRWTH,M,1975-02,5.633803,
DEU,CPI,TOT,AGRWTH,M,1975-03,5.975395,
DEU,CPI,TOT,AGRWTH,M,1975-04,6.108202,
DEU,CPI,TOT,AGRWTH,M,1975-05,6.076389,
DEU,CPI,TOT,AGRWTH,M,1975-06,6.574394,
DEU,CPI,TOT,AGRWTH,M,1975-07,6.206897,
DEU,CPI,TOT,AGRWTH,M,1975-08,5.851979,
DEU,CPI,TOT,AGRWTH,M,1975-09,6.185567,
DEU,CPI,TOT,AGRWTH,M,1975-10,5.631399,
DEU,CPI,TOT,AGRWTH,M,1975-11,5.254237,
DEU,CPI,TOT,AGRWTH,M,1975-12,5.414552,
DEU,CPI,TOT,AGRWTH,M,1976-01,5.19263,
DEU,CPI,TOT,AGRWTH,M,1976-02,5.333333,
DEU,CPI,TOT,AGRWTH,M,1976-03,5.140962,
DEU,CPI,TOT,AGRWTH,M,1976-04,4.769737,
DEU,CPI,TOT,AGRWTH,M,1976-05,4.418985,
DEU,CPI,TOT,AGRWTH,M,1976-06,3.733766,
DEU,CPI,TOT,AGRWTH,M,1976-07,3.571429,
DEU,CPI,TOT,AGRWTH,M,1976-08,4.065041,
DEU,CPI,TOT,AGRWTH,M,1976-09,3.721683,
DEU,CPI,TOT,AGRWTH,M,1976-10,3.71567,
DEU,CPI,TOT,AGRWTH,M,1976-11,3.703704,
DEU,CPI,TOT,AGRWTH,M,1976-12,3.691814,
DEU,CPI,TOT,AGRWTH,M,1977-01,3.980892,
DEU,CPI,TOT,AGRWTH,M,1977-02,3.797468,
DEU,CPI,TOT,AGRWTH,M,1977-03,3.62776,
DEU,CPI,TOT,AGRWTH,M,1977-04,3.610675,
DEU,CPI,TOT,AGRWTH,M,1977-05,3.761755,
DEU,CPI,TOT,AGRWTH,M,1977-06,4.068858,
DEU,CPI,TOT,AGRWTH,M,1977-07,4.075235,
DEU,CPI,TOT,AGRWTH,M,1977-08,3.75,
DEU,CPI,TOT,AGRWTH,M,1977-09,3.74415,
DEU,CPI,TOT,AGRWTH,M,1977-10,3.582555,
DEU,CPI,TOT,AGRWTH,M,1977-11,3.416149,
DEU,CPI,TOT,AGRWTH,M,1977-12,3.405573,
DEU,CPI,TOT,AGRWTH,M,1978-01,3.062787,
DEU,CPI,TOT,AGRWTH,M,1978-02,2.896342,
DEU,CPI,TOT,AGRWTH,M,1978-03,3.04414,
DEU,CPI,TOT,AGRWTH,M,1978-04,3.030303,
DEU,CPI,TOT,AGRWTH,M,1978-05,2.870091,
DEU,CPI,TOT,AGRWTH,M,1978-06,2.706767,
DEU,CPI,TOT,AGRWTH,M,1978-07,2.710843,
DEU,CPI,TOT,AGRWTH,M,1978-08,2.560241,
DEU,CPI,TOT,AGRWTH,M,1978-09,2.255639,
DEU,CPI,TOT,AGRWTH,M,1978-10,2.406015,
DEU,CPI,TOT,AGRWTH,M,1978-11,2.552552,
DEU,CPI,TOT,AGRWTH,M,1978-12,2.54491,
DEU,CPI,TOT,AGRWTH,M,1979-01,2.82318,
DEU,CPI,TOT,AGRWTH,M,1979-02,2.814815,
DEU,CPI,TOT,AGRWTH,M,1979-03,3.10192,
DEU,CPI,TOT,AGRWTH,M,1979-04,3.088235,
DEU,CPI,TOT,AGRWTH,M,1979-05,3.230543,
DEU,CPI,TOT,AGRWTH,M,1979-06,3.513909,
DEU,CPI,TOT,AGRWTH,M,1979-07,4.2522,
DEU,CPI,TOT,AGRWTH,M,1979-08,4.552129,
DEU,CPI,TOT,AGRWTH,M,1979-09,5.147059,
DEU,CPI,TOT,AGRWTH,M,1979-10,5.139501,
DEU,CPI,TOT,AGRWTH,M,1979-11,5.417277,
DEU,CPI,TOT,AGRWTH,M,1979-12,5.40146,
DEU,CPI,TOT,AGRWTH,M,1980-01,4.913295,
DEU,CPI,TOT,AGRWTH,M,1980-02,5.907781,
DEU,CPI,TOT,AGRWTH,M,1980-03,5.730659,
DEU,CPI,TOT,AGRWTH,M,1980-04,5.848787,
DEU,CPI,TOT,AGRWTH,M,1980-05,6.116643,
DEU,CPI,TOT,AGRWTH,M,1980-06,5.799151,
DEU,CPI,TOT,AGRWTH,M,1980-07,5.344585,
DEU,CPI,TOT,AGRWTH,M,1980-08,5.337079,
DEU,CPI,TOT,AGRWTH,M,1980-09,4.895105,
DEU,CPI,TOT,AGRWTH,M,1980-10,4.888268,
DEU,CPI,TOT,AGRWTH,M,1980-11,5.0,
DEU,CPI,TOT,AGRWTH,M,1980-12,5.540166,
DEU,CPI,TOT,AGRWTH,M,1981-01,5.922865,
DEU,CPI,TOT,AGRWTH,M,1981-02,5.442177,
DEU,CPI,TOT,AGRWTH,M,1981-03,5.826558,
DEU,CPI,TOT,AGRWTH,M,1981-04,5.795148,
DEU,CPI,TOT,AGRWTH,M,1981-05,5.764075,
DEU,CPI,TOT,AGRWTH,M,1981-06,5.882353,
DEU,CPI,TOT,AGRWTH,M,1981-07,6.408545,
DEU,CPI,TOT,AGRWTH,M,1981-08,6.533333,
DEU,CPI,TOT,AGRWTH,M,1981-09,7.066667,
DEU,CPI,TOT,AGRWTH,M,1981-10,7.456724,
DEU,CPI,TOT,AGRWTH,M,1981-11,7.275132,
DEU,CPI,TOT,AGRWTH,M,1981-12,6.692914,
DEU,CPI,TOT,AGRWTH,M,1982-01,6.631989,
DEU,CPI,TOT,AGRWTH,M,1982-02,5.935484,
DEU,CPI,TOT,AGRWTH,M,1982-03,5.121639,
DEU,CPI,TOT,AGRWTH,M,1982-04,4.968153,
DEU,CPI,TOT,AGRWTH,M,1982-05,5.196451,
DEU,CPI,TOT,AGRWTH,M,1982-06,5.934343,
DEU,CPI,TOT,AGRWTH,M,1982-07,5.395232,
DEU,CPI,TOT,AGRWTH,M,1982-08,5.006258,
DEU,CPI,TOT,AGRWTH,M,1982-09,4.856787,
DEU,CPI,TOT,AGRWTH,M,1982-10,4.832714,
DEU,CPI,TOT,AGRWTH,M,1982-11,4.562269,
DEU,CPI,TOT,AGRWTH,M,1982-12,4.551045,
DEU,CPI,TOT,AGRWTH,M,1983-01,4.146341,
DEU,CPI,TOT,AGRWTH,M,1983-02,4.019488,
DEU,CPI,TOT,AGRWTH,M,1983-03,4.019488,
DEU,CPI,TOT,AGRWTH,M,1983-04,3.883495,
DEU,CPI,TOT,AGRWTH,M,1983-05,3.373494,
DEU,CPI,TOT,AGRWTH,M,1983-06,2.622169,
DEU,CPI,TOT,AGRWTH,M,1983-07,2.857143,
DEU,CPI,TOT,AGRWTH,M,1983-08,3.337306,
DEU,CPI,TOT,AGRWTH,M,1983-09,3.206651,
DEU,CPI,TOT,AGRWTH,M,1983-10,2.718676,
DEU,CPI,TOT,AGRWTH,M,1983-11,2.712264,
DEU,CPI,TOT,AGRWTH,M,1983-12,2.705882,
DEU,CPI,TOT,AGRWTH,M,1984-01,2.576113,
DEU,CPI,TOT,AGRWTH,M,1984-02,2.9274,
DEU,CPI,TOT,AGRWTH,M,1984-03,3.044497,
DEU,CPI,TOT,AGRWTH,M,1984-04,2.920561,
DEU,CPI,TOT,AGRWTH,M,1984-05,2.797203,
DEU,CPI,TOT,AGRWTH,M,1984-06,2.787457,
DEU,CPI,TOT,AGRWTH,M,1984-07,2.314815,
DEU,CPI,TOT,AGRWTH,M,1984-08,1.730104,
DEU,CPI,TOT,AGRWTH,M,1984-09,1.611047,
DEU,CPI,TOT,AGRWTH,M,1984-10,2.186421,
DEU,CPI,TOT,AGRWTH,M,1984-11,2.06659,
DEU,CPI,TOT,AGRWTH,M,1984-12,1.947308,
DEU,CPI,TOT,AGRWTH,M,1985-01,2.16895,
DEU,CPI,TOT,AGRWTH,M,1985-02,2.275313,
DEU,CPI,TOT,AGRWTH,M,1985-03,2.5,
DEU,CPI,TOT,AGRWTH,M,1985-04,2.497162,
DEU,CPI,TOT,AGRWTH,M,1985-05,2.380952,
DEU,CPI,TOT,AGRWTH,M,1985-06,2.033898,
DEU,CPI,TOT,AGRWTH,M,1985-07,2.149321,
DEU,CPI,TOT,AGRWTH,M,1985-08,2.040816,
DEU,CPI,TOT,AGRWTH,M,1985-09,2.038505,
DEU,CPI,TOT,AGRWTH,M,1985-10,1.576577,
DEU,CPI,TOT,AGRWTH,M,1985-11,1.574803,
DEU,CPI,TOT,AGRWTH,M,1985-12,1.573034,
DEU,CPI,TOT,AGRWTH,M,1986-01,1.340782,
DEU,CPI,TOT,AGRWTH,M,1986-02,0.778643,
DEU,CPI,TOT,AGRWTH,M,1986-03,0.1108647,
DEU,CPI,TOT,AGRWTH,M,1986-04,0.0,
DEU,CPI,TOT,AGRWTH,M,1986-05,0.0,
DEU,CPI,TOT,AGRWTH,M,1986-06,0.0,
DEU,CPI,TOT,AGRWTH,M,1986-07,-0.3322259,
DEU,CPI,TOT,AGRWTH,M,1986-08,-0.3333333,
DEU,CPI,TOT,AGRWTH,M,1986-09,-0.3329634,
DEU,CPI,TOT,AGRWTH,M,1986-10,-0.7760532,
DEU,CPI,TOT,AGRWTH,M,1986-11,-0.9966778,
DEU,CPI,TOT,AGRWTH,M,1986-12,-0.9955752,
DEU,CPI,TOT,AGRWTH,M,1987-01,-0.7717751,
DEU,CPI,TOT,AGRWTH,M,1987-02,-0.5518764,
DEU,CPI,TOT,AGRWTH,M,1987-03,-0.2214839,
DEU,CPI,TOT,AGRWTH,M,1987-04,0.0,
DEU,CPI,TOT,AGRWTH,M,1987-05,0.0,
DEU,CPI,TOT,AGRWTH,M,1987-06,0.110742,
DEU,CPI,TOT,AGRWTH,M,1987-07,0.4444444,
DEU,CPI,TOT,AGRWTH,M,1987-08,0.6688963,
DEU,CPI,TOT,AGRWTH,M,1987-09,0.4454343,
DEU,CPI,TOT,AGRWTH,M,1987-10,0.8938547,
DEU,CPI,TOT,AGRWTH,M,1987-11,1.006711,
DEU,CPI,TOT,AGRWTH,M,1987-12,1.005587,
DEU,CPI,TOT,AGRWTH,M,1988-01,0.8888889,
DEU,CPI,TOT,AGRWTH,M,1988-02,0.9988901,
DEU,CPI,TOT,AGRWTH,M,1988-03,0.9988901,
DEU,CPI,TOT,AGRWTH,M,1988-04,0.9966778,
DEU,CPI,TOT,AGRWTH,M,1988-05,1.218162,
DEU,CPI,TOT,AGRWTH,M,1988-06,1.216814,
DEU,CPI,TOT,AGRWTH,M,1988-07,1.216814,
DEU,CPI,TOT,AGRWTH,M,1988-08,1.218162,
DEU,CPI,TOT,AGRWTH,M,1988-09,1.441242,
DEU,CPI,TOT,AGRWTH,M,1988-10,1.439646,
DEU,CPI,TOT,AGRWTH,M,1988-11,1.771872,
DEU,CPI,TOT,AGRWTH,M,1988-12,1.880531,
DEU,CPI,TOT,AGRWTH,M,1989-01,2.312775,
DEU,CPI,TOT,AGRWTH,M,1989-02,2.417583,
DEU,CPI,TOT,AGRWTH,M,1989-03,2.527472,
DEU,CPI,TOT,AGRWTH,M,1989-04,2.960526,
DEU,CPI,TOT,AGRWTH,M,1989-05,2.844639,
DEU,CPI,TOT,AGRWTH,M,1989-06,2.84153,
DEU,CPI,TOT,AGRWTH,M,1989-07,2.73224,
DEU,CPI,TOT,AGRWTH,M,1989-08,2.844639,
DEU,CPI,TOT,AGRWTH,M,1989-09,2.84153,
DEU,CPI,TOT,AGRWTH,M,1989-10,3.056769,
DEU,CPI,TOT,AGRWTH,M,1989-11,2.937976,
DEU,CPI,TOT,AGRWTH,M,1989-12,3.040174,
DEU,CPI,TOT,AGRWTH,M,1990-01,2.691066,
DEU,CPI,TOT,AGRWTH,M,1990-02,2.7897,
DEU,CPI,TOT,AGRWTH,M,1990-03,2.679528,
DEU,CPI,TOT,AGRWTH,M,1990-04,2.236422,
DEU,CPI,TOT,AGRWTH,M,1990-05,2.340425,
DEU,CPI,TOT,AGRWTH,M,1990-06,2.337938,
DEU,CPI,TOT,AGRWTH,M,1990-07,2.446809,
DEU,CPI,TOT,AGRWTH,M,1990-08,2.765957,
DEU,CPI,TOT,AGRWTH,M,1990-09,2.975558,
DEU,CPI,TOT,AGRWTH,M,1990-10,3.389831,
DEU,CPI,TOT,AGRWTH,M,1990-11,2.959831,
DEU,CPI,TOT,AGRWTH,M,1990-12,2.739726,
DEU,CPI,TOT,AGRWTH,M,1991-01,2.830189,
DEU,CPI,TOT,AGRWTH,M,1991-02,2.848652,
DEU,CPI,TOT,AGRWTH,M,1991-03,2.848652,
DEU,CPI,TOT,AGRWTH,M,1991-04,3.081268,
DEU,CPI,TOT,AGRWTH,M,1991-05,3.164265,
DEU,CPI,TOT,AGRWTH,M,1991-06,3.651127,
DEU,CPI,TOT,AGRWTH,M,1991-07,4.839105,
DEU,CPI,TOT,AGRWTH,M,1991-08,4.513518,
DEU,CPI,TOT,AGRWTH,M,1991-09,4.189947,
DEU,CPI,TOT,AGRWTH,M,1991-10,5.054396,
DEU,CPI,TOT,AGRWTH,M,1991-11,5.710574,
DEU,CPI,TOT,AGRWTH,M,1991-12,5.748823,
DEU,CPI,TOT,AGRWTH,M,1992-01,5.685131,
DEU,CPI,TOT,AGRWTH,M,1992-02,5.805515,
DEU,CPI,TOT,AGRWTH,M,1992-03,6.240929,
DEU,CPI,TOT,AGRWTH,M,1992-04,6.213873,
DEU,CPI,TOT,AGRWTH,M,1992-05,6.195965,
DEU,CPI,TOT,AGRWTH,M,1992-06,5.873926,
DEU,CPI,TOT,AGRWTH,M,1992-07,4.957507,
DEU,CPI,TOT,AGRWTH,M,1992-08,4.957507,
DEU,CPI,TOT,AGRWTH,M,1992-09,4.957507,
DEU,CPI,TOT,AGRWTH,M,1992-10,3.34728,
DEU,CPI,TOT,AGRWTH,M,1992-11,3.333333,
DEU,CPI,TOT,AGRWTH,M,1992-12,3.32871,
DEU,CPI,TOT,AGRWTH,M,1993-01,4.551724,
DEU,CPI,TOT,AGRWTH,M,1993-02,4.801097,
DEU,CPI,TOT,AGRWTH,M,1993-03,4.644809,
DEU,CPI,TOT,AGRWTH,M,1993-04,4.489796,
DEU,CPI,TOT,AGRWTH,M,1993-05,4.341927,
DEU,CPI,TOT,AGRWTH,M,1993-06,4.330176,
DEU,CPI,TOT,AGRWTH,M,1993-07,4.588394,
DEU,CPI,TOT,AGRWTH,M,1993-08,4.588394,
DEU,CPI,TOT,AGRWTH,M,1993-09,4.453441,
DEU,CPI,TOT,AGRWTH,M,1993-10,4.453441,
DEU,CPI,TOT,AGRWTH,M,1993-11,4.166667,
DEU,CPI,TOT,AGRWTH,M,1993-12,4.295302,
DEU,CPI,TOT,AGRWTH,M,1994-01,3.034301,
DEU,CPI,TOT,AGRWTH,M,1994-02,3.010471,
DEU,CPI,TOT,AGRWTH,M,1994-03,2.872063,
DEU,CPI,TOT,AGRWTH,M,1994-04,2.734375,
DEU,CPI,TOT,AGRWTH,M,1994-05,2.860858,
DEU,CPI,TOT,AGRWTH,M,1994-06,2.723735,
DEU,CPI,TOT,AGRWTH,M,1994-07,2.451613,
DEU,CPI,TOT,AGRWTH,M,1994-08,2.709677,
DEU,CPI,TOT,AGRWTH,M,1994-09,2.583979,
DEU,CPI,TOT,AGRWTH,M,1994-10,2.45478,
DEU,CPI,TOT,AGRWTH,M,1994-11,2.451613,
DEU,CPI,TOT,AGRWTH,M,1994-12,2.445302,
DEU,CPI,TOT,AGRWTH,M,1995-01,2.304738,
DEU,CPI,TOT,AGRWTH,M,1995-02,2.033037,
DEU,CPI,TOT,AGRWTH,M,1995-03,1.903553,
DEU,CPI,TOT,AGRWTH,M,1995-04,1.901141,
DEU,CPI,TOT,AGRWTH,M,1995-05,1.643489,
DEU,CPI,TOT,AGRWTH,M,1995-06,1.641414,
DEU,CPI,TOT,AGRWTH,M,1995-07,1.63728,
DEU,CPI,TOT,AGRWTH,M,1995-08,1.381909,
DEU,CPI,TOT,AGRWTH,M,1995-09,1.63728,
DEU,CPI,TOT,AGRWTH,M,1995-10,1.513241,
DEU,CPI,TOT,AGRWTH,M,1995-11,1.38539,
DEU,CPI,TOT,AGRWTH,M,1995-12,1.507538,
DEU,CPI,TOT,AGRWTH,M,1996-01,1.376721,
DEU,CPI,TOT,AGRWTH,M,1996-02,1.494396,
DEU,CPI,TOT,AGRWTH,M,1996-03,1.494396,
DEU,CPI,TOT,AGRWTH,M,1996-04,1.368159,
DEU,CPI,TOT,AGRWTH,M,1996-05,1.492537,
DEU,CPI,TOT,AGRWTH,M,1996-06,1.490683,
DEU,CPI,TOT,AGRWTH,M,1996-07,1.363073,
DEU,CPI,TOT,AGRWTH,M,1996-08,1.363073,
DEU,CPI,TOT,AGRWTH,M,1996-09,1.363073,
DEU,CPI,TOT,AGRWTH,M,1996-10,1.614907,
DEU,CPI,TOT,AGRWTH,M,1996-11,1.490683,
DEU,CPI,TOT,AGRWTH,M,1996-12,1.485149,
DEU,CPI,TOT,AGRWTH,M,1997-01,2.098765,
DEU,CPI,TOT,AGRWTH,M,1997-02,1.595092,
DEU,CPI,TOT,AGRWTH,M,1997-03,1.595092,
DEU,CPI,TOT,AGRWTH,M,1997-04,1.472393,
DEU,CPI,TOT,AGRWTH,M,1997-05,1.593137,
DEU,CPI,TOT,AGRWTH,M,1997-06,1.591187,
DEU,CPI,TOT,AGRWTH,M,1997-07,2.322738,
DEU,CPI,TOT,AGRWTH,M,1997-08,2.444988,
DEU,CPI,TOT,AGRWTH,M,1997-09,2.200489,
DEU,CPI,TOT,AGRWTH,M,1997-10,2.07824,
DEU,CPI,TOT,AGRWTH,M,1997-11,2.203182,
DEU,CPI,TOT,AGRWTH,M,1997-12,2.073171,
DEU,CPI,TOT,AGRWTH,M,1998-01,1.20919,
DEU,CPI,TOT,AGRWTH,M,1998-02,1.328502,
DEU,CPI,TOT,AGRWTH,M,1998-03,1.207729,
DEU,CPI,TOT,AGRWTH,M,1998-04,1.451028,
DEU,CPI,TOT,AGRWTH,M,1998-05,1.3269,
DEU,CPI,TOT,AGRWTH,M,1998-06,1.325301,
DEU,CPI,TOT,AGRWTH,M,1998-07,0.8363202,
DEU,CPI,TOT,AGRWTH,M,1998-08,0.477327,
DEU,CPI,TOT,AGRWTH,M,1998-09,0.4784689,
DEU,CPI,TOT,AGRWTH,M,1998-10,0.4790419,
DEU,CPI,TOT,AGRWTH,M,1998-11,0.4790419,
DEU,CPI,TOT,AGRWTH,M,1998-12,0.3584229,
DEU,CPI,TOT,AGRWTH,M,1999-01,0.2389486,
DEU,CPI,TOT,AGRWTH,M,1999-02,0.1191895,
DEU,CPI,TOT,AGRWTH,M,1999-03,0.2386635,
DEU,CPI,TOT,AGRWTH,M,1999-04,0.5959476,
DEU,CPI,TOT,AGRWTH,M,1999-05,0.4761905,
DEU,CPI,TOT,AGRWTH,M,1999-06,0.4756243,
DEU,CPI,TOT,AGRWTH,M,1999-07,0.5924171,
DEU,CPI,TOT,AGRWTH,M,1999-08,0.7125891,
DEU,CPI,TOT,AGRWTH,M,1999-09,0.7142857,
DEU,CPI,TOT,AGRWTH,M,1999-10,0.7151371,
DEU,CPI,TOT,AGRWTH,M,1999-11,0.9535161,
DEU,CPI,TOT,AGRWTH,M,1999-12,1.190476,
DEU,CPI,TOT,AGRWTH,M,2000-01,1.549464,
DEU,CPI,TOT,AGRWTH,M,2000-02,1.547619,
DEU,CPI,TOT,AGRWTH,M,2000-03,1.547619,
DEU,CPI,TOT,AGRWTH,M,2000-04,1.066351,
DEU,CPI,TOT,AGRWTH,M,2000-05,0.9478673,
DEU,CPI,TOT,AGRWTH,M,2000-06,1.301775,
DEU,CPI,TOT,AGRWTH,M,2000-07,1.295642,
DEU,CPI,TOT,AGRWTH,M,2000-08,1.179245,
DEU,CPI,TOT,AGRWTH,M,2000-09,1.654846,
DEU,CPI,TOT,AGRWTH,M,2000-10,1.656805,
DEU,CPI,TOT,AGRWTH,M,2000-11,1.534829,
DEU,CPI,TOT,AGRWTH,M,2000-12,2.0,
DEU,CPI,TOT,AGRWTH,M,2001-01,1.408451,
DEU,CPI,TOT,AGRWTH,M,2001-02,1.875733,
DEU,CPI,TOT,AGRWTH,M,2001-03,1.875733,
DEU,CPI,TOT,AGRWTH,M,2001-04,2.344666,
DEU,CPI,TOT,AGRWTH,M,2001-05,2.816901,
DEU,CPI,TOT,AGRWTH,M,2001-06,2.453271,
DEU,CPI,TOT,AGRWTH,M,2001-07,2.093023,
DEU,CPI,TOT,AGRWTH,M,2001-08,2.097902,
DEU,CPI,TOT,AGRWTH,M,2001-09,1.860465,
DEU,CPI,TOT,AGRWTH,M,2001-10,1.862631,
DEU,CPI,TOT,AGRWTH,M,2001-11,1.511628,
DEU,CPI,TOT,AGRWTH,M,2001-12,1.614763,
DEU,CPI,TOT,AGRWTH,M,2002-01,2.083333,
DEU,CPI,TOT,AGRWTH,M,2002-02,1.841197,
DEU,CPI,TOT,AGRWTH,M,2002-03,2.071346,
DEU,CPI,TOT,AGRWTH,M,2002-04,1.489118,
DEU,CPI,TOT,AGRWTH,M,2002-05,1.255708,
DEU,CPI,TOT,AGRWTH,M,2002-06,1.140251,
DEU,CPI,TOT,AGRWTH,M,2002-07,1.138952,
DEU,CPI,TOT,AGRWTH,M,2002-08,1.255708,
DEU,CPI,TOT,AGRWTH,M,2002-09,1.255708,
DEU,CPI,TOT,AGRWTH,M,2002-10,1.257143,
DEU,CPI,TOT,AGRWTH,M,2002-11,1.145475,
DEU,CPI,TOT,AGRWTH,M,2002-12,1.135074,
DEU,CPI,TOT,AGRWTH,M,2003-01,1.020408,
DEU,CPI,TOT,AGRWTH,M,2003-02,1.242938,
DEU,CPI,TOT,AGRWTH,M,2003-03,1.127396,
DEU,CPI,TOT,AGRWTH,M,2003-04,0.9029346,
DEU,CPI,TOT,AGRWTH,M,2003-05,0.5636979,
DEU,CPI,TOT,AGRWTH,M,2003-06,0.9019166,
DEU,CPI,TOT,AGRWTH,M,2003-07,1.013514,
DEU,CPI,TOT,AGRWTH,M,2003-08,1.127396,
DEU,CPI,TOT,AGRWTH,M,2003-09,1.014656,
DEU,CPI,TOT,AGRWTH,M,2003-10,1.128668,
DEU,CPI,TOT,AGRWTH,M,2003-11,1.245753,
DEU,CPI,TOT,AGRWTH,M,2003-12,1.122334,
DEU,CPI,TOT,AGRWTH,M,2004-01,1.122334,
DEU,CPI,TOT,AGRWTH,M,2004-02,0.78125,
DEU,CPI,TOT,AGRWTH,M,2004-03,1.003345,
DEU,CPI,TOT,AGRWTH,M,2004-04,1.677852,
DEU,CPI,TOT,AGRWTH,M,2004-05,2.130045,
DEU,CPI,TOT,AGRWTH,M,2004-06,1.787709,
DEU,CPI,TOT,AGRWTH,M,2004-07,1.783723,
DEU,CPI,TOT,AGRWTH,M,2004-08,1.895206,
DEU,CPI,TOT,AGRWTH,M,2004-09,1.785714,
DEU,CPI,TOT,AGRWTH,M,2004-10,1.897321,
DEU,CPI,TOT,AGRWTH,M,2004-11,1.901566,
DEU,CPI,TOT,AGRWTH,M,2004-12,2.219756,
DEU,CPI,TOT,AGRWTH,M,2005-01,1.442841,
DEU,CPI,TOT,AGRWTH,M,2005-02,1.66113,
DEU,CPI,TOT,AGRWTH,M,2005-03,1.766004,
DEU,CPI,TOT,AGRWTH,M,2005-04,1.210121,
DEU,CPI,TOT,AGRWTH,M,2005-05,1.207464,
DEU,CPI,TOT,AGRWTH,M,2005-06,1.317234,
DEU,CPI,TOT,AGRWTH,M,2005-07,1.533406,
DEU,CPI,TOT,AGRWTH,M,2005-08,1.531729,
DEU,CPI,TOT,AGRWTH,M,2005-09,1.864035,
DEU,CPI,TOT,AGRWTH,M,2005-10,1.861993,
DEU,CPI,TOT,AGRWTH,M,2005-11,1.756312,
DEU,CPI,TOT,AGRWTH,M,2005-12,1.411509,
DEU,CPI,TOT,AGRWTH,M,2006-01,1.859956,
DEU,CPI,TOT,AGRWTH,M,2006-02,1.851852,
DEU,CPI,TOT,AGRWTH,M,2006-03,1.409978,
DEU,CPI,TOT,AGRWTH,M,2006-04,1.956522,
DEU,CPI,TOT,AGRWTH,M,2006-05,1.735358,
DEU,CPI,TOT,AGRWTH,M,2006-06,1.84182,
DEU,CPI,TOT,AGRWTH,M,2006-07,1.833873,
DEU,CPI,TOT,AGRWTH,M,2006-08,1.508621,
DEU,CPI,TOT,AGRWTH,M,2006-09,1.076426,
DEU,CPI,TOT,AGRWTH,M,2006-10,1.075269,
DEU,CPI,TOT,AGRWTH,M,2006-11,1.402373,
DEU,CPI,TOT,AGRWTH,M,2006-12,1.391863,
DEU,CPI,TOT,AGRWTH,M,2007-01,1.718582,
DEU,CPI,TOT,AGRWTH,M,2007-02,1.71123,
DEU,CPI,TOT,AGRWTH,M,2007-03,1.925134,
DEU,CPI,TOT,AGRWTH,M,2007-04,2.132196,
DEU,CPI,TOT,AGRWTH,M,2007-05,2.132196,
DEU,CPI,TOT,AGRWTH,M,2007-06,1.914894,
DEU,CPI,TOT,AGRWTH,M,2007-07,2.012712,
DEU,CPI,TOT,AGRWTH,M,2007-08,2.123142,
DEU,CPI,TOT,AGRWTH,M,2007-09,2.662407,
DEU,CPI,TOT,AGRWTH,M,2007-10,2.765957,
DEU,CPI,TOT,AGRWTH,M,2007-11,3.297872,
DEU,CPI,TOT,AGRWTH,M,2007-12,3.167899,
DEU,CPI,TOT,AGRWTH,M,2008-01,2.851109,
DEU,CPI,TOT,AGRWTH,M,2008-02,2.839117,
DEU,CPI,TOT,AGRWTH,M,2008-03,3.147954,
DEU,CPI,TOT,AGRWTH,M,2008-04,2.400835,
DEU,CPI,TOT,AGRWTH,M,2008-05,3.02714,
DEU,CPI,TOT,AGRWTH,M,2008-06,3.235908,
DEU,CPI,TOT,AGRWTH,M,2008-07,3.322949,
DEU,CPI,TOT,AGRWTH,M,2008-08,3.118503,
DEU,CPI,TOT,AGRWTH,M,2008-09,2.80083,
DEU,CPI,TOT,AGRWTH,M,2008-10,2.380952,
DEU,CPI,TOT,AGRWTH,M,2008-11,1.338826,
DEU,CPI,TOT,AGRWTH,M,2008-12,1.125896,
DEU,CPI,TOT,AGRWTH,M,2009-01,0.9240246,
DEU,CPI,TOT,AGRWTH,M,2009-02,1.124744,
DEU,CPI,TOT,AGRWTH,M,2009-03,0.4069176,
DEU,CPI,TOT,AGRWTH,M,2009-04,0.7135576,
DEU,CPI,TOT,AGRWTH,M,2009-05,0.0,
DEU,CPI,TOT,AGRWTH,M,2009-06,0.1011122,
DEU,CPI,TOT,AGRWTH,M,2009-07,-0.5025126,
DEU,CPI,TOT,AGRWTH,M,2009-08,0.0,
DEU,CPI,TOT,AGRWTH,M,2009-09,-0.2018164,
DEU,CPI,TOT,AGRWTH,M,2009-10,0.0,
DEU,CPI,TOT,AGRWTH,M,2009-11,0.4065041,
DEU,CPI,TOT,AGRWTH,M,2009-12,0.8097166,
