LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
USA,GDPHRWKD,TOT,USD,A,1990,45.583299,
USA,GDPHRWKD,TOT,USD,A,1991,46.180488,
USA,GDPHRWKD,TOT,USD,A,1992,47.766894,
USA,GDPHRWKD,TOT,USD,A,1993,47.94876,
USA,GDPHRWKD,TOT,USD,A,1994,48.354938,
USA,GDPHRWKD,TOT,USD,A,1995,48.461331,
USA,GDPHRWKD,TOT,USD,A,1996,49.666111,
USA,GDPHRWKD,TOT,USD,A,1997,50.386032,
USA,GDPHRWKD,TOT,USD,A,1998,51.519575,
USA,GDPHRWKD,TOT,USD,A,1999,53.041436,
USA,GDPHRWKD,TOT,USD,A,2000,54.498167,
USA,GDPHRWKD,TOT,USD,A,2001,55.693748,
USA,GDPHRWKD,TOT,USD,A,2002,57.234455,
USA,GDPHRWKD,TOT,USD,A,2003,58.965099,
USA,GDPHRWKD,TOT,USD,A,2004,60.507996,
USA,GDPHRWKD,TOT,USD,A,2005,61.772136,
USA,GDPHRWKD,TOT,USD,A,2006,62.357058,
USA,GDPHRWKD,TOT,USD,A,2007,63.232543,
USA,GDPHRWKD,TOT,USD,A,2008,64.042389,
USA,GDPHRWKD,TOT,USD,A,2009,66.089166,
USA,GDPHRWKD,TOT,USD,A,2010,67.835864,
USA,GDPHRWKD,TOT,USD,A,2011,67.861916,
USA,GDPHRWKD,TOT,USD,A,2012,68.118172,
USA,GDPHRWKD,TOT,USD,A,2013,68.407668,
USA,GDPHRWKD,TOT,USD,A,2014,68.630768,
USA,GDPHRWKD,TOT,USD,A,2015,69.032836,
USA,GDPHRWKD,TOT,USD,A,2016,69.228555,
USA,GDPHRWKD,TOT,USD,A,2017,69.885486,
USA,GDPHRWKD,TOT,USD,A,2018,70.644189,
USA,GDPHRWKD,TOT,USD,A,2019,71.645454,
USA,GDPHRWKD,TOT,USD,A,2020,74.192156,E
CHL,GDPHRWKD,TOT,USD,A,1986,10.069454,
CHL,GDPHRWKD,TOT,USD,A,1987,10.315776,
CHL,GDPHRWKD,TOT,USD,A,1988,10.419699,
CHL,GDPHRWKD,TOT,USD,A,1989,10.912878,
CHL,GDPHRWKD,TOT,USD,A,1990,11.060251,
CHL,GDPHRWKD,TOT,USD,A,1991,11.752908,
CHL,GDPHRWKD,TOT,USD,A,1992,12.604096,
CHL,GDPHRWKD,TOT,USD,A,1993,12.876484,
CHL,GDPHRWKD,TOT,USD,A,1994,13.645014,
CHL,GDPHRWKD,TOT,USD,A,1995,15.083241,
CHL,GDPHRWKD,TOT,USD,A,1996,16.139833,
CHL,GDPHRWKD,TOT,USD,A,1997,17.390536,
CHL,GDPHRWKD,TOT,USD,A,1998,17.427867,
CHL,GDPHRWKD,TOT,USD,A,1999,17.730971,
CHL,GDPHRWKD,TOT,USD,A,2000,18.467844,
CHL,GDPHRWKD,TOT,USD,A,2001,19.038438,
CHL,GDPHRWKD,TOT,USD,A,2002,19.207287,
CHL,GDPHRWKD,TOT,USD,A,2003,19.368865,
CHL,GDPHRWKD,TOT,USD,A,2004,20.27626,
CHL,GDPHRWKD,TOT,USD,A,2005,21.35841,
CHL,GDPHRWKD,TOT,USD,A,2006,22.238491,
CHL,GDPHRWKD,TOT,USD,A,2007,23.095855,
CHL,GDPHRWKD,TOT,USD,A,2008,23.604695,
CHL,GDPHRWKD,TOT,USD,A,2009,23.625551,
CHL,GDPHRWKD,TOT,USD,A,2010,22.829274,
CHL,GDPHRWKD,TOT,USD,A,2011,23.291463,
CHL,GDPHRWKD,TOT,USD,A,2012,24.354935,B
CHL,GDPHRWKD,TOT,USD,A,2013,24.892583,
CHL,GDPHRWKD,TOT,USD,A,2014,25.294293,
CHL,GDPHRWKD,TOT,USD,A,2015,25.484431,
CHL,GDPHRWKD,TOT,USD,A,2016,25.852447,
CHL,GDPHRWKD,TOT,USD,A,2017,25.837656,
CHL,GDPHRWKD,TOT,USD,A,2018,26.535949,
CHL,GDPHRWKD,TOT,USD,A,2019,26.790848,
CHL,GDPHRWKD,TOT,USD,A,2020,30.42683,E
EST,GDPHRWKD,TOT,USD,A,2000,21.15585,
EST,GDPHRWKD,TOT,USD,A,2001,22.383411,
EST,GDPHRWKD,TOT,USD,A,2002,23.877693,
EST,GDPHRWKD,TOT,USD,A,2003,25.08715,
EST,GDPHRWKD,TOT,USD,A,2004,26.787741,
EST,GDPHRWKD,TOT,USD,A,2005,28.37254,
EST,GDPHRWKD,TOT,USD,A,2006,29.802344,
EST,GDPHRWKD,TOT,USD,A,2007,32.051758,
EST,GDPHRWKD,TOT,USD,A,2008,30.93992,
EST,GDPHRWKD,TOT,USD,A,2009,31.588678,
EST,GDPHRWKD,TOT,USD,A,2010,33.2806,
EST,GDPHRWKD,TOT,USD,A,2011,32.733169,
EST,GDPHRWKD,TOT,USD,A,2012,33.822894,
EST,GDPHRWKD,TOT,USD,A,2013,34.255974,
EST,GDPHRWKD,TOT,USD,A,2014,35.138109,
EST,GDPHRWKD,TOT,USD,A,2015,34.947358,
EST,GDPHRWKD,TOT,USD,A,2016,35.864899,
EST,GDPHRWKD,TOT,USD,A,2017,36.927656,
EST,GDPHRWKD,TOT,USD,A,2018,39.60229,
EST,GDPHRWKD,TOT,USD,A,2019,41.285698,
EST,GDPHRWKD,TOT,USD,A,2020,42.411574,
ISR,GDPHRWKD,TOT,USD,A,1981,25.39001,
ISR,GDPHRWKD,TOT,USD,A,1982,25.82947,
ISR,GDPHRWKD,TOT,USD,A,1983,25.970147,
ISR,GDPHRWKD,TOT,USD,A,1984,25.759185,
ISR,GDPHRWKD,TOT,USD,A,1985,26.639233,
ISR,GDPHRWKD,TOT,USD,A,1986,27.363131,
ISR,GDPHRWKD,TOT,USD,A,1987,28.497488,
ISR,GDPHRWKD,TOT,USD,A,1988,29.032001,
ISR,GDPHRWKD,TOT,USD,A,1989,28.662106,
ISR,GDPHRWKD,TOT,USD,A,1990,30.147089,
ISR,GDPHRWKD,TOT,USD,A,1991,30.898074,
ISR,GDPHRWKD,TOT,USD,A,1992,30.721755,
ISR,GDPHRWKD,TOT,USD,A,1993,30.518974,
ISR,GDPHRWKD,TOT,USD,A,1994,30.103571,
ISR,GDPHRWKD,TOT,USD,A,1995,29.798146,
ISR,GDPHRWKD,TOT,USD,A,1996,30.086619,
ISR,GDPHRWKD,TOT,USD,A,1997,30.416938,
ISR,GDPHRWKD,TOT,USD,A,1998,31.275085,
ISR,GDPHRWKD,TOT,USD,A,1999,31.242432,
ISR,GDPHRWKD,TOT,USD,A,2000,32.523907,
ISR,GDPHRWKD,TOT,USD,A,2001,32.821269,
ISR,GDPHRWKD,TOT,USD,A,2002,32.220693,
ISR,GDPHRWKD,TOT,USD,A,2003,32.519022,
ISR,GDPHRWKD,TOT,USD,A,2004,34.010579,
ISR,GDPHRWKD,TOT,USD,A,2005,34.416048,
ISR,GDPHRWKD,TOT,USD,A,2006,35.681847,
ISR,GDPHRWKD,TOT,USD,A,2007,36.079381,
ISR,GDPHRWKD,TOT,USD,A,2008,36.12775,
ISR,GDPHRWKD,TOT,USD,A,2009,35.809679,
ISR,GDPHRWKD,TOT,USD,A,2010,36.852622,
ISR,GDPHRWKD,TOT,USD,A,2011,37.968417,
ISR,GDPHRWKD,TOT,USD,A,2012,38.084659,
ISR,GDPHRWKD,TOT,USD,A,2013,39.074476,
ISR,GDPHRWKD,TOT,USD,A,2014,39.87803,
ISR,GDPHRWKD,TOT,USD,A,2015,39.851887,
ISR,GDPHRWKD,TOT,USD,A,2016,40.142972,
ISR,GDPHRWKD,TOT,USD,A,2017,40.916647,
ISR,GDPHRWKD,TOT,USD,A,2018,41.986031,
ISR,GDPHRWKD,TOT,USD,A,2019,43.185969,
ISR,GDPHRWKD,TOT,USD,A,2020,45.88581,
SVN,GDPHRWKD,TOT,USD,A,1995,24.696415,
SVN,GDPHRWKD,TOT,USD,A,1996,26.425819,
SVN,GDPHRWKD,TOT,USD,A,1997,28.48187,
SVN,GDPHRWKD,TOT,USD,A,1998,29.222361,
SVN,GDPHRWKD,TOT,USD,A,1999,30.282513,
SVN,GDPHRWKD,TOT,USD,A,2000,31.263905,
SVN,GDPHRWKD,TOT,USD,A,2001,32.355075,
SVN,GDPHRWKD,TOT,USD,A,2002,32.497236,
SVN,GDPHRWKD,TOT,USD,A,2003,33.50062,
SVN,GDPHRWKD,TOT,USD,A,2004,34.599443,
SVN,GDPHRWKD,TOT,USD,A,2005,36.938074,
SVN,GDPHRWKD,TOT,USD,A,2006,39.128271,
SVN,GDPHRWKD,TOT,USD,A,2007,40.808356,
SVN,GDPHRWKD,TOT,USD,A,2008,40.752803,
SVN,GDPHRWKD,TOT,USD,A,2009,38.181149,
SVN,GDPHRWKD,TOT,USD,A,2010,39.491962,
SVN,GDPHRWKD,TOT,USD,A,2011,40.925467,
SVN,GDPHRWKD,TOT,USD,A,2012,40.691154,
SVN,GDPHRWKD,TOT,USD,A,2013,40.292879,
SVN,GDPHRWKD,TOT,USD,A,2014,40.753894,
SVN,GDPHRWKD,TOT,USD,A,2015,40.981064,
SVN,GDPHRWKD,TOT,USD,A,2016,42.404997,
SVN,GDPHRWKD,TOT,USD,A,2017,44.000646,
SVN,GDPHRWKD,TOT,USD,A,2018,45.1561,
SVN,GDPHRWKD,TOT,USD,A,2019,45.42766,
SVN,GDPHRWKD,TOT,USD,A,2020,45.704734,
LVA,GDPHRWKD,TOT,USD,A,2000,17.890472,
LVA,GDPHRWKD,TOT,USD,A,2001,18.609854,
LVA,GDPHRWKD,TOT,USD,A,2002,20.141154,
LVA,GDPHRWKD,TOT,USD,A,2003,21.819981,
LVA,GDPHRWKD,TOT,USD,A,2004,24.235463,
LVA,GDPHRWKD,TOT,USD,A,2005,26.231289,
LVA,GDPHRWKD,TOT,USD,A,2006,27.743044,B
LVA,GDPHRWKD,TOT,USD,A,2007,29.84977,
LVA,GDPHRWKD,TOT,USD,A,2008,27.307859,
LVA,GDPHRWKD,TOT,USD,A,2009,28.039595,
LVA,GDPHRWKD,TOT,USD,A,2010,28.97197,
LVA,GDPHRWKD,TOT,USD,A,2011,30.120915,
LVA,GDPHRWKD,TOT,USD,A,2012,31.227343,
LVA,GDPHRWKD,TOT,USD,A,2013,31.341048,
LVA,GDPHRWKD,TOT,USD,A,2014,31.940479,
LVA,GDPHRWKD,TOT,USD,A,2015,33.388463,
LVA,GDPHRWKD,TOT,USD,A,2016,34.264345,
LVA,GDPHRWKD,TOT,USD,A,2017,35.690765,
LVA,GDPHRWKD,TOT,USD,A,2018,36.352242,
LVA,GDPHRWKD,TOT,USD,A,2019,37.80577,
LVA,GDPHRWKD,TOT,USD,A,2020,38.584828,
LTU,GDPHRWKD,TOT,USD,A,1995,15.988801,
LTU,GDPHRWKD,TOT,USD,A,1996,16.679871,
LTU,GDPHRWKD,TOT,USD,A,1997,17.897998,
LTU,GDPHRWKD,TOT,USD,A,1998,18.881262,
LTU,GDPHRWKD,TOT,USD,A,1999,19.674674,
LTU,GDPHRWKD,TOT,USD,A,2000,19.919349,
LTU,GDPHRWKD,TOT,USD,A,2001,22.233444,
LTU,GDPHRWKD,TOT,USD,A,2002,23.280649,
LTU,GDPHRWKD,TOT,USD,A,2003,25.402728,
LTU,GDPHRWKD,TOT,USD,A,2004,26.015947,
LTU,GDPHRWKD,TOT,USD,A,2005,27.815226,
LTU,GDPHRWKD,TOT,USD,A,2006,30.039651,
LTU,GDPHRWKD,TOT,USD,A,2007,32.198426,
LTU,GDPHRWKD,TOT,USD,A,2008,32.963896,
LTU,GDPHRWKD,TOT,USD,A,2009,31.54323,
LTU,GDPHRWKD,TOT,USD,A,2010,32.830639,
LTU,GDPHRWKD,TOT,USD,A,2011,35.09795,
LTU,GDPHRWKD,TOT,USD,A,2012,35.814127,
LTU,GDPHRWKD,TOT,USD,A,2013,36.91694,
LTU,GDPHRWKD,TOT,USD,A,2014,37.615436,
LTU,GDPHRWKD,TOT,USD,A,2015,37.326012,
LTU,GDPHRWKD,TOT,USD,A,2016,36.953394,
LTU,GDPHRWKD,TOT,USD,A,2017,39.682168,
LTU,GDPHRWKD,TOT,USD,A,2018,40.536245,
LTU,GDPHRWKD,TOT,USD,A,2019,42.122569,
LTU,GDPHRWKD,TOT,USD,A,2020,44.611804,
CRI,GDPHRWKD,TOT,USD,A,1991,12.395066,
CRI,GDPHRWKD,TOT,USD,A,1992,12.526999,
CRI,GDPHRWKD,TOT,USD,A,1993,12.755563,
CRI,GDPHRWKD,TOT,USD,A,1994,12.619753,
CRI,GDPHRWKD,TOT,USD,A,1995,12.875718,
CRI,GDPHRWKD,TOT,USD,A,1996,12.927027,
CRI,GDPHRWKD,TOT,USD,A,1997,12.742868,
CRI,GDPHRWKD,TOT,USD,A,1998,12.883903,
CRI,GDPHRWKD,TOT,USD,A,1999,13.181781,
CRI,GDPHRWKD,TOT,USD,A,2000,13.419427,
CRI,GDPHRWKD,TOT,USD,A,2001,13.340478,
CRI,GDPHRWKD,TOT,USD,A,2002,13.431107,
CRI,GDPHRWKD,TOT,USD,A,2003,13.62039,
CRI,GDPHRWKD,TOT,USD,A,2004,13.961451,
CRI,GDPHRWKD,TOT,USD,A,2005,13.718511,
CRI,GDPHRWKD,TOT,USD,A,2006,14.259665,
CRI,GDPHRWKD,TOT,USD,A,2007,14.453706,
CRI,GDPHRWKD,TOT,USD,A,2008,14.909054,
CRI,GDPHRWKD,TOT,USD,A,2009,15.331663,
CRI,GDPHRWKD,TOT,USD,A,2010,17.122775,
CRI,GDPHRWKD,TOT,USD,A,2011,17.944786,
CRI,GDPHRWKD,TOT,USD,A,2012,17.694625,
CRI,GDPHRWKD,TOT,USD,A,2013,18.620355,
CRI,GDPHRWKD,TOT,USD,A,2014,19.093774,
CRI,GDPHRWKD,TOT,USD,A,2015,19.707747,
CRI,GDPHRWKD,TOT,USD,A,2016,20.571849,
CRI,GDPHRWKD,TOT,USD,A,2017,21.056973,
CRI,GDPHRWKD,TOT,USD,A,2018,21.329192,
CRI,GDPHRWKD,TOT,USD,A,2019,21.864922,
CRI,GDPHRWKD,TOT,USD,A,2020,25.125104,
COL,GDPHRWKD,TOT,USD,A,1975,7.863549,
COL,GDPHRWKD,TOT,USD,A,1976,8.002475,
COL,GDPHRWKD,TOT,USD,A,1977,8.003181,
COL,GDPHRWKD,TOT,USD,A,1978,8.482751,
COL,GDPHRWKD,TOT,USD,A,1979,8.726688,
COL,GDPHRWKD,TOT,USD,A,1980,8.939593,
COL,GDPHRWKD,TOT,USD,A,1981,8.804578,
COL,GDPHRWKD,TOT,USD,A,1982,8.795848,
COL,GDPHRWKD,TOT,USD,A,1983,8.979455,
COL,GDPHRWKD,TOT,USD,A,1984,9.205937,
COL,GDPHRWKD,TOT,USD,A,1985,9.279481,
COL,GDPHRWKD,TOT,USD,A,1986,9.514743,
COL,GDPHRWKD,TOT,USD,A,1987,9.597374,
COL,GDPHRWKD,TOT,USD,A,1988,9.714129,
COL,GDPHRWKD,TOT,USD,A,1989,9.644566,
COL,GDPHRWKD,TOT,USD,A,1990,9.844251,
COL,GDPHRWKD,TOT,USD,A,1991,9.496003,
COL,GDPHRWKD,TOT,USD,A,1992,9.790619,
COL,GDPHRWKD,TOT,USD,A,1993,9.6963,
COL,GDPHRWKD,TOT,USD,A,1994,9.79514,
COL,GDPHRWKD,TOT,USD,A,1995,9.872282,
COL,GDPHRWKD,TOT,USD,A,1996,9.972003,
COL,GDPHRWKD,TOT,USD,A,1997,10.099227,
COL,GDPHRWKD,TOT,USD,A,1998,10.173386,
COL,GDPHRWKD,TOT,USD,A,1999,9.789358,
COL,GDPHRWKD,TOT,USD,A,2000,9.422409,
COL,GDPHRWKD,TOT,USD,A,2001,9.459277,
COL,GDPHRWKD,TOT,USD,A,2002,9.256219,
COL,GDPHRWKD,TOT,USD,A,2003,9.274146,
COL,GDPHRWKD,TOT,USD,A,2004,9.812629,
COL,GDPHRWKD,TOT,USD,A,2005,9.988211,
COL,GDPHRWKD,TOT,USD,A,2006,10.630893,
COL,GDPHRWKD,TOT,USD,A,2007,11.076726,
COL,GDPHRWKD,TOT,USD,A,2008,11.08952,
COL,GDPHRWKD,TOT,USD,A,2009,10.799898,
COL,GDPHRWKD,TOT,USD,A,2010,10.85003,
COL,GDPHRWKD,TOT,USD,A,2011,11.222958,
COL,GDPHRWKD,TOT,USD,A,2012,11.352165,
COL,GDPHRWKD,TOT,USD,A,2013,11.765637,
COL,GDPHRWKD,TOT,USD,A,2014,12.076424,
COL,GDPHRWKD,TOT,USD,A,2015,12.190548,
COL,GDPHRWKD,TOT,USD,A,2016,12.419782,
COL,GDPHRWKD,TOT,USD,A,2017,12.629972,
COL,GDPHRWKD,TOT,USD,A,2018,12.917467,
COL,GDPHRWKD,TOT,USD,A,2019,13.508858,
COL,GDPHRWKD,TOT,USD,A,2020,16.352388,
