Date,year,month,date2,Price,Dividend,Earnings,CPI,R,PriceReal,DividendReal,RealTotalReturn,EarningsReal,CAPE
1989.09,1989,9,1989-9-01,347.3,10.73,23.69,125.0,8.19,822.7161916,25.41821116,271832.5188,56.11905148,17.71422068
1989.1,1989,10,1989-10-01,347.4,10.7967,23.4267,125.6,8.01,819.0217763,25.45403688,271312.7049,55.23021717,17.64085385
1989.11,1989,11,1989-11-01,340.2,10.9233,23.1633,125.9,7.87,800.1360786,25.69114176,265765.7601,54.4791065,17.24236927
1989.12,1989,12,1989-12-01,348.6,11.06,22.87,126.1,7.84,818.5921404,25.97139722,272614.8221,53.70396515,17.6502129
1990.01,1990,1,1990-1-01,339.97,11.14,22.49,127.4,8.21,790.180743,25.89232425,263871.5806,52.27274439,17.04884361
1990.02,1990,2,1990-2-01,330.45,11.23,22.08,128.0,8.47,764.4534779,25.97915738,256003.2154,51.07923375,16.50809352
1990.03,1990,3,1990-3-01,338.46,11.32,21.67,128.7,8.59,778.7249284,26.04492758,261509.3312,49.85809017,16.83374823
1990.04,1990,4,1990-4-01,338.18,11.4367,21.5333,128.9,8.79,776.8734451,26.27260196,261622.8039,49.46670103,16.8139139
1990.05,1990,5,1990-5-01,350.25,11.5533,21.3967,129.2,8.76,802.7326074,26.47883121,271074.3245,49.03876882,17.39241359
1990.06,1990,6,1990-6-01,360.39,11.66,21.26,129.9,8.48,821.5213509,26.57936944,278167.0491,48.46289831,17.81708282
1990.07,1990,7,1990-7-01,360.03,11.7267,21.42,130.4,8.47,817.55386,26.62891662,277575.0362,48.6404013,17.74717159
1990.08,1990,8,1990-8-01,330.75,11.7833,21.58,131.6,8.75,744.2164029,26.5134547,253425.7307,48.55688579,16.16833476
1990.09,1990,9,1990-9-01,315.41,11.83,21.74,132.7,8.89,703.8170928,26.39788278,240417.7766,48.51140927,15.30128544
1990.1,1990,10,1990-10-01,307.12,11.9267,21.6067,133.5,8.72,681.2117145,26.45417998,233449.0198,47.92503631,14.81814797
1990.11,1990,11,1990-11-01,315.29,12.0133,21.4733,133.8,8.39,697.7652828,26.5865193,239881.1327,47.52235481,15.1876076
1990.12,1990,12,1990-12-01,328.75,12.09,21.34,133.8,8.08,727.55348,26.75626334,250888.3968,47.22734985,15.84631497
1991.01,1991,1,1991-1-01,325.49,12.1067,21.1833,134.6,8.09,716.0574453,26.63397546,247689.4905,46.60192227,15.60619012
1991.02,1991,2,1991-2-01,362.26,12.1133,21.0267,134.8,7.85,795.7667062,26.60895722,276028.5242,46.18878099,17.35466475
1991.03,1991,3,1991-3-01,372.28,12.11,20.94,135.0,8.11,816.5658461,26.56229826,284010.9541,45.93018378,17.81862008
1991.04,1991,4,1991-4-01,379.68,12.13,20.3633,135.2,8.04,831.5651947,26.56680839,289997.9193,44.59916648,18.1553459
1991.05,1991,5,1991-5-01,377.99,12.14,19.8567,135.6,8.07,825.4217248,26.51027736,288625.8886,43.36133645,18.03543091
1991.06,1991,6,1991-6-01,378.29,12.15,19.41,136.0,8.28,823.647201,26.45407886,288776.241,42.26120746,18.01522704
1991.07,1991,7,1991-7-01,380.23,12.1933,18.84,136.2,8.27,826.6554746,26.50937117,290605.4922,40.95991674,18.10345235
1991.08,1991,8,1991-8-01,389.4,12.2367,18.33,136.6,7.9,844.1128704,26.52582425,297519.6112,39.73443481,18.51225846
1991.09,1991,9,1991-9-01,387.2,12.28,17.82,137.2,7.65,835.6732711,26.5032742,295323.4089,38.45996305,18.35728259
1991.1,1991,10,1991-10-01,386.88,12.2533,17.2033,137.4,7.53,833.7672279,26.40715461,295427.5027,37.07492699,18.34918799
1991.11,1991,11,1991-11-01,385.92,12.2267,16.5867,137.8,7.42,829.284108,26.27334163,294614.7883,35.64232668,18.28886817
1991.12,1991,12,1991-12-01,388.51,12.2,15.97,137.9,7.09,834.2442267,26.19695649,297152.5095,34.2922455,18.44165231
1992.01,1992,1,1992-1-01,416.08,12.24,16.0467,138.1,7.03,892.1511435,26.24478465,318557.6053,34.40704133,19.77306821
1992.02,1992,2,1992-2-01,412.56,12.28,16.1233,138.6,7.34,881.412413,26.23556436,315503.8148,34.44656961,19.58298297
1992.03,1992,3,1992-3-01,407.36,12.32,16.19,139.3,7.54,865.9295093,26.18875578,310742.8643,34.41525617,19.28356186
1992.04,1992,4,1992-4-01,407.41,12.32,16.4833,139.5,7.48,864.7941664,26.15120918,311117.4816,34.98849239,19.30122951
1992.05,1992,5,1992-5-01,414.81,12.32,16.7667,139.7,7.39,879.2413122,26.11377008,317097.8609,35.53910299,19.6622798
1992.06,1992,6,1992-6-01,408.27,12.32,17.05,140.2,7.26,862.2927397,26.02063966,311767.3955,36.01070667,19.31536597
1992.07,1992,7,1992-7-01,415.05,12.3433,17.38,140.5,6.84,874.7407692,26.01418561,317051.8588,36.62930868,19.62074069
1992.08,1992,8,1992-8-01,417.93,12.3667,17.71,140.9,6.59,878.3100014,25.98951091,319130.5321,37.21884077,19.7221375
1992.09,1992,9,1992-9-01,418.48,12.4,18.04,141.3,6.42,876.9762245,25.98572258,319432.7271,37.8050351,19.70876642
1992.1,1992,10,1992-10-01,412.5,12.3867,18.39,141.8,6.59,861.3962888,25.86632099,314542.9758,38.40261273,19.37027108
1992.11,1992,11,1992-11-01,422.84,12.3833,18.74,142.0,6.87,881.7449765,25.82279956,322759.1731,39.07837683,19.83365604
1992.12,1992,12,1992-12-01,435.64,12.39,19.09,141.9,6.77,909.0769123,25.85497875,333552.5932,39.83628284,20.44860672
1993.01,1993,1,1993-1-01,435.23,12.4133,19.34,142.6,6.6,903.7630305,25.77644378,332391.002,40.15986262,20.3234108
1993.02,1993,2,1993-2-01,441.7,12.4467,19.59,143.1,6.26,913.9933581,25.75549271,336942.9438,40.53685734,20.54533679
1993.03,1993,3,1993-3-01,450.16,12.48,19.84,143.6,5.98,928.255939,25.73448134,342991.4162,40.91122674,20.85520015
1993.04,1993,4,1993-4-01,443.08,12.4933,19.67,144.0,5.97,911.1186349,25.69034585,337450.2172,40.44800837,20.45736202
1993.05,1993,5,1993-5-01,445.25,12.5067,19.5,144.2,6.04,914.3109943,25.68223091,339425.2274,40.04281727,20.51760563
1993.06,1993,6,1993-6-01,448.06,12.52,19.33,144.4,5.96,918.8069161,25.67393338,341888.5333,39.63874858,20.60835701
1993.07,1993,7,1993-7-01,447.29,12.52,19.69,144.4,5.81,917.2279282,25.67393338,342097.0981,40.3769767,20.56459641
1993.08,1993,8,1993-8-01,454.13,12.52,20.05,144.8,5.68,928.6817368,25.60301091,347164.7672,41.0016269,20.81222755
1993.09,1993,9,1993-9-01,459.24,12.52,20.41,145.1,5.36,937.1898364,25.55007567,351141.2493,41.65152112,20.99350101
1993.1,1993,10,1993-10-01,463.9,12.54,20.9,145.7,5.33,942.8011314,25.4855059,354039.3901,42.47584317,21.10917825
1993.11,1993,11,1993-11-01,462.89,12.56,21.39,145.8,5.72,940.1032389,25.50864499,353824.5289,43.44187233,21.03790119
1993.12,1993,12,1993-12-01,465.95,12.58,21.89,145.8,5.77,946.3179247,25.54926385,356964.8626,44.45734386,21.16473208
1994.01,1994,1,1994-1-01,472.99,12.6233,22.1567,146.2,5.75,957.9875403,25.56706086,362170.5,44.87588011,21.41197491
1994.02,1994,2,1994-2-01,471.58,12.6667,22.4333,146.7,5.97,951.8763543,25.56752241,360665.6358,45.2812414,21.26384019
1994.03,1994,3,1994-3-01,463.81,12.71,22.71,147.2,6.48,933.0127365,25.56777965,354325.5192,45.68405003,20.83337589
1994.04,1994,4,1994-4-01,447.23,12.7533,23.54,147.4,6.97,898.4392547,25.62007322,342006.5237,47.28944851,20.05525009
1994.05,1994,5,1994-5-01,450.9,12.7967,24.37,147.5,7.18,905.197799,25.68983073,345394.2211,48.92364241,20.19649242
1994.06,1994,6,1994-6-01,454.83,12.84,25.2,148.0,7.1,910.0026591,25.68967338,348044.4629,50.41898514,20.29076369
1994.07,1994,7,1994-7-01,451.4,12.87,25.91,148.4,7.3,900.7057352,25.68028979,345307.1969,51.69979087,20.06795182
1994.08,1994,8,1994-8-01,464.24,12.9,26.62,149.0,7.24,922.5959917,25.63649899,354518.3836,52.9026049,20.5355494
1994.09,1994,9,1994-9-01,466.96,12.92,27.33,149.4,7.46,925.5169079,25.60750054,356460.7788,54.16818805,20.5764501
1994.1,1994,10,1994-10-01,463.81,13.0133,28.42,149.5,7.74,918.6586944,25.77516912,354646.6239,56.29089518,20.39575928
1994.11,1994,11,1994-11-01,461.01,13.0967,29.51,149.7,7.96,911.8928698,25.90570128,352868.0931,58.37174593,20.20947302
1994.12,1994,12,1994-12-01,455.19,13.17,30.6,149.7,7.81,900.3807193,26.05069108,349253.3785,60.5278016,19.91148411
1995.01,1995,1,1995-1-01,465.25,13.18,31.25,150.3,7.78,916.6059573,25.96639767,356386.4243,61.56676231,20.21911942
1995.02,1995,2,1995-2-01,481.92,13.18,31.9,150.9,7.47,945.6729893,25.86315156,368525.994,62.5974609,20.80257176
1995.03,1995,3,1995-3-01,493.15,13.17,32.55,151.4,7.2,964.5137796,25.75818002,376704.6854,63.66201668,21.1527373
1995.04,1995,4,1995-4-01,507.91,13.2433,33.1767,151.9,7.06,990.1118628,25.81628326,387542.6271,64.67414353,21.64273926
1995.05,1995,5,1995-5-01,523.81,13.3067,33.8033,152.2,6.63,1019.094381,25.8887444,399731.1933,65.76574158,22.1954267
1995.06,1995,6,1995-6-01,539.35,13.36,34.43,152.5,6.17,1047.263853,25.94130911,411628.3697,66.85323898,22.71835676
1995.07,1995,7,1995-7-01,557.37,13.44,34.68,152.5,6.28,1082.253552,26.0966463,426235.8918,67.33866767,23.37641269
1995.08,1995,8,1995-8-01,559.11,13.51,34.93,152.9,6.49,1082.792026,26.1639396,427306.6675,67.64666249,23.28407026
1995.09,1995,9,1995-9-01,578.77,13.58,35.18,153.2,6.2,1118.671363,26.24800372,442329.0744,67.99740581,23.94600708
1995.1,1995,10,1995-10-01,582.92,13.65,34.7733,153.7,6.04,1123.027427,26.29747544,444918.0015,66.99267419,23.92676276
1995.11,1995,11,1995-11-01,595.53,13.72,34.3667,153.6,5.93,1148.06824,26.44954284,455711.8292,66.25244197,24.34758688
1995.12,1995,12,1995-12-01,614.57,13.79,33.96,153.5,5.71,1185.545567,26.60180837,471467.9409,65.51105238,25.02738066
1996.01,1996,1,1996-1-01,614.42,13.8933,33.9867,154.4,5.65,1178.347331,26.64485688,469488.356,65.18039325,24.76246519
1996.02,1996,2,1996-2-01,649.54,13.9967,34.0133,154.9,5.81,1241.680205,26.7565128,495610.4244,65.02084753,25.97606555
1996.03,1996,3,1996-3-01,647.07,14.1,34.04,155.7,6.27,1230.602879,26.81549229,492080.9046,64.7375431,25.6299304
1996.04,1996,4,1996-4-01,647.17,14.1567,34.33,156.3,6.51,1226.068327,26.81997231,491161.3821,65.03843759,25.42420385
1996.05,1996,5,1996-5-01,661.23,14.2133,34.62,156.6,6.74,1250.305282,26.87561675,501767.8697,65.46219751,25.81404383
1996.06,1996,6,1996-6-01,668.5,14.27,34.91,156.7,6.91,1263.245295,26.96561011,507862.7193,65.96842671,25.96667356
1996.07,1996,7,1996-7-01,644.07,14.4,35.2733,157.0,6.87,1214.754992,27.15927134,489278.0585,66.52757817,24.85841133
1996.08,1996,8,1996-8-01,662.68,14.53,35.6367,157.3,6.64,1247.470876,27.35219387,503373.411,67.08478507,25.41252912
1996.09,1996,9,1996-9-01,674.88,14.66,36.0,157.8,6.83,1266.411465,27.50947142,511941.2663,67.55395437,25.68011551
1996.1,1996,10,1996-10-01,701.46,14.74,36.91,158.3,6.53,1312.131224,27.57222685,531352.1074,69.04280142,26.48346772
1996.11,1996,11,1996-11-01,735.67,14.82,37.82,158.6,6.2,1373.520474,27.66943525,557145.6341,70.61120385,27.58561205
1996.12,1996,12,1996-12-01,743.25,14.9,38.73,158.6,6.3,1387.672587,27.81879792,563826.555,72.31020426,27.72394616
1997.01,1997,1,1997-1-01,766.22,14.9533,39.2333,159.1,6.58,1426.062561,27.83057255,580367.1436,73.01968141,28.33287013
1997.02,1997,2,1997-2-01,798.39,15.0067,39.7367,159.6,6.42,1481.281081,27.84245894,603783.7776,73.72489876,29.26563488
1997.03,1997,3,1997-3-01,792.16,15.06,40.24,160.0,6.69,1466.048037,27.87149494,598521.3719,74.47204225,28.80245859
1997.04,1997,4,1997-4-01,763.93,15.0933,40.3433,160.2,6.89,1412.037816,27.89825033,577420.5653,74.57000673,27.58516034
1997.05,1997,5,1997-5-01,833.09,15.1267,40.4467,160.1,6.71,1540.834038,27.97745051,631042.2289,74.8078264,29.92836222
1997.06,1997,6,1997-6-01,876.29,15.16,40.55,160.3,6.49,1618.712079,28.00405702,663892.6052,74.90531082,31.25656062
1997.07,1997,7,1997-7-01,925.29,15.2167,40.58,160.5,6.22,1707.096634,28.07376861,701101.8268,74.86731882,32.76663769
1997.08,1997,8,1997-8-01,927.24,15.2733,40.61,160.8,6.3,1707.502657,28.12562048,702231.1752,74.78288567,32.58628349
1997.09,1997,9,1997-9-01,937.02,15.33,40.64,161.2,6.21,1721.230755,28.15998322,708842.1165,74.65242779,32.66658134
1997.1,1997,10,1997-10-01,951.16,15.3867,40.3333,161.6,6.03,1742.880039,28.19417585,718725.3697,73.90565571,32.90149818
1997.11,1997,11,1997-11-01,938.92,15.4433,40.0267,161.5,5.88,1721.517087,28.31541008,710888.8128,73.38926425,32.33660053
1997.12,1997,12,1997-12-01,962.37,15.5,39.72,161.3,5.81,1766.700708,28.45460787,730526.261,72.9172274,33.03078904
1998.01,1998,1,1998-1-01,963.36,15.55,39.66,161.6,5.54,1765.234992,28.49340238,730902.02,72.67191887,32.85996842
1998.02,1998,2,1998-2-01,1023.74,15.6,39.6,161.9,5.57,1872.397696,28.53205312,776257.6141,72.42751946,34.70967778
1998.03,1998,3,1998-3-01,1076.83,15.64,39.54,162.2,5.65,1965.855404,28.55230493,815989.6929,72.18402411,36.29692774
1998.04,1998,4,1998-4-01,1112.2,15.75,39.35,162.5,5.64,2026.678217,28.70003769,842228.8386,71.70453862,37.27693404
1998.05,1998,5,1998-5-01,1108.42,15.85,39.16,162.8,5.65,2016.068236,28.82903732,838818.0135,71.22682027,36.95659852
1998.06,1998,6,1998-6-01,1108.39,15.95,38.97,163.0,5.5,2013.540034,28.97532776,838770.7518,70.79426475,36.80229346
1998.07,1998,7,1998-7-01,1156.58,16.0167,38.6767,163.2,5.46,2098.508815,29.06083984,875174.6026,70.17534101,38.25964509
1998.08,1998,8,1998-8-01,1074.62,16.0833,38.3833,163.4,5.34,1947.413342,29.14596137,813173.7812,69.55775115,35.42340102
1998.09,1998,9,1998-9-01,1020.64,16.14,38.09,163.6,4.81,1847.330326,29.21295605,772399.0355,68.94185229,33.53235698
1998.1,1998,10,1998-10-01,1032.47,16.1667,37.9633,164.0,4.53,1864.184393,29.18991334,780463.0615,68.54493724,33.77310288
1998.11,1998,11,1998-11-01,1144.43,16.1833,37.8367,164.0,4.83,2066.334658,29.2198856,866115.1225,68.31635361,37.36939188
1998.12,1998,12,1998-12-01,1190.05,16.2,37.71,163.9,4.65,2150.015196,29.26788469,902212.579,68.12913157,38.82027478
1999.01,1999,1,1999-1-01,1248.77,16.28333333,37.93333333,164.3,4.72,2250.609603,29.34681836,945451.3257,68.36577135,40.57695768
1999.02,1999,2,1999-2-01,1246.58,16.36666667,38.15666667,164.5,5.0,2243.931147,29.46114418,943677.1475,68.68466749,40.40015923
1999.03,1999,3,1999-3-01,1281.66,16.45,38.38,165.0,5.23,2300.086455,29.52141924,968327.6536,68.87732952,41.35610363
1999.04,1999,4,1999-4-01,1334.76,16.45,39.26,166.2,5.18,2378.085353,29.3082682,1002193.116,69.947879,42.70450952
1999.05,1999,5,1999-5-01,1332.07,16.45,40.14,166.2,5.54,2373.292694,29.3082682,1001202.631,71.51573773,42.55667671
1999.06,1999,6,1999-6-01,1322.55,16.45,41.02,166.2,5.9,2356.331314,29.3082682,995077.6019,73.08359645,42.18067591
1999.07,1999,7,1999-7-01,1380.99,16.51333333,42.0,166.7,5.79,2453.071508,29.33286085,1036963.211,74.60517696,43.82803599
1999.08,1999,8,1999-8-01,1327.49,16.57666667,42.98,167.1,5.94,2352.394106,29.37487511,995439.6061,76.16320928,41.93071216
1999.09,1999,9,1999-9-01,1318.17,16.64,43.96,167.9,5.92,2324.748636,29.34660727,984776.0026,77.52865718,41.32345133
1999.1,1999,10,1999-10-01,1300.01,16.65666667,45.36333333,168.2,6.11,2288.632052,29.32360613,970511.9601,79.86090772,40.5528544
1999.11,1999,11,1999-11-01,1391.0,16.67333333,46.76666667,168.3,6.03,2447.362427,29.3355065,1038859.454,82.28251822,43.20829071
1999.12,1999,12,1999-12-01,1428.68,16.69,48.17,168.3,6.28,2513.657622,29.36483027,1068039.256,84.75158024,44.19793976
2000.01,2000,1,2000-1-01,1425.59,16.71333333,49.09666667,168.8,6.66,2500.791429,29.31878083,1063610.598,86.12611144,43.77257815
2000.02,2000,2,2000-2-01,1388.87,16.73666667,50.02333333,169.8,6.52,2422.028145,29.1868049,1031146.269,87.23488968,42.18563589
2000.03,2000,3,2000-3-01,1442.21,16.76,50.95,171.2,6.26,2494.479944,28.98848563,1063020.114,88.12430447,43.22074844
2000.04,2000,4,2000-4-01,1461.36,16.74,51.27333333,171.3,5.99,2526.126688,28.93699072,1077533.965,88.63177842,43.52857429
2000.05,2000,5,2000-5-01,1418.48,16.72,51.59666667,171.5,6.44,2449.14426,28.868713,1045722.841,89.08668432,41.9660505
2000.06,2000,6,2000-6-01,1461.96,16.7,51.92,172.4,6.1,2511.039261,28.68365458,1073171.045,89.17696682,42.78197157
2000.07,2000,7,2000-7-01,1473.0,16.58333333,52.51333333,172.8,6.05,2524.144905,28.41733628,1079784.238,89.98727953,42.75809362
2000.08,2000,8,2000-8-01,1485.46,16.46666667,53.10666667,172.8,5.83,2545.496463,28.21741532,1089923.963,91.00402041,42.86956549
2000.09,2000,9,2000-9-01,1468.05,16.35,53.7,173.7,5.8,2502.628023,27.87232599,1072563.192,91.54396978,41.89800792
2000.1,2000,10,2000-10-01,1390.14,16.32333333,52.46666667,174.0,5.74,2365.72667,27.77888919,1014882.839,89.28726073,39.36969904
2000.11,2000,11,2000-11-01,1378.04,16.29666667,51.23333333,174.1,5.72,2343.788004,27.71757847,1006462.17,87.13830662,38.78214246
2000.12,2000,12,2000-12-01,1330.93,16.27,50.0,174.0,5.24,2264.963671,27.68812704,973604.4823,85.08951149,37.274238
2001.01,2001,1,2001-1-01,1335.63,16.17,48.48,175.1,5.16,2258.683054,27.34507684,971884.2653,81.98449754,36.978868
2001.02,2001,2,2001-2-01,1305.75,16.07,46.96,175.8,5.1,2199.360587,27.06775771,947329.0957,79.09781593,35.83466265
2001.03,2001,3,2001-3-01,1185.85,15.97,45.44,176.2,4.89,1992.870728,26.8382557,859351.1941,76.36382838,32.32583724
2001.04,2001,4,2001-4-01,1189.84,15.87666667,42.55666667,176.9,5.14,1991.663692,26.57582579,859785.6911,71.23526513,32.17390117
2001.05,2001,5,2001-5-01,1270.37,15.78333333,39.67333333,177.7,5.39,2116.888949,26.30065565,914790.6074,66.1099057,34.07464322
2001.06,2001,6,2001-6-01,1238.71,15.69,36.79,178.0,5.28,2060.653237,26.10106424,891428.8951,61.20192183,33.06853441
2001.07,2001,7,2001-7-01,1204.45,15.70666667,33.96333333,177.5,5.24,2009.304204,26.20239226,870160.1309,56.65878072,32.16303869
2001.08,2001,8,2001-8-01,1178.5,15.72333333,31.13666667,177.5,4.97,1966.013537,26.23019616,852359.0566,51.94323984,31.40431876
2001.09,2001,9,2001-9-01,1044.64,15.74,28.31,178.3,4.73,1734.884562,26.14018514,753098.2245,47.01579678,27.66739259
2001.1,2001,10,2001-10-01,1076.59,15.74,27.10333333,177.7,4.57,1793.982441,26.22844688,779700.8923,45.16380804,28.57737311
2001.11,2001,11,2001-11-01,1129.68,15.74,25.89666667,177.4,4.65,1885.632691,26.27280163,820485.4936,43.22604742,30.00510381
2001.12,2001,12,2001-12-01,1144.93,15.74,24.69,176.7,5.09,1918.658402,26.37688178,835812.2351,41.37517224,30.49995326
2002.01,2002,1,2002-1-01,1140.21,15.73666667,24.69333333,177.1,5.04,1906.433051,26.31173332,831441.7548,41.28729516,30.27720443
2002.02,2002,2,2002-2-01,1100.67,15.73333333,24.69666667,177.8,4.91,1833.076742,26.20259243,800401.5855,41.13029815,29.08570415
2002.03,2002,3,2002-3-01,1153.79,15.73,24.7,178.8,5.28,1910.79691,26.05052514,835285.5149,40.90578328,30.29213064
2002.04,2002,4,2002-4-01,1111.93,15.83333333,25.38,179.8,5.21,1831.230591,26.07581804,801453.8024,41.7981639,29.00588325
2002.05,2002,5,2002-5-01,1079.25,15.93666667,26.06,179.8,5.16,1777.410102,26.24599706,778856.0354,42.91805167,28.12810751
2002.06,2002,6,2002-6-01,1014.02,16.04,26.74,179.9,4.93,1669.054937,26.40149227,732339.1995,44.01346031,26.38767254
2002.07,2002,7,2002-7-01,903.59,15.96,27.84,180.1,4.65,1485.637925,26.24064153,652819.9194,45.77314914,23.46312047
2002.08,2002,8,2002-8-01,912.55,15.88,28.94,180.7,4.26,1495.387655,26.02241627,658057.0507,47.42372335,23.58871353
2002.09,2002,9,2002-9-01,867.81,15.8,30.04,181.0,3.87,1419.715585,25.84840718,625704.8627,49.14469315,22.3650368
2002.1,2002,10,2002-10-01,854.63,15.89,29.22333333,181.3,3.94,1395.839886,25.95262954,616135.3987,47.72953706,21.95623386
2002.11,2002,11,2002-11-01,909.93,15.98,28.40666667,181.3,4.05,1486.159609,26.09962366,656963.3296,46.39570147,23.3483965
2002.12,2002,12,2002-12-01,899.18,16.07,27.59,180.9,4.03,1471.849301,26.30465343,651606.4026,45.16150517,23.10144254
2003.01,2003,1,2003-1-01,895.84,16.12,28.5,181.7,4.05,1459.925846,26.2703213,647296.9211,46.44566731,22.89834858
2003.02,2003,2,2003-2-01,837.03,16.17,29.41,183.1,3.9,1353.654882,26.15031652,601145.0682,47.56220216,21.21410212
2003.03,2003,3,2003-3-01,846.63,16.22,30.32,184.2,3.81,1361.003688,26.07453056,605373.5559,48.74104604,21.30971903
2003.04,2003,4,2003-4-01,890.03,16.20333333,31.73,183.8,3.96,1433.885301,26.10442513,638758.8529,51.11870454,22.42793958
2003.05,2003,5,2003-5-01,935.96,16.18666667,33.14,183.5,3.57,1510.346156,26.12020788,673789.8444,53.47757553,23.59108045
2003.06,2003,6,2003-6-01,988.0,16.17,34.55,183.7,3.33,1592.586619,26.06490449,711447.6432,55.69217379,24.83222326
2003.07,2003,7,2003-7-01,992.54,16.31,35.89333333,183.9,3.98,1598.164808,26.26198241,714917.2136,57.79460997,24.8673291
2003.08,2003,8,2003-8-01,989.53,16.45,37.23666667,184.6,4.45,1587.276341,26.38696736,711030.0607,59.73025581,24.64225141
2003.09,2003,9,2003-9-01,1019.44,16.59,38.58,185.2,4.27,1629.956304,26.52532281,731138.9905,61.68456625,25.24368675
2003.1,2003,10,2003-10-01,1038.73,16.85666667,41.96666667,185.0,4.29,1662.594045,26.98082623,746787.6428,67.17196009,25.68275607
2003.11,2003,11,2003-11-01,1049.9,17.12333333,45.35333333,184.5,4.3,1685.026904,27.4819291,757892.4857,72.78939601,25.94679822
2003.12,2003,12,2003-12-01,1080.64,17.39,48.74,184.3,4.27,1736.24488,27.94020068,781976.5865,78.30968264,26.63517051
2004.01,2004,1,2004-1-01,1132.52,17.6,49.82666667,185.2,4.15,1810.756998,28.14018575,816591.7951,79.66657131,27.65854036
2004.02,2004,2,2004-2-01,1143.36,17.81,50.91333333,186.2,4.08,1818.270916,28.32301727,821044.7208,80.9668287,27.65086204
2004.03,2004,3,2004-3-01,1123.98,18.02,52.0,187.4,3.83,1776.005356,28.47347508,803031.0418,82.16541089,26.88653038
2004.04,2004,4,2004-4-01,1133.36,18.21333333,53.38333333,188.0,4.35,1785.111328,28.68711411,808229.2796,84.08201547,26.90057751
2004.05,2004,5,2004-5-01,1102.78,18.40666667,54.76666667,189.1,4.72,1726.842094,28.82298084,782934.7211,85.75906831,25.90281429
2004.06,2004,6,2004-6-01,1132.76,18.6,56.15,189.7,4.73,1768.177453,29.03359989,802772.7665,87.64713086,26.40128537
2004.07,2004,7,2004-7-01,1105.85,18.78666667,56.69,189.4,4.5,1728.906559,29.3714258,786054.579,88.63020557,25.69588865
2004.08,2004,8,2004-8-01,1088.94,18.97333333,57.23,189.5,4.28,1701.570748,29.64761052,774749.5228,89.42723559,25.17446223
2004.09,2004,9,2004-9-01,1117.66,19.16,57.77,189.9,4.13,1742.769769,29.87623138,794641.6163,90.08089181,25.66840678
2004.1,2004,10,2004-10-01,1117.21,19.25333333,58.03,190.9,4.1,1732.94253,29.8645019,791295.5049,90.01231192,25.41165567
2004.11,2004,11,2004-11-01,1168.94,19.34666667,58.29,191.0,4.19,1812.233386,29.99356276,828642.5673,90.36826877,26.46531081
2004.12,2004,12,2004-12-01,1199.21,19.44,58.55,190.3,4.23,1866.000378,30.24912013,854380.106,91.10524606,27.14480869
2005.01,2005,1,2005-1-01,1181.41,19.70333333,59.10666667,190.7,4.22,1834.447232,30.59456522,841100.3137,91.7785198,26.5872507
2005.02,2005,2,2005-2-01,1199.63,19.96666667,59.66333333,191.8,4.17,1852.055468,30.82564972,850351.5552,92.11157001,26.74486313
2005.03,2005,3,2005-3-01,1194.9,20.23,60.22,193.3,4.5,1830.437824,30.98983779,841611.7652,92.24953197,26.33914213
2005.04,2005,4,2005-4-01,1164.43,20.46333333,61.23333333,194.6,4.34,1771.845395,31.13786397,815864.7861,93.17520135,25.40892257
2005.05,2005,5,2005-5-01,1178.28,20.69666667,62.24666667,194.4,4.14,1794.764703,31.52531385,827627.9016,94.81457735,25.65023019
2005.06,2005,6,2005-6-01,1202.25,20.93,63.26,194.5,4.0,1830.334452,31.86433776,845254.8183,96.30855265,26.06839487
2005.07,2005,7,2005-7-01,1222.24,21.11,64.33,195.4,4.18,1852.197133,31.9903468,856582.1849,97.48645238,26.28787109
2005.08,2005,8,2005-8-01,1224.27,21.29,65.4,196.4,4.26,1845.827017,32.09884845,854873.2671,98.60332026,26.10438141
2005.09,2005,9,2005-9-01,1225.92,21.47,66.47,198.8,4.2,1826.001057,31.9794462,846925.3471,99.00669721,25.73012299
2005.1,2005,10,2005-10-01,1191.96,21.72,67.59,199.2,4.46,1771.852729,32.28685633,823058.5052,100.4727725,24.87653872
2005.11,2005,11,2005-11-01,1237.37,21.97,68.71,197.6,4.54,1854.248415,32.92292336,862607.2744,102.964682,25.93178331
2005.12,2005,12,2005-12-01,1262.07,22.22,69.83,196.8,4.47,1898.950411,33.43291428,884699.0049,105.068425,26.44380311
2006.01,2006,1,2006-1-01,1278.73,22.40666667,70.77666667,198.3,4.42,1909.463734,33.45875782,890896.0444,105.6872664,26.46870263
2006.02,2006,2,2006-2-01,1276.65,22.59333333,71.72333333,198.7,4.57,1902.520113,33.6695814,888965.466,106.8852734,26.24962476
2006.03,2006,3,2006-3-01,1293.74,22.78,72.67,199.8,4.72,1917.373834,33.76086071,897220.5508,107.6998133,26.32783778
2006.04,2006,4,2006-4-01,1302.17,23.0,73.27666667,201.5,4.99,1913.585667,33.79932754,896765.9185,107.6826982,26.14728094
2006.05,2006,5,2006-5-01,1290.01,23.22,73.88333333,202.5,5.11,1886.354549,33.95411867,885330.5637,108.0380477,25.65064071
2006.06,2006,6,2006-6-01,1253.17,23.44,74.49,202.9,5.11,1828.871604,34.2082482,859689.781,108.710427,24.74958224
2006.07,2006,7,2006-7-01,1260.24,23.66,75.85,203.5,5.09,1833.766864,34.42750904,863339.4738,110.3688318,24.69678677
