index,accuracy_train,loss_train,step,accuracy_val,loss_val,Experiment
893,0.9233333349,0.2864569694,665.0,0.8973333319,0.3340042209,80
894,0.9220000029,0.2873132755,675.0,0.8973333319,0.3323041762,80
895,0.9236666699,0.2833281497,685.0,0.8976666649,0.3352206682,80
896,0.926000005,0.2765982812,695.0,0.8983333329,0.3342149014,80
897,0.9270000041,0.2730368003,705.0,0.8983333329,0.3334839885,80
898,0.9276666701,0.2699409892,715.0,0.8959999998,0.3360853488,80
899,0.9290000041,0.2673509265,725.0,0.8966666659,0.3353224104,80
900,0.9283333381,0.2674954628,735.0,0.8970000009,0.3343766158,80
901,0.925666672,0.2701892897,745.0,0.8966666679,0.333728149,80
902,0.9246666729,0.2711428424,755.0,0.900000002,0.3278769419,80
903,0.9236666719,0.2711160064,765.0,0.8983333349,0.3325563158,80
904,0.9236666719,0.2717296769,775.0,0.8976666689,0.3342619871,80
905,0.925333339,0.2680970083,785.0,0.8980000019,0.335866573,80
906,0.92633334,0.2654459809,795.0,0.8956666688,0.3393678471,80
907,0.926000007,0.2653476263,805.0,0.8953333338,0.338300927,80
908,0.9290000061,0.2621807491,815.0,0.8973333339,0.3345172505,80
909,0.9316666742,0.2584919338,825.0,0.899333334,0.3324072738,80
910,0.9336666743,0.2545349091,835.0,0.899333334,0.3316171517,80
911,0.9326666752,0.2541626453,845.0,0.9,0.3300833081,80
912,0.9316666742,0.2551069329,855.0,0.899333334,0.3318635245,80
913,0.9326666733,0.253572618,865.0,0.900666668,0.3294722309,80
914,0.9316666742,0.2560099006,875.0,0.899333336,0.3317932467,80
915,0.9303333422,0.2609560743,885.0,0.901333336,0.3276184787,80
916,0.9303333422,0.2615346611,895.0,0.901333336,0.325188761,80
917,0.9293333431,0.2601456662,905.0,0.90066667,0.3240143061,80
918,0.9300000091,0.2606422613,915.0,0.9016666691,0.3223198752,80
919,0.9286666751,0.2637977928,925.0,0.900000002,0.3255353679,80
920,0.9286666751,0.259698378,935.0,0.899333336,0.3271584948,80
921,0.9296666741,0.2616674721,945.0,0.9030000031,0.3237811317,80
922,0.9283333401,0.2619129856,955.0,0.9046666702,0.3203274339,80
923,0.9290000081,0.259250244,965.0,0.9066666702,0.3158653925,80
924,0.9286666731,0.2573445901,975.0,0.9090000033,0.3091725782,80
925,0.9273333391,0.2583576381,985.0,0.9096666694,0.3059226121,80
926,0.925666672,0.2620772486,995.0,0.9083333353,0.3090302899,80
927,0.925000006,0.26249224,1005.0,0.9080000003,0.3093289192,80
928,0.925000006,0.2633005495,1015.0,0.9096666674,0.3073044524,80
929,0.9243333399,0.2650174548,1025.0,0.9093333344,0.3089924807,80
930,0.926666673,0.260250174,1035.0,0.9083333333,0.3115238632,80
931,0.9276666741,0.2545531581,1045.0,0.9090000014,0.3086178645,80
932,0.9293333391,0.251726678,1055.0,0.9080000023,0.3131778374,80
933,0.9316666722,0.2485494609,1065.0,0.9076666693,0.3107521986,80
934,0.9330000043,0.2443258484,1075.0,0.9090000014,0.3062402586,80
935,0.9303333362,0.247299391,1085.0,0.9083333353,0.3065493484,80
936,0.9303333362,0.2473040923,1095.0,0.9116666675,0.299115624,80
937,0.9320000013,0.246524401,1105.0,0.9123333355,0.2981150568,80
938,0.9323333343,0.2456197833,1115.0,0.9103333354,0.3022872324,80
939,0.9300000012,0.2484860087,1125.0,0.9113333364,0.2978271678,80
940,0.9316666683,0.2452906137,1135.0,0.9106666684,0.2993082936,80
941,0.9320000013,0.2451007461,1145.0,0.9110000014,0.2990741005,80
942,0.9350000024,0.2395719419,1155.0,0.9106666684,0.2970674112,80
943,0.9343333364,0.2395773262,1165.0,0.9103333354,0.2993677323,80
944,0.9340000033,0.2378083467,1175.0,0.9106666684,0.2967038487,80
945,0.9343333364,0.2351823807,1185.0,0.9106666684,0.2989424283,80
946,0.9356666704,0.2321874171,1195.0,0.9103333354,0.3012976661,80
947,0.9376666705,0.228660439,1205.0,0.9113333344,0.3000519221,80
948,0.9376666705,0.2279554834,1215.0,0.9106666684,0.3022945995,80
949,0.9383333385,0.2250997702,1225.0,0.9116666694,0.2984973744,80
950,0.9390000045,0.2253959318,1235.0,0.9103333354,0.2994704152,80
951,0.9396666706,0.2212356955,1245.0,0.9080000023,0.3029657756,80
952,0.9406666716,0.221204106,1255.0,0.9073333343,0.3028561826,80
953,0.9393333375,0.2214928513,1265.0,0.9083333333,0.2997390484,80
954,0.9420000056,0.2191364437,1275.0,0.9066666663,0.3040620754,80
955,0.9430000067,0.2186506102,1285.0,0.9086666663,0.3006879518,80
956,0.9443333387,0.2150530224,1295.0,0.9106666664,0.2971553514,80
957,0.9450000048,0.2128968005,1305.0,0.9116666675,0.2950798735,80
958,0.9456666708,0.2112553388,1315.0,0.9116666675,0.2942713504,80
959,0.9456666708,0.2113523324,1325.0,0.9133333345,0.2888542299,80
960,0.9450000028,0.2138458083,1335.0,0.9133333345,0.2899981494,80
961,0.9460000018,0.2134992311,1345.0,0.9143333336,0.290301386,80
962,0.9460000018,0.2138134465,1355.0,0.9143333336,0.2866127734,80
963,0.9446666698,0.2164727221,1365.0,0.9163333337,0.2852593139,80
964,0.9440000037,0.2179280837,1375.0,0.9163333337,0.285714599,80
965,0.9470000048,0.213313515,1385.0,0.9173333327,0.2820901647,80
966,0.9480000039,0.2119649311,1395.0,0.9166666667,0.2838050907,80
967,0.9473333379,0.2109854564,1405.0,0.9149999996,0.287442632,80
968,0.9466666718,0.2119875595,1415.0,0.9156666656,0.2849812751,80
969,0.9473333379,0.2083546668,1425.0,0.9146666646,0.2884986584,80
970,0.9466666698,0.2087902293,1435.0,0.9159999986,0.2871476645,80
971,0.9473333359,0.2071052035,1445.0,0.9143333316,0.2909198637,80
972,0.9466666679,0.2095771382,1455.0,0.9133333306,0.2932129224,80
973,0.9473333339,0.2092227012,1465.0,0.9123333295,0.2914565931,80
974,0.950333333,0.205820632,1475.0,0.9133333286,0.2920374056,80
975,0.9516666651,0.2012675295,1485.0,0.9126666625,0.2906904747,80
976,0.9509999971,0.2007038141,1495.0,0.9123333275,0.2918270399,80
977,0.949666663,0.2025676822,1505.0,0.9116666615,0.2925123493,80
978,0.948999997,0.2026762952,1515.0,0.9139999946,0.2855055357,80
979,0.948666664,0.2014775122,1525.0,0.9136666596,0.2861558939,80
980,0.94933333,0.1993562495,1535.0,0.9163333257,0.2805243835,80
981,0.9479999979,0.2016334966,1545.0,0.9163333257,0.2803897227,80
982,0.948999997,0.1993018761,1555.0,0.9176666598,0.2780184944,80
983,0.948999997,0.2005019103,1565.0,0.9176666598,0.2776175136,80
984,0.948333329,0.2019055739,1575.0,0.9179999928,0.2759036963,80
985,0.947999994,0.2024549047,1585.0,0.9163333277,0.2825684264,80
986,0.948666662,0.2025074393,1595.0,0.9156666617,0.2850692039,80
987,0.9479999959,0.202460666,1605.0,0.9166666607,0.2843032673,80
988,0.9483333309,0.2007013912,1615.0,0.9169999937,0.2851520494,80
989,0.950666664,0.1950700124,1625.0,0.9166666607,0.2872431899,80
990,0.950333331,0.1933916559,1635.0,0.9169999937,0.2863583083,80
991,0.9509999971,0.1937109952,1645.0,0.9176666598,0.2836692994,80
992,0.9509999971,0.1929102669,1655.0,0.9173333248,0.2867344951,80
993,0.9513333301,0.1915433909,1665.0,0.9163333257,0.2865516697,80
994,0.9519999961,0.1899511586,1675.0,0.9149999936,0.2908910642,80
995,0.9513333281,0.1906545669,1685.0,0.9156666617,0.2889679914,80
996,0.9513333281,0.1908708702,1695.0,0.9153333286,0.2893137659,80
997,0.9523333291,0.1903961197,1705.0,0.9159999947,0.2889479026,80
998,0.9526666621,0.1885554433,1715.0,0.9173333287,0.2875806654,80
999,0.9543333292,0.1870512431,1725.0,0.9173333287,0.2892525718,80
1000,0.9543333292,0.1878247842,1735.0,0.9156666617,0.2939583773,80
1001,0.9546666622,0.1888871243,1745.0,0.9163333297,0.2921392426,80
1002,0.9543333292,0.1913672124,1755.0,0.9186666648,0.2891212483,80
1003,0.9543333292,0.1900599475,1765.0,0.9179999987,0.2914302419,80
1004,0.9533333302,0.1902740111,1775.0,0.9186666667,0.2903894653,80
1005,0.9533333302,0.1929923847,1785.0,0.9176666657,0.2926371088,80
1006,0.9526666641,0.1958325197,1795.0,0.9173333327,0.2902054797,80
1007,0.9543333312,0.1930591787,1805.0,0.9153333326,0.2949400644,80
1008,0.9556666652,0.1909345955,1815.0,0.9156666656,0.2953496004,80
1009,0.9556666652,0.1907966922,1825.0,0.9166666667,0.292855298,80
1010,0.9560000002,0.1924656242,1835.0,0.9133333345,0.3011678214,80
1011,0.9580000003,0.1880553072,1845.0,0.9150000016,0.2986149773,80
1012,0.9576666673,0.1914139524,1855.0,0.9150000016,0.2979458099,80
1013,0.9583333333,0.190036502,1865.0,0.9133333345,0.2993918131,80
1014,0.9583333333,0.1899338881,1875.0,0.9136666695,0.3006873041,80
1015,0.9573333343,0.1908044542,1885.0,0.9146666686,0.2943507805,80
1016,0.9556666672,0.1915586,1895.0,0.9150000016,0.290729105,80
1017,0.9569999993,0.1908043454,1905.0,0.9116666694,0.2979341586,80
1018,0.9579999983,0.1913129181,1915.0,0.9123333355,0.2982940008,80
1019,0.9566666643,0.1942732265,1925.0,0.9116666694,0.2982899318,80
1020,0.9566666643,0.1949527691,1935.0,0.9123333375,0.2953457197,80
1021,0.9569999993,0.1924147377,1945.0,0.9106666724,0.2969519854,80
1022,0.9566666663,0.1927868371,1955.0,0.9106666724,0.296645084,80
1023,0.9580000003,0.1913827151,1965.0,0.9113333384,0.2935855175,80
1024,0.9580000003,0.1901570747,1975.0,0.9113333384,0.2940637464,80
1025,0.9583333353,0.1881727934,1985.0,0.9130000055,0.2931917275,80
1026,0.9590000033,0.1869905988,1995.0,0.9133333385,0.2922814588,80
1027,0.9583333353,0.1869168907,2005.0,0.9136666715,0.2887696087,80
1028,0.9583333353,0.186488304,2015.0,0.9130000055,0.2900916219,80
1029,0.9576666673,0.1868683095,2025.0,0.9130000055,0.2878970494,80
1030,0.9580000023,0.1847221305,2035.0,0.9140000065,0.2835493664,80
1031,0.9586666703,0.1823261251,2045.0,0.9136666735,0.2846023848,80
1032,0.9593333364,0.1784849674,2055.0,0.9126666725,0.2863960127,80
1033,0.9583333373,0.1791838512,2065.0,0.9153333386,0.2810704743,80
1034,0.9586666703,0.1787997817,2075.0,0.9143333375,0.2798473949,80
1035,0.9590000053,0.175790225,2085.0,0.9153333386,0.2778139437,80
1036,0.9600000064,0.1725359778,2095.0,0.9166666726,0.2760706012,80
1037,0.9586666723,0.1746312489,2105.0,0.9170000056,0.2757201994,80
1038,0.9583333393,0.1741162683,2115.0,0.9163333396,0.2754183764,80
1039,0.9610000054,0.1704154904,2125.0,0.9156666736,0.2773605987,80
1040,0.9603333374,0.1696742232,2135.0,0.9183333397,0.270659258,80
1041,0.9606666704,0.1703813742,2145.0,0.9170000056,0.2728847414,80
1042,0.9616666714,0.1659691662,2155.0,0.9170000056,0.2730507379,80
1043,0.9626666725,0.1640069348,2165.0,0.9176666737,0.2735829448,80
1044,0.9616666734,0.1647677608,2175.0,0.9160000066,0.2760508463,80
1045,0.9626666725,0.1625096304,2185.0,0.9160000066,0.277070874,80
1046,0.9636666715,0.1614992169,2195.0,0.9160000066,0.2770674959,80
1047,0.9636666715,0.1613861757,2205.0,0.9180000067,0.2720484977,80
1048,0.9623333375,0.1621209415,2215.0,0.9183333397,0.2691002478,80
1049,0.9630000055,0.1591068794,2225.0,0.9160000046,0.2754213482,80
1050,0.9636666735,0.1581335997,2235.0,0.9160000046,0.2773582548,80
1051,0.9633333385,0.158734111,2245.0,0.9163333376,0.2789025684,80
1052,0.9646666725,0.1567888424,2255.0,0.9170000056,0.2775218993,80
1053,0.9650000056,0.1564743772,2265.0,0.9163333396,0.2813333546,80
1054,0.9663333396,0.1554601183,2275.0,0.9136666715,0.2803978756,80
1055,0.9660000046,0.1565012877,2285.0,0.9133333365,0.2784179851,80
1056,0.9660000046,0.1576665853,2295.0,0.9140000025,0.2778859546,80
1057,0.9670000056,0.1546190644,2305.0,0.9160000026,0.2763583735,80
1058,0.9680000067,0.1525586123,2315.0,0.9170000017,0.2753887688,80
1059,0.9683333417,0.1524495597,2325.0,0.9166666687,0.2770836418,80
1060,0.9686666747,0.152218812,2335.0,0.9163333337,0.2801651274,80
1061,0.9680000067,0.152506077,2345.0,0.9159999986,0.2766612584,80
1062,0.9666666746,0.1534656979,2355.0,0.9149999996,0.2783396324,80
1063,0.9676666737,0.1523800232,2365.0,0.9123333335,0.284254316,80
1064,0.9673333406,0.1545379462,2375.0,0.9123333335,0.2867951776,80
1065,0.9650000056,0.1566823862,2385.0,0.9133333325,0.2833199893,80
1066,0.9650000056,0.1584407854,2395.0,0.9139999986,0.2811278567,80
1067,0.9653333386,0.1573284624,2405.0,0.9146666646,0.2777054901,80
1068,0.9640000045,0.1579785056,2415.0,0.9143333316,0.2807398056,80
1069,0.9630000035,0.1617320654,2425.0,0.9143333316,0.2826659168,80
1070,0.9630000035,0.1608275068,2435.0,0.9126666645,0.2882928858,80
1071,0.9623333375,0.1612182247,2445.0,0.9133333325,0.2850353201,80
1072,0.9620000045,0.1613329299,2455.0,0.9123333335,0.2881596456,80
1073,0.9610000034,0.162242568,2465.0,0.9126666665,0.2868679384,80
1074,0.9626666705,0.1607411891,2475.0,0.9149999996,0.2816997086,80
1075,0.9640000045,0.1584142762,2485.0,0.9140000006,0.2828922128,80
1076,0.9650000056,0.1561179211,2495.0,0.9143333336,0.2824017684,80
1077,0.9643333395,0.1576154957,2505.0,0.9133333325,0.2831227412,80
1078,0.9650000075,0.1557067327,2515.0,0.9123333335,0.2862951701,80
1079,0.9650000075,0.1557739149,2525.0,0.9140000006,0.2822736298,80
1080,0.9653333406,0.1549203686,2535.0,0.9143333336,0.2802914942,80
1081,0.9656666756,0.1545474989,2545.0,0.9149999996,0.2778990641,80
1082,0.9640000085,0.1592673274,2555.0,0.9146666666,0.2766210591,80
1083,0.9630000075,0.1585458475,2565.0,0.9163333317,0.2757298902,80
1084,0.9623333414,0.1599293031,2575.0,0.9199999988,0.2723287404,80
1085,0.9626666764,0.1584546616,2585.0,0.9173333327,0.2806496009,80
1086,0.9623333414,0.1583915462,2595.0,0.9149999996,0.285619162,80
1087,0.9613333404,0.16264617,2605.0,0.9120000005,0.2908138245,80
1088,0.9596666733,0.1659753844,2615.0,0.9123333335,0.2874438042,80
1089,0.9593333383,0.1667676325,2625.0,0.9120000005,0.2901847546,80
1090,0.9580000043,0.1683915985,2635.0,0.9143333356,0.2829655021,80
1091,0.9576666713,0.1693872469,2645.0,0.9146666706,0.2839710156,80
1092,0.9600000044,0.1665680376,2655.0,0.9160000026,0.280665789,80
1093,0.9596666714,0.1676531506,2665.0,0.9160000026,0.2783908109,80
1094,0.9586666703,0.1661961086,2675.0,0.9176666697,0.2744159823,80
1095,0.9613333384,0.1635394963,2685.0,0.9170000037,0.276792341,80
1096,0.9616666714,0.1611195892,2695.0,0.9160000046,0.2773158312,80
1097,0.9616666714,0.1620477716,2705.0,0.9166666726,0.2767439465,80
1098,0.9630000055,0.1612335881,2715.0,0.9170000056,0.2755263527,80
1099,0.9643333395,0.1565025923,2725.0,0.9176666717,0.2731265793,80
1100,0.9650000075,0.1567910376,2735.0,0.9190000057,0.2670906872,80
1101,0.9646666725,0.1567531459,2745.0,0.9206666708,0.2627403518,80
1102,0.9653333386,0.1567203946,2755.0,0.9213333368,0.2598278403,80
1103,0.9663333396,0.1565052422,2765.0,0.9216666698,0.2585448359,80
1104,0.9663333396,0.1545987479,2775.0,0.9203333358,0.2610390276,80
1105,0.9656666736,0.1563382184,2785.0,0.9183333357,0.2659678688,80
1106,0.9656666736,0.1563405603,2795.0,0.9173333347,0.2695129563,80
1107,0.9670000076,0.155283908,2805.0,0.9186666687,0.267470852,80
1108,0.9666666746,0.155889872,2815.0,0.9183333357,0.2681528931,80
1109,0.9653333406,0.1594055685,2825.0,0.9176666697,0.2655022795,80
1110,0.9650000075,0.1603957822,2835.0,0.9186666687,0.2627888739,80
1111,0.9653333406,0.1585145829,2845.0,0.9176666697,0.2660959532,80
1112,0.9660000066,0.1541649493,2855.0,0.9186666687,0.2650369679,80
1113,0.9670000076,0.1538881667,2865.0,0.9153333366,0.2712290938,80
1114,0.9680000067,0.1518175441,2875.0,0.9136666695,0.2726624618,80
1115,0.9676666717,0.1535897036,2885.0,0.9150000036,0.2696294834,80
1116,0.9673333387,0.1540693372,2895.0,0.9173333367,0.2631874328,80
1117,0.9683333397,0.1510634005,2905.0,0.9186666707,0.2605474984,80
1118,0.9703333398,0.1478109881,2915.0,0.9166666706,0.2675640633,80
1119,0.9700000068,0.1489302874,2925.0,0.9183333377,0.2605327129,80
1120,0.9720000068,0.1469130419,2935.0,0.9166666706,0.2627179056,80
1121,0.9730000079,0.1448524949,2945.0,0.9166666706,0.2659736355,80
1122,0.9723333418,0.1469981305,2955.0,0.9163333376,0.2651969204,80
1123,0.9726666749,0.1467337084,2965.0,0.9180000047,0.2627848968,80
1124,0.9740000089,0.1455218223,2975.0,0.9193333387,0.2598156149,80
1125,0.9740000089,0.1472839815,2985.0,0.9193333387,0.2598565365,80
1126,0.9743333419,0.1469605145,2995.0,0.9183333377,0.2647263467,80
1127,0.9750000099,0.1448159024,3005.0,0.9196666698,0.261428983,80
1128,0.9750000099,0.1444419419,3015.0,0.9200000028,0.259515658,80
1129,0.9736666759,0.147910706,3025.0,0.9183333357,0.2614861439,80
1130,0.9743333419,0.1465155651,3035.0,0.9153333346,0.2688112338,80
1131,0.9736666759,0.1499216025,3045.0,0.9133333345,0.276535063,80
1132,0.9726666749,0.1502283111,3055.0,0.9123333335,0.2766918803,80
1133,0.9720000068,0.1493496244,3065.0,0.9113333325,0.2816705704,80
1134,0.9723333399,0.1496775381,3075.0,0.9126666665,0.2788286691,80
1135,0.9723333399,0.1486130188,3085.0,0.9153333326,0.2714336897,80
1136,0.9713333388,0.1493598444,3095.0,0.9163333337,0.2689197704,80
1137,0.9713333388,0.1483845584,3105.0,0.9160000006,0.2694408973,80
1138,0.9713333388,0.1483936834,3115.0,0.9149999996,0.2732713938,80
1139,0.9730000059,0.1453634533,3125.0,0.9169999997,0.271444496,80
1140,0.9730000059,0.1450546595,3135.0,0.9160000006,0.2738507241,80
1141,0.9720000048,0.1474993343,3145.0,0.9173333327,0.2715833127,80
1142,0.9716666718,0.1484460786,3155.0,0.9149999996,0.2739972557,80
1143,0.9710000038,0.1494931698,3165.0,0.9159999986,0.2696173027,80
1144,0.9700000048,0.1508812567,3175.0,0.9159999986,0.2719613627,80
1145,0.9710000058,0.1511474043,3185.0,0.9136666656,0.2741884773,80
1146,0.9723333399,0.1481164376,3195.0,0.9103333334,0.2804480771,80
1147,0.9713333388,0.1483182172,3205.0,0.9113333325,0.2798997084,80
1148,0.9713333388,0.1475742941,3215.0,0.9116666675,0.2778951983,80
1149,0.9723333399,0.1449731236,3225.0,0.9113333344,0.280041645,80
1150,0.9720000068,0.1449596013,3235.0,0.9120000005,0.2788530916,80
1151,0.9720000068,0.1452896024,3245.0,0.9120000005,0.2770425767,80
1152,0.9716666718,0.1448114082,3255.0,0.9103333334,0.2832134247,80
1153,0.9713333388,0.1443430439,3265.0,0.9103333334,0.2841346597,80
1154,0.9706666708,0.1456298843,3275.0,0.9089999994,0.2861574858,80
1155,0.9696666698,0.1439060479,3285.0,0.9096666654,0.2843615135,80
1156,0.9690000037,0.1452759542,3295.0,0.9119999985,0.2810785726,80
1157,0.9676666697,0.1472954695,3305.0,0.9093333324,0.2870113278,80
1158,0.9676666697,0.1472085958,3315.0,0.9083333333,0.2911896442,80
1159,0.9666666706,0.1461259822,3325.0,0.9113333344,0.2850260506,80
1160,0.9666666706,0.1450411598,3335.0,0.9153333346,0.2777261128,80
1161,0.9670000037,0.1412068248,3345.0,0.9150000016,0.2774279515,80
1162,0.9680000047,0.1402625161,3355.0,0.9160000026,0.282314452,80
1163,0.9686666727,0.1419096631,3365.0,0.9156666696,0.280269223,80
1164,0.9676666717,0.142355218,3375.0,0.9160000026,0.2802694018,80
1165,0.9673333387,0.1438176163,3385.0,0.9156666696,0.2799559717,80
1166,0.9680000067,0.1426746788,3395.0,0.9156666696,0.2781777109,80
1167,0.9676666737,0.1430577102,3405.0,0.9160000026,0.277992254,80
1168,0.9683333397,0.1422397234,3415.0,0.9183333357,0.2694080512,80
1169,0.9680000067,0.1419290856,3425.0,0.9166666687,0.2757249658,80
1170,0.9690000057,0.1411429025,3435.0,0.9156666676,0.2777613118,80
1171,0.9703333398,0.1387162035,3445.0,0.9146666686,0.2786551918,80
1172,0.9713333408,0.1369162564,3455.0,0.9160000026,0.2797485506,80
1173,0.9723333418,0.1339573113,3465.0,0.9166666706,0.2782648598,80
1174,0.9723333418,0.1335496046,3475.0,0.9180000047,0.2747330084,80
1175,0.9726666749,0.1307716039,3485.0,0.9196666698,0.2719224299,80
1176,0.9723333418,0.1302144234,3495.0,0.9226666689,0.2682131454,80
1177,0.9730000099,0.1287548875,3505.0,0.9206666688,0.2693272059,80
1178,0.9730000099,0.127996132,3515.0,0.9213333348,0.2676714703,80
1179,0.9726666768,0.1281657167,3525.0,0.9220000009,0.2648500343,80
1180,0.9726666768,0.1287188257,3535.0,0.9203333338,0.2688562309,80
1181,0.9733333429,0.1263928282,3545.0,0.9199999988,0.272875377,80
1182,0.9736666779,0.1254768041,3555.0,0.9203333318,0.2740331883,80
1183,0.9740000109,0.1242765067,3565.0,0.9193333308,0.2770086224,80
1184,0.9746666789,0.1235094763,3575.0,0.9189999978,0.2791035299,80
1185,0.9756666799,0.1223341152,3585.0,0.9179999987,0.2835119064,80
1186,0.976000013,0.1209693365,3595.0,0.9183333337,0.2808682427,80
1187,0.977333347,0.1194573162,3605.0,0.9196666678,0.2798741773,80
1188,0.977000012,0.1197669812,3615.0,0.9200000008,0.2778879091,80
1189,0.9793333451,0.1171010822,3625.0,0.9186666667,0.2795177966,80
1190,0.978000011,0.1192909675,3635.0,0.9183333337,0.2790921569,80
1191,0.9786666791,0.1192789299,3645.0,0.9196666678,0.2735248114,80
1192,0.977666678,0.1216858223,3655.0,0.9203333338,0.2682394455,80
1193,0.978000011,0.1198044551,3665.0,0.9213333348,0.2670109471,80
1194,0.9790000121,0.1195547792,3675.0,0.9203333358,0.2720385586,80
1195,0.9790000121,0.1182733111,3685.0,0.9190000017,0.2772614583,80
1196,0.9790000121,0.1186666347,3695.0,0.9183333357,0.2807181771,80
1197,0.9790000121,0.117385901,3705.0,0.9186666687,0.2800530697,80
1198,0.9790000121,0.1179148739,3715.0,0.9176666697,0.2841340055,80
1199,0.9800000111,0.1160540563,3725.0,0.9193333368,0.2781476617,80
1200,0.9793333451,0.1158463893,3735.0,0.9203333378,0.2745789553,80
1201,0.978000011,0.116725488,3745.0,0.9203333378,0.2755557473,80
1202,0.9783333441,0.1164034799,3755.0,0.9193333368,0.2769155617,80
1203,0.9783333441,0.117931394,3765.0,0.9210000018,0.2743921955,80
1204,0.9790000101,0.1169423573,3775.0,0.9203333358,0.2761512587,80
1205,0.977333343,0.1192935102,3785.0,0.9210000038,0.276336213,80
1206,0.977666676,0.1192317933,3795.0,0.9200000048,0.2778609246,80
1207,0.9783333421,0.1194991042,3805.0,0.9203333378,0.2805062085,80
1208,0.9786666751,0.1193747662,3815.0,0.9193333368,0.2802677373,80
1209,0.9786666751,0.1191890987,3825.0,0.9203333378,0.2767554969,80
1210,0.9790000081,0.1176762976,3835.0,0.9213333388,0.2745970915,80
1211,0.9780000091,0.1188915888,3845.0,0.9216666738,0.2721466482,80
1212,0.9786666751,0.1177068546,3854.9666666667,0.9216666738,0.268768698,80
841,0.7379999995,0.8530936917,145.0,0.7166666667,0.8704005996,80-augx10
842,0.749666667,0.8244707863,155.0,0.7330000003,0.8377894481,80-augx10
843,0.7563333333,0.8036276579,165.0,0.7453333338,0.8157600025,80-augx10
844,0.7613333344,0.7788673222,175.0,0.7433333337,0.800698332,80-augx10
845,0.7673333347,0.7570912043,185.0,0.7470000009,0.7833725969,80-augx10
846,0.7713333348,0.74088823,195.0,0.749333334,0.7694385608,80-augx10
847,0.7733333349,0.7319227755,205.0,0.7516666671,0.7544337392,80-augx10
848,0.776333334,0.718813777,215.0,0.7520000001,0.7467435181,80-augx10
849,0.7780000011,0.7093173484,225.0,0.7549999992,0.7364017387,80-augx10
850,0.7810000002,0.6989455243,235.0,0.7593333324,0.7237039944,80-augx10
851,0.7836666663,0.68746291,245.0,0.7600000004,0.7197443068,80-augx10
852,0.7846666654,0.6779988229,255.0,0.7613333325,0.7119490723,80-augx10
853,0.7846666654,0.6722417911,265.0,0.7653333326,0.7029222985,80-augx10
854,0.7886666636,0.6635288994,275.0,0.7663333337,0.6990757724,80-augx10
855,0.7896666646,0.6549831172,285.0,0.7676666677,0.6930969278,80-augx10
856,0.7886666656,0.6523295105,295.0,0.7663333337,0.6891708056,80-augx10
857,0.7913333337,0.6444206794,305.0,0.7686666667,0.6834762116,80-augx10
858,0.7950000008,0.6367002726,315.0,0.7699999988,0.6792307516,80-augx10
859,0.7953333338,0.6324187219,325.0,0.7729999979,0.6720563968,80-augx10
860,0.7973333339,0.6281206489,335.0,0.7709999979,0.6715365469,80-augx10
861,0.7976666669,0.6246726592,345.0,0.7683333317,0.6721278449,80-augx10
862,0.8016666671,0.6179682314,355.0,0.7703333318,0.6663971047,80-augx10
863,0.8016666671,0.6156645854,365.0,0.7729999979,0.6630818844,80-augx10
864,0.798666666,0.6172031939,375.0,0.7759999971,0.6546726286,80-augx10
865,0.8046666642,0.6070448438,385.0,0.7783333321,0.6499943256,80-augx10
866,0.8053333322,0.606965361,395.0,0.7799999972,0.644335409,80-augx10
867,0.8043333332,0.6068651239,405.0,0.774666663,0.6458977024,80-augx10
868,0.8046666682,0.6016494195,415.0,0.774999996,0.6425542494,80-augx10
869,0.8060000002,0.5959382206,425.0,0.7759999951,0.6388067285,80-augx10
870,0.8086666663,0.5887371669,435.0,0.7763333281,0.6415369431,80-augx10
871,0.8093333324,0.5852671176,445.0,0.7789999942,0.6345023046,80-augx10
872,0.8109999994,0.5780760914,455.0,0.7783333282,0.6345941375,80-augx10
873,0.8120000005,0.5746200234,465.0,0.7819999953,0.626822407,80-augx10
874,0.8106666664,0.5755296022,475.0,0.7843333284,0.6219514956,80-augx10
875,0.8089999994,0.5774189164,485.0,0.7826666613,0.6210363974,80-augx10
876,0.8049999992,0.5837129742,495.0,0.7843333284,0.6147743255,80-augx10
877,0.8053333322,0.5804971208,505.0,0.7849999964,0.6175288568,80-augx10
878,0.8039999982,0.5798416287,515.0,0.7873333295,0.6120419572,80-augx10
879,0.8063333313,0.5763421774,525.0,0.7869999965,0.6132313818,80-augx10
880,0.8079999983,0.5720982552,535.0,0.7863333285,0.6143215567,80-augx10
881,0.8073333323,0.5710523009,545.0,0.7839999954,0.6148620337,80-augx10
882,0.8116666675,0.5686931133,555.0,0.7849999964,0.6115285685,80-augx10
883,0.8133333325,0.5665428698,565.0,0.7846666634,0.6107401798,80-augx10
884,0.8120000005,0.5662913918,575.0,0.7826666633,0.6126274496,80-augx10
885,0.8100000004,0.5687109212,585.0,0.7809999963,0.6097284704,80-augx10
886,0.8109999994,0.5641700675,595.0,0.7836666644,0.6052950531,80-augx10
887,0.8093333324,0.5642169009,605.0,0.7829999983,0.6038119604,80-augx10
888,0.8103333314,0.5648631901,615.0,0.7826666653,0.6051774353,80-augx10
889,0.8129999995,0.5579786559,625.0,0.7816666663,0.6048000385,80-augx10
890,0.8106666664,0.5574232757,635.0,0.7836666663,0.6035827289,80-augx10
891,0.8083333333,0.5616663853,645.0,0.7859999994,0.6012587974,80-augx10
