item_id,description,up1,up2,up3,up4,down1,down2,down3,down4,level1,level2,level3,level4,up_ch1,up_ch2,up_ch3,up_ch4,down_ch1,down_ch2,down_ch3,down_ch4,total1,total2,total3,total4,up1_sh,up2_sh,up3_sh,up4_sh,down1_sh,down2_sh,down3_sh,down4_sh,level1_sh,level2_sh,level3_sh,level4_sh,change1_sh,change2_sh,change3_sh,change4_sh,net1_sh,net2_sh,net3_sh,net4_sh,item,id_count,item_id_raw,division,date_quote_s,date_quote_e,desc_appearances,date_start,date_end,coicop4_id,group,n_shops,p_min,p_max,p_mean,p_med,p_sd,coicop5_id,order,to_adjust_id,max_id,n_obs,span,spanrank,chartrank,meat_fish,track_kg,kg,to_adjust,observations,name1,name2,name3,name4,name5,weight,coicopname,sex,origin,durability,goods_services
510525,CHILDREN'S SLIPPERS,204.0,0.0,0.0,0.0,377.0,0.0,0.0,0.0,4408.0,0.0,0.0,0.0,0.26090863,,,,-0.28403762,,,,4989.0,0.0,0.0,0.0,0.040889956,,,,0.075566247,,,,0.88354379,,,,0.1164562,,,,-0.034676291,,,,1019,1.0,510525.0,3.0,200002.0,200501.0,1.0,145.0,204.0,30200.0,302.0,183.0,0.99000001,22.0,7.8921628,8.0,3.2939315,0.0,321.0,,510525.0,7662.0,59.0,946.0,967.0,,RS,0.0,,7662.0,Clothes and shoes,Shoes,Shoes,Slippers,Slippers - child,0.0,Clothing and footwear,Child,1.0,SD,Goods
510526,MENS TRAINING SHOE-FOOTWEAR,1152.0,0.0,0.0,0.0,1419.0,0.0,0.0,0.0,14323.0,0.0,0.0,0.0,0.25465161,,,,-0.21171671,,,,16894.0,0.0,0.0,0.0,0.068189889,,,,0.083994314,,,,0.84781581,,,,0.1521842,,,,-0.015804425,,,,1020,1.0,510526.0,3.0,200202.0,201001.0,1.0,169.0,264.0,30200.0,302.0,172.0,2.5,195.0,34.360741,29.99,22.294432,0.0,890.0,,510526.0,21702.0,95.0,819.0,822.0,,AR,0.0,,21702.0,Clothes and shoes,Shoes,Shoes,Trainers,Trainers - men,0.0,Clothing and footwear,Men,1.0,SD,Goods
510527,OUTDOOR ADVENTURE BOOT,2476.0,0.0,0.0,0.0,2843.0,0.0,0.0,0.0,28514.0,0.0,0.0,0.0,0.18743081,,,,-0.19480169,,,,33833.0,0.0,0.0,0.0,0.073182985,,,,0.084030382,,,,0.84278661,,,,0.15721336,,,,-0.010847397,,,,1007,2.0,510513.0,3.0,199602.0,200201.0,2.0,97.0,288.0,30200.0,302.0,320.0,4.8000002,188.0,47.548714,44.990002,28.847652,0.0,92.0,1.0,510527.0,43782.0,191.0,464.0,471.0,,OT,0.0,,26773.0,Clothes and shoes,Shoes,Shoes,Boots,Adventure boots,0.0,Clothing and footwear,Unisex,1.0,SD,Goods
510527,OUTDOOR ADVENTURE BOOT,2476.0,0.0,0.0,0.0,2843.0,0.0,0.0,0.0,28514.0,0.0,0.0,0.0,0.18743081,,,,-0.19480169,,,,33833.0,0.0,0.0,0.0,0.073182985,,,,0.084030382,,,,0.84278661,,,,0.15721336,,,,-0.010847397,,,,1021,2.0,510527.0,3.0,200202.0,201201.0,2.0,97.0,288.0,30200.0,302.0,178.0,6.9899998,910.0,65.200439,59.990002,49.559425,0.0,91.0,1.0,510527.0,43782.0,191.0,464.0,471.0,,OT,0.0,,26773.0,Clothes and shoes,Shoes,Shoes,Boots,Adventure boots,0.0,Clothing and footwear,Unisex,1.0,SD,Goods
510528,CHILD'S TRAINERS-SPORTS,2131.0,436.0,192.0,105.0,2286.0,418.0,216.0,188.0,17893.0,3665.0,1114.0,859.0,0.19718838,0.14857402,0.18128633,0.19790833,-0.1711885,-0.15667717,-0.18184446,-0.18231806,22310.0,4519.0,1522.0,1152.0,0.095517702,0.096481524,0.1261498,0.091145836,0.10246526,0.09249834,0.14191853,0.16319445,0.80201703,0.81102014,0.73193169,0.74565971,0.19798297,0.18897986,0.26806831,0.25434029,-0.0069475621,0.0039831847,-0.015768722,-0.072048612,1022,1.0,510528.0,3.0,200302.0,202103.0,1.0,181.0,398.0,30200.0,302.0,180.0,4.0,105.0,27.303669,25.0,10.258866,3020103.0,316.0,,510528.0,28437.0,217.0,340.0,355.0,,TS,0.0,,25728.0,Clothes and shoes,Shoes,Shoes,Trainers,Trainers - child,0.0,Clothing and footwear,Child,1.0,SD,Goods
510529,WOMANS BOOTS,2755.0,717.0,280.0,215.0,4235.0,998.0,446.0,365.0,23078.0,6170.0,1650.0,1243.0,0.29653984,0.38604334,0.33122358,0.34051219,-0.24661285,-0.28474259,-0.23474011,-0.25408202,30068.0,7885.0,2376.0,1823.0,0.091625646,0.090932153,0.11784512,0.11793747,0.14084741,0.12656944,0.18771043,0.20021942,0.76752692,0.78249842,0.69444442,0.6818431,0.23247306,0.21750158,0.30555555,0.3181569,-0.049221769,-0.035637282,-0.069865316,-0.082281955,1023,1.0,510529.0,3.0,200402.0,202103.0,1.0,193.0,398.0,30200.0,302.0,161.0,2.0,1195.0,57.348263,40.0,62.175491,3020102.0,1296.0,,510529.0,43871.0,205.0,384.0,395.0,,TS,0.0,,38635.0,Clothes and shoes,Shoes,Shoes,Boots,Boots - women,0.0,Clothing and footwear,Women,1.0,SD,Goods
510530,"WOMEN'S SHOES-FLAT MAX 1"" HEEL",3879.0,844.0,278.0,212.0,4274.0,878.0,291.0,228.0,38452.0,8107.0,2091.0,1536.0,0.24409446,0.27719656,0.26767045,0.26685658,-0.21915336,-0.23013441,-0.22972617,-0.23619451,46605.0,9829.0,2660.0,1976.0,0.083231412,0.085868351,0.10451128,0.10728745,0.091706902,0.089327499,0.1093985,0.11538462,0.82506168,0.82480413,0.78609025,0.77732795,0.17493832,0.17519584,0.21390978,0.22267208,-0.0084754899,-0.0034591481,-0.0048872232,-0.0080971643,1024,1.0,510530.0,3.0,200402.0,202103.0,1.0,193.0,398.0,30200.0,302.0,164.0,1.0,610.0,35.991508,29.5,33.570248,3020102.0,1341.0,,510530.0,61777.0,205.0,384.0,384.0,,EL,0.0,,56141.0,Clothes and shoes,Shoes,Shoes,Shoes,Flats,0.0,Clothing and footwear,Women,1.0,SD,Goods
510531,WOMEN'S SHOES HIGH- SENSIBLE,1396.0,0.0,0.0,0.0,1743.0,0.0,0.0,0.0,12621.0,0.0,0.0,0.0,0.224718,,,,-0.21503572,,,,15760.0,0.0,0.0,0.0,0.088578679,,,,0.11059645,,,,0.80082488,,,,0.19917512,,,,-0.02201777,,,,1025,1.0,510531.0,3.0,200402.0,201101.0,1.0,193.0,276.0,30200.0,302.0,147.0,3.0,365.0,37.942059,35.0,27.033499,0.0,1337.0,,510531.0,20489.0,83.0,860.0,871.0,,LE,0.0,,20489.0,Clothes and shoes,Shoes,Shoes,Shoes,Work heels,0.0,Clothing and footwear,Women,1.0,SD,Goods
510532,WOMEN'S SHOES- HIGH- STILETTO,1350.0,0.0,0.0,0.0,1898.0,0.0,0.0,0.0,11119.0,0.0,0.0,0.0,0.28507158,,,,-0.23906344,,,,14367.0,0.0,0.0,0.0,0.093965337,,,,0.1321083,,,,0.77392638,,,,0.22607364,,,,-0.038142964,,,,1026,1.0,510532.0,3.0,200402.0,201101.0,1.0,193.0,276.0,30200.0,302.0,146.0,3.0,445.0,38.339344,34.990002,28.464865,0.0,1340.0,,510532.0,18814.0,83.0,860.0,873.0,,TO,0.0,,18814.0,Clothes and shoes,Shoes,Shoes,Shoes,Stilettors,0.0,Clothing and footwear,Women,1.0,SD,Goods
510533,WOMENS SHOE,2679.0,814.0,268.0,189.0,3423.0,1008.0,395.0,312.0,22686.0,7837.0,1836.0,1357.0,0.33544314,0.32094109,0.61924857,0.72778028,-0.26091424,-0.24937756,-0.27083591,-0.30097505,28788.0,9659.0,2499.0,1858.0,0.093059607,0.084273733,0.1072429,0.10172229,0.11890371,0.10435863,0.15806322,0.1679225,0.7880367,0.81136763,0.73469388,0.7303552,0.21196333,0.18863237,0.26530612,0.2696448,-0.025844105,-0.020084895,-0.050820321,-0.066200212,1027,1.0,510533.0,3.0,201102.0,202103.0,1.0,277.0,398.0,30200.0,302.0,151.0,2.0,640.0,41.862972,28.0,42.660275,3020102.0,1371.0,,510533.0,39151.0,121.0,709.0,712.0,,OE,0.0,,33833.0,Clothes and shoes,Shoes,Shoes,Shoes,Shoe - women,0.0,Clothing and footwear,Women,1.0,SD,Goods
510534,WALKING/HIKING BOOT,1064.0,421.0,248.0,171.0,1087.0,419.0,170.0,118.0,10115.0,3960.0,1035.0,793.0,0.20591666,0.18093047,0.14495468,0.16343653,-0.18078689,-0.16414131,-0.12049934,-0.1222564,12266.0,4800.0,1453.0,1082.0,0.086743847,0.087708332,0.17068134,0.15804067,0.088618949,0.087291665,0.11699931,0.1090573,0.82463723,0.82499999,0.71231931,0.73290205,0.1753628,0.175,0.28768066,0.26709798,-0.0018751025,0.00041666627,0.053682029,0.048983373,1028,1.0,510534.0,3.0,201202.0,202103.0,1.0,289.0,398.0,30200.0,302.0,136.0,10.0,330.0,98.977203,99.989998,48.216549,3020101.0,1250.0,,510534.0,15929.0,109.0,752.0,760.0,,OT,0.0,,13160.0,Clothes and shoes,Shoes,Shoes,Hiking boot,Walking boots,0.0,Clothing and footwear,Unisex,,SD,Goods
510535,CANVAS FASHION ADULT SHOE/TRAI,1089.0,549.0,233.0,180.0,1214.0,579.0,224.0,161.0,12951.0,6418.0,1589.0,1150.0,0.333713,0.32263631,0.25336742,0.22533992,-0.25917041,-0.25801167,-0.24935837,-0.25466368,15254.0,7546.0,2046.0,1491.0,0.071391113,0.07275378,0.11388075,0.12072434,0.079585679,0.076729394,0.10948192,0.10798122,0.84902322,0.85051686,0.77663732,0.77129441,0.15097679,0.14948317,0.22336265,0.22870556,-0.0081945658,-0.0039756149,0.0043988302,0.012743123,1029,1.0,510535.0,3.0,201402.0,202103.0,1.0,313.0,398.0,30200.0,302.0,137.0,1.0,200.0,23.327414,12.5,19.611139,3020101.0,255.0,,510535.0,22823.0,85.0,849.0,850.0,,AI,0.0,,18216.0,Clothes and shoes,Shoes,Shoes,Shoes,Canvas,0.0,Clothing and footwear,Unisex,1.0,SD,Goods
520102,GENT'S WALLET,930.0,0.0,0.0,0.0,804.0,0.0,0.0,0.0,12618.0,0.0,0.0,0.0,0.18439861,,,,-0.16486189,,,,14352.0,0.0,0.0,0.0,0.064799331,,,,0.056020066,,,,0.87918061,,,,0.1208194,,,,0.008779265,,,,1030,1.0,520102.0,12.0,198802.0,199701.0,1.0,1.0,108.0,120302.0,1203.0,222.0,0.99000001,69.0,8.9586401,5.9899998,6.0481038,0.0,673.0,,520102.0,18198.0,107.0,763.0,785.0,,ET,0.0,,2948.0,Other goods and services,Jewelery and luggage,Personal goods,Wallet,Wallet,0.0,Miscellaneous goods and services,Men,,SD,Goods
520103,LADY'S UMBRELLA -FOLDING,3327.0,335.0,143.0,98.0,2920.0,242.0,183.0,145.0,63198.0,5851.0,1225.0,872.0,0.21427953,0.24582466,0.28702039,0.28766462,-0.1980626,-0.23209292,-0.21639991,-0.21116349,69445.0,6428.0,1551.0,1115.0,0.047908418,0.052115742,0.092198581,0.087892376,0.042047665,0.037647791,0.11798839,0.13004485,0.9100439,0.91023648,0.78981304,0.78206277,0.089956082,0.089763537,0.21018697,0.21793723,0.0058607534,0.014467951,-0.025789812,-0.042152472,1031,1.0,520103.0,12.0,198802.0,202103.0,1.0,1.0,398.0,120302.0,1203.0,263.0,0.99000001,190.0,9.401475,8.0,5.1643586,12030209.0,790.0,,520103.0,86046.0,397.0,1.0,46.0,,NG,0.0,,64039.0,Other goods and services,Jewelery and luggage,Personal goods,Umbrella,Pocket umbrella - women,0.0,Miscellaneous goods and services,Women,1.0,SD,Goods
520104,CLOCK-BATTERY POWERED,1903.0,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,33240.0,0.0,0.0,0.0,0.1493883,,,,-0.14250377,,,,36751.0,0.0,0.0,0.0,0.051780906,,,,0.043753911,,,,0.9044652,,,,0.095534816,,,,0.0080269948,,,,1032,1.0,520104.0,12.0,198802.0,200301.0,1.0,1.0,180.0,120301.0,1203.0,265.0,1.99,410.0,24.710957,16.99,25.646412,0.0,384.0,,520104.0,45525.0,179.0,512.0,518.0,,ED,0.0,,23324.0,Other goods and services,Jewelery and luggage,"Jewellery, clocks and watches",Clock,Clock,0.0,Miscellaneous goods and services,Unisex,,D,Goods
520105,ADULT'S WATCH,2040.0,0.0,0.0,0.0,1728.0,0.0,0.0,0.0,34764.0,0.0,0.0,0.0,0.12918052,,,,-0.12135309,,,,38532.0,0.0,0.0,0.0,0.05294301,,,,0.044845842,,,,0.90221113,,,,0.097788855,,,,0.0080971681,,,,1033,1.0,520105.0,12.0,198802.0,200401.0,1.0,1.0,192.0,120301.0,1203.0,271.0,2.5,1095.0,55.852245,29.99,90.333504,0.0,125.0,,520105.0,48150.0,191.0,464.0,469.0,,CH,0.0,,27439.0,Other goods and services,Jewelery and luggage,"Jewellery, clocks and watches",Watch,Watch,0.0,Miscellaneous goods and services,Unisex,,D,Goods
520106,"9CT GOLD CHAIN 18-20""/46-51CM",5314.0,479.0,166.0,113.0,3744.0,366.0,147.0,99.0,64624.0,5851.0,1161.0,787.0,0.16994846,0.24196289,0.25455308,0.2450334,-0.16791093,-0.22020739,-0.21003023,-0.23088737,73682.0,6696.0,1474.0,999.0,0.072120734,0.071535245,0.11261872,0.11311311,0.050812952,0.054659497,0.099728629,0.0990991,0.87706631,0.87380528,0.78765267,0.7877878,0.12293369,0.12619475,0.21234736,0.2122122,0.021307781,0.016875748,0.012890093,0.014014013,1034,1.0,520106.0,12.0,198802.0,202101.0,1.0,1.0,396.0,120301.0,1203.0,269.0,4.0,2000.0,95.042534,49.990002,132.57001,12030101.0,119.0,,520106.0,94454.0,395.0,106.0,107.0,,CM,0.0,,70958.0,Other goods and services,Jewelery and luggage,"Jewellery, clocks and watches",Gold chain,Gold chain (9ct),0.0,Miscellaneous goods and services,Unisex,1.0,D,Goods
520108,SPECTACLE FRAMES STATE TYPE,1667.0,0.0,0.0,0.0,979.0,0.0,0.0,0.0,33987.0,0.0,0.0,0.0,0.23750645,,,,-0.20614049,,,,36633.0,0.0,0.0,0.0,0.045505419,,,,0.026724538,,,,0.92777002,,,,0.072229959,,,,0.018780882,,,,1035,1.0,520108.0,6.0,198802.0,201101.0,1.0,1.0,276.0,60102.0,601.0,221.0,2.95,300.0,36.780087,29.0,30.533121,0.0,1157.0,,520108.0,43915.0,275.0,230.0,230.0,,PE,0.0,,26262.0,Medical and health,Medical,Medical products,Eyecare,Spectacle frame,0.0,Miscellaneous goods and services,Unisex,,ND,Goods
520109,LADIES HAND/SHLDER BAG,5931.0,802.0,237.0,160.0,6241.0,807.0,275.0,188.0,43338.0,4344.0,1114.0,826.0,0.21396889,0.3004224,0.31065452,0.30818257,-0.18755531,-0.22200696,-0.21569632,-0.22727764,55510.0,5953.0,1626.0,1174.0,0.10684561,0.13472199,0.14575645,0.1362862,0.11243019,0.1355619,0.16912669,0.16013628,0.78072417,0.72971612,0.68511683,0.70357752,0.2192758,0.27028388,0.31488314,0.29642248,-0.0055845827,-0.00083990395,-0.023370236,-0.023850083,1036,1.0,520109.0,12.0,198903.0,202103.0,1.0,14.0,398.0,120302.0,1203.0,261.0,0.99000001,1540.0,43.652153,26.0,54.000019,12030201.0,789.0,,520109.0,71995.0,384.0,119.0,124.0,,AG,0.0,,53333.0,Other goods and services,Jewelery and luggage,Personal goods,Handbag,"Ladies handbag, shoulder bag",0.0,Miscellaneous goods and services,Women,,SD,Goods
520111,SUITCASE  LARGE,1645.0,0.0,0.0,0.0,1694.0,0.0,0.0,0.0,11704.0,0.0,0.0,0.0,0.10018463,,,,-0.11436256,,,,15043.0,0.0,0.0,0.0,0.10935318,,,,0.11261052,,,,0.7780363,,,,0.2219637,,,,-0.0032573342,,,,1037,1.0,520111.0,12.0,198903.0,199701.0,1.0,14.0,108.0,120302.0,1203.0,224.0,8.5,250.0,41.168354,32.990002,22.36919,0.0,1184.0,,520111.0,19124.0,94.0,842.0,842.0,,GE,0.0,,3363.0,Other goods and services,Jewelery and luggage,Personal goods,Suitcase,Suitcase - large,0.0,Miscellaneous goods and services,Unisex,,SD,Goods
520113,CALCULATOR-HAND HELD-BASIC MOD,506.0,0.0,0.0,0.0,622.0,0.0,0.0,0.0,12582.0,0.0,0.0,0.0,0.21523234,,,,-0.16666162,,,,13710.0,0.0,0.0,0.0,0.036907367,,,,0.045368344,,,,0.91772431,,,,0.082275711,,,,-0.0084609762,,,,1038,1.0,520113.0,9.0,199302.0,200001.0,1.0,61.0,144.0,90103.0,901.0,221.0,0.99000001,23.5,5.8164244,4.9899998,3.2229121,0.0,241.0,,520113.0,16716.0,83.0,860.0,876.0,,OD,0.0,,9556.0,"Relaxing, culture and hobbies",Electronics,Calulcators and PDAs,Calculator,Calculator,0.0,Miscellaneous goods and services,Unisex,,D,Goods
520114,STERLING SILVER EARRINGS PLAIN,1177.0,0.0,0.0,0.0,826.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.23533104,,,,-0.18045515,,,,32003.0,0.0,0.0,0.0,0.036777802,,,,0.02581008,,,,0.93741214,,,,0.06258788,,,,0.010967722,,,,1039,1.0,520114.0,12.0,199302.0,200801.0,1.0,61.0,240.0,120301.0,1203.0,263.0,0.02,225.0,7.5225563,4.9899998,7.9591112,0.0,1177.0,,520114.0,40024.0,179.0,512.0,523.0,,IN,0.0,,33274.0,Other goods and services,Jewelery and luggage,"Jewellery, clocks and watches",Silver earrings,Silver earings,0.0,Miscellaneous goods and services,Women,1.0,D,Goods
520115,CONTACT LENS-SOFT PER PAIR,484.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,27415.0,0.0,0.0,0.0,0.16130938,,,,-0.13923861,,,,28216.0,0.0,0.0,0.0,0.017153388,,,,0.01123476,,,,0.97161186,,,,0.028388148,,,,0.0059186276,,,,1040,1.0,520115.0,6.0,199502.0,201301.0,1.0,85.0,300.0,60102.0,601.0,209.0,0.41999999,282.0,62.915085,70.0,42.0653,0.0,418.0,,520115.0,31911.0,215.0,361.0,370.0,,IR,0.0,,29889.0,Medical and health,Medical,Medical products,Eyecare,Contact lens - soft,0.0,Health,Unisex,,ND,Goods
520116,SILVER CHARM,485.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,15519.0,0.0,0.0,0.0,0.22427496,,,,-0.20598586,,,,16446.0,0.0,0.0,0.0,0.029490454,,,,0.026875837,,,,0.94363374,,,,0.056366291,,,,0.0026146173,,,,1041,1.0,520116.0,12.0,199502.0,200301.0,1.0,85.0,180.0,120301.0,1203.0,248.0,1.0,55.0,6.2768264,5.9899998,2.8977494,0.0,1138.0,,520116.0,19727.0,95.0,819.0,825.0,,RM,0.0,,17157.0,Other goods and services,Jewelery and luggage,"Jewellery, clocks and watches",Silver charm,Silver charm,0.0,Miscellaneous goods and services,Women,1.0,D,Goods
520117,9CT GOLD BANGLE,1234.0,0.0,0.0,0.0,1231.0,0.0,0.0,0.0,23419.0,0.0,0.0,0.0,0.16264518,,,,-0.15377851,,,,25884.0,0.0,0.0,0.0,0.047674239,,,,0.047558337,,,,0.90476745,,,,0.095232576,,,,0.00011590123,,,,1042,1.0,520117.0,12.0,199502.0,200501.0,1.0,85.0,204.0,120301.0,1203.0,264.0,7.9899998,875.0,111.56842,89.989998,83.762527,0.0,118.0,,520117.0,32567.0,119.0,722.0,724.0,,LE,0.0,,29340.0,Other goods and services,Jewelery and luggage,"Jewellery, clocks and watches",Gold bangle,Gold bangle,0.0,Miscellaneous goods and services,Women,1.0,D,Goods
520118,FLOWER VASE,2007.0,246.0,75.0,51.0,2114.0,226.0,106.0,58.0,26630.0,3977.0,1200.0,919.0,0.25301433,0.29092953,0.32806593,0.3276329,-0.22356018,-0.23539183,-0.20969652,-0.19533609,30751.0,4449.0,1381.0,1028.0,0.06526617,0.055293325,0.05430847,0.049610894,0.068745732,0.050797932,0.076755971,0.056420233,0.86598808,0.89390874,0.86893553,0.89396888,0.13401189,0.10609126,0.13106444,0.10603113,-0.0034795627,0.0044953935,-0.0224475,-0.0068093389,1043,1.0,520118.0,5.0,199602.0,202103.0,1.0,97.0,398.0,50400.0,504.0,211.0,0.5,110.0,12.127281,8.0,10.710315,5040001.0,579.0,,520118.0,39384.0,301.0,182.0,190.0,,SE,0.0,,36184.0,Household,Homeware,Homeware,Flower vase,Flower vase,0.0,Miscellaneous goods and services,Unisex,,SD,Goods
520119,REFILLABLE CIGARETTE LIGHTER,262.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,9339.0,0.0,0.0,0.0,0.12040281,,,,-0.14052005,,,,9812.0,0.0,0.0,0.0,0.026701998,,,,0.021504281,,,,0.95179373,,,,0.048206277,,,,0.0051977169,,,,1044,1.0,520119.0,12.0,199602.0,200001.0,1.0,97.0,144.0,120302.0,1203.0,228.0,0.30000001,320.0,11.283997,0.99000001,33.275303,0.0,1054.0,,520119.0,12118.0,47.0,996.0,1004.0,,ER,0.0,,12118.0,Other goods and services,Jewelery and luggage,Personal goods,Cigarette lighter,Cigarette lighter,0.0,Miscellaneous goods and services,Unisex,,SD,Goods
520120,SPORTS BAG/HOLDALL-LARGE-NOT L,332.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,3025.0,0.0,0.0,0.0,0.15533417,,,,-0.15244183,,,,3751.0,0.0,0.0,0.0,0.088509731,,,,0.10503866,,,,0.80645162,,,,0.19354838,,,,-0.016528927,,,,1045,1.0,520120.0,12.0,199702.0,199812.0,1.0,109.0,131.0,120302.0,1203.0,176.0,3.0599999,129.0,20.575611,17.99,12.759697,0.0,1161.0,,520120.0,4907.0,22.0,1164.0,1165.0,, L,0.0,,4907.0,Other goods and services,Jewelery and luggage,Personal goods,Sports holdall,Sports holdall,0.0,Miscellaneous goods and services,Unisex,,SD,Goods
520121,PICTURE/PHOTO FRAME-SLVR PLATD,1187.0,0.0,0.0,0.0,1267.0,0.0,0.0,0.0,18637.0,0.0,0.0,0.0,0.21946384,,,,-0.2003807,,,,21091.0,0.0,0.0,0.0,0.056279931,,,,0.060073018,,,,0.88364702,,,,0.11635295,,,,-0.0037930869,,,,1046,1.0,520121.0,12.0,199702.0,200801.0,1.0,109.0,240.0,120302.0,1203.0,237.0,2.22,145.0,15.987629,12.95,12.148905,0.0,968.0,,520121.0,26410.0,131.0,668.0,672.0,,TD,0.0,,26410.0,Other goods and services,Jewelery and luggage,Personal goods,Picture frame,Picture frame,0.0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
520122,SPORTS BAG/HOLDALL-NOT LEATHER,454.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,7173.0,0.0,0.0,0.0,0.20434433,,,,-0.18553215,,,,8152.0,0.0,0.0,0.0,0.055691853,,,,0.064401373,,,,0.87990677,,,,0.12009323,,,,-0.0087095201,,,,1047,1.0,520122.0,12.0,199902.0,200501.0,1.0,133.0,204.0,120302.0,1203.0,170.0,3.0,70.0,21.075687,19.99,7.945859,0.0,1162.0,,520122.0,9750.0,71.0,907.0,921.0,,ER,0.0,,9750.0,Other goods and services,Jewelery and luggage,Personal goods,Sports holdall,Sports holdall,0.0,Miscellaneous goods and services,Unisex,,SD,Goods
520123,EARRINGS- FASHION,3862.0,766.0,325.0,249.0,4088.0,769.0,373.0,260.0,36365.0,6325.0,1301.0,913.0,0.37414205,0.38032219,0.30201048,0.29527321,-0.29083848,-0.2769596,-0.22615121,-0.21900487,44315.0,7860.0,1999.0,1422.0,0.087148823,0.097455472,0.16258129,0.17510548,0.092248671,0.09783715,0.18659329,0.18284106,0.82060248,0.80470741,0.65082544,0.64205343,0.17939749,0.19529262,0.34917459,0.35794654,-0.0050998479,-0.00038167834,-0.024011999,-0.0077355802,1048,1.0,520123.0,12.0,200002.0,202103.0,1.0,145.0,398.0,120301.0,1203.0,194.0,0.49000001,455.0,7.6864386,4.8899999,11.837836,12030101.0,527.0,,520123.0,61652.0,253.0,258.0,258.0,,ON,0.0,,56915.0,Other goods and services,Jewelery and luggage,"Jewellery, clocks and watches",Earrings,Earrings,0.0,Miscellaneous goods and services,Women,,D,Goods
520124,WALL HANGING MIRROR,386.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,6974.0,0.0,0.0,0.0,0.17509086,,,,-0.16353309,,,,7832.0,0.0,0.0,0.0,0.049284983,,,,0.060265578,,,,0.89044946,,,,0.10955057,,,,-0.010980595,,,,1049,1.0,520124.0,5.0,200102.0,200401.0,1.0,157.0,192.0,50101.0,501.0,161.0,0.99000001,2407.0,68.243225,45.0,122.99426,0.0,1251.0,,520124.0,9982.0,35.0,1063.0,1064.0,,OR,0.0,,9982.0,Household,Furniture,Furniture and furnishings,Wall hanging mirror,Wall hanging mirror,0.0,"Furniture, household equipment and maintenance",Unisex,,D,Goods
520125,DAILY DISPOSABLE CONTACT LENSE,174.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,10012.0,0.0,0.0,0.0,0.12817426,,,,-0.13880093,,,,10454.0,0.0,0.0,0.0,0.016644347,,,,0.02563612,,,,0.9577195,,,,0.042280465,,,,-0.0089917723,,,,1050,1.0,520125.0,6.0,200202.0,200901.0,1.0,169.0,252.0,60102.0,601.0,132.0,0.5,135.0,37.944633,32.02,20.677813,0.0,446.0,,520125.0,11737.0,83.0,860.0,882.0,,SE,0.0,,11737.0,Medical and health,Medical,Medical products,Contact lens,Contact lens,0.0,Health,Unisex,,ND,Goods
520126,SUNGLASSES,65.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,1258.0,0.0,0.0,0.0,0.31230968,,,,-0.30398726,,,,1455.0,0.0,0.0,0.0,0.04467354,,,,0.090721652,,,,0.86460483,,,,0.1353952,,,,-0.046048112,,,,1051,1.0,520126.0,12.0,200204.0,200608.0,1.0,171.0,223.0,120302.0,1203.0,123.0,0.99000001,69.989998,12.295651,9.9899998,9.4149361,0.0,1185.0,,520126.0,2316.0,52.0,979.0,979.0,,ES,0.0,,2316.0,Other goods and services,Jewelery and luggage,Personal goods,Sunglasses,Sunglasses,0.0,Miscellaneous goods and services,Unisex,,SD,Goods
520128,SPECTACLE FRAMES,170.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,5150.0,0.0,0.0,0.0,0.17604859,,,,-0.13423063,,,,5455.0,0.0,0.0,0.0,0.031164071,,,,0.024747938,,,,0.94408798,,,,0.05591201,,,,0.0064161327,,,,1052,1.0,520128.0,6.0,200302.0,200612.0,1.0,181.0,227.0,60102.0,601.0,113.0,30.0,300.0,130.58211,127.0,47.535027,0.0,1156.0,,520128.0,6353.0,46.0,1039.0,1041.0,,ES,0.0,,6353.0,Medical and health,Medical,Medical products,Eyecare,Spectacle frames,0.0,Health,Unisex,,ND,Goods
520129,PRESCRIPTION LENSES,449.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,19235.0,0.0,0.0,0.0,0.13260457,,,,-0.15446271,,,,19876.0,0.0,0.0,0.0,0.022590058,,,,0.009659891,,,,0.96775007,,,,0.03224995,,,,0.012930167,,,,1053,1.0,520129.0,6.0,200302.0,201601.0,1.0,181.0,336.0,60102.0,601.0,144.0,10.0,158.0,54.982517,55.0,15.170874,6010301.0,1026.0,,520129.0,22033.0,155.0,591.0,606.0,,ES,0.0,,22033.0,Medical and health,Medical,Medical products,Eyecare,Spectacle lenses,0.0,Health,Unisex,,ND,Goods
