id,OpponentName,start,end,PersonId,Time (seconds),id.1,Gender,Age Group,Favorite Activity,Height,zipcode,state,Event
266,None,2019-10-26 15:37:25.164 +00:00,2019-10-26 15:37:28.325 +00:00,266,3.0,266,Unkown,Pre-Teen,Sports,57.0,47401,IN,Sciencefest 2019
267,None,2019-10-26 15:38:18.349 +00:00,2019-10-26 15:38:21.215 +00:00,267,3.0,267,Unkown,Kid,Other,50.0,47401,IN,Sciencefest 2019
268,None,2019-10-26 15:39:31.968 +00:00,2019-10-26 15:39:35.451 +00:00,268,3.0,268,Unkown,Pre-Teen,Gaming,56.0,47401,IN,Sciencefest 2019
269,None,2019-10-26 15:40:30.373 +00:00,2019-10-26 15:40:36.544 +00:00,269,6.0,269,Unkown,Kid,Gaming,41.0,47401,IN,Sciencefest 2019
270,None,2019-10-26 15:41:34.605 +00:00,2019-10-26 15:41:37.101 +00:00,270,2.0,270,Unkown,Pre-Teen,Sports,57.0,47401,IN,Sciencefest 2019
271,None,2019-10-26 15:42:10.825 +00:00,2019-10-26 15:42:13.654 +00:00,271,3.0,271,Unkown,Pre-Teen,Cooking,58.0,47401,IN,Sciencefest 2019
272,None,2019-10-26 15:42:41.945 +00:00,2019-10-26 15:42:44.929 +00:00,272,3.0,272,Unkown,Pre-Teen,Sports,58.0,47401,IN,Sciencefest 2019
273,None,2019-10-26 15:43:16.674 +00:00,2019-10-26 15:43:19.400 +00:00,273,3.0,273,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
274,None,2019-10-26 15:45:02.213 +00:00,2019-10-26 15:45:04.612 +00:00,274,2.0,274,Unkown,Adult,Sports,61.0,47401,IN,Sciencefest 2019
275,None,2019-10-26 15:46:16.221 +00:00,2019-10-26 15:46:18.443 +00:00,275,2.0,275,Unkown,Pre-Teen,Other,55.0,47401,IN,Sciencefest 2019
276,None,2019-10-26 15:47:17.369 +00:00,2019-10-26 15:47:20.872 +00:00,276,4.0,276,Unkown,Kid,Art,44.0,47401,IN,Sciencefest 2019
277,None,2019-10-26 15:49:54.803 +00:00,2019-10-26 15:50:00.114 +00:00,277,5.0,277,Unkown,Kid,Art,37.0,47401,IN,Sciencefest 2019
278,None,2019-10-26 15:50:57.683 +00:00,2019-10-26 15:51:00.426 +00:00,278,3.0,278,Unkown,Pre-Teen,Sports,62.0,47401,IN,Sciencefest 2019
279,None,2019-10-26 15:52:02.948 +00:00,2019-10-26 15:52:05.894 +00:00,279,3.0,279,Unkown,Kid,Sports,55.0,47401,IN,Sciencefest 2019
283,None,2019-10-26 15:56:14.075 +00:00,2019-10-26 15:56:17.393 +00:00,283,3.0,283,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
284,None,2019-10-26 15:58:56.547 +00:00,2019-10-26 15:59:03.339 +00:00,284,7.0,284,Unkown,Kid,Art,47.0,47401,IN,Sciencefest 2019
285,None,2019-10-26 15:59:44.050 +00:00,2019-10-26 15:59:45.789 +00:00,285,2.0,285,Unkown,Adult,Sports,70.0,47401,IN,Sciencefest 2019
292,None,2019-10-26 16:08:57.984 +00:00,2019-10-26 16:09:02.966 +00:00,292,5.0,292,Unkown,Kid,Art,42.0,47401,IN,Sciencefest 2019
293,None,2019-10-26 16:14:26.593 +00:00,2019-10-26 16:14:33.042 +00:00,293,6.0,293,Unkown,Pre-Teen,Sports,58.0,47401,IN,Sciencefest 2019
294,None,2019-10-26 16:16:03.867 +00:00,2019-10-26 16:16:07.062 +00:00,294,3.0,294,Unkown,Kid,Cooking,45.0,47401,IN,Sciencefest 2019
295,None,2019-10-26 16:17:20.736 +00:00,2019-10-26 16:17:24.134 +00:00,295,3.0,295,Unkown,Adult,Cooking,72.0,47401,IN,Sciencefest 2019
296,None,2019-10-26 16:18:17.939 +00:00,2019-10-26 16:18:20.774 +00:00,296,3.0,296,Unkown,Adult,Cooking,72.0,47401,IN,Sciencefest 2019
298,None,2019-10-26 16:21:21.339 +00:00,2019-10-26 16:21:25.650 +00:00,298,4.0,298,Unkown,Teen,Art,64.0,47401,IN,Sciencefest 2019
299,None,2019-10-26 16:22:12.821 +00:00,2019-10-26 16:22:16.169 +00:00,299,3.0,299,Unkown,Teen,Art,66.0,47401,IN,Sciencefest 2019
300,None,2019-10-26 16:24:57.186 +00:00,2019-10-26 16:24:59.641 +00:00,300,2.0,300,Unkown,Pre-Teen,Sports,63.0,47401,IN,Sciencefest 2019
301,None,2019-10-26 16:26:02.934 +00:00,2019-10-26 16:26:05.459 +00:00,301,3.0,301,Unkown,Kid,Gaming,59.0,47401,IN,Sciencefest 2019
312,None,2019-10-26 16:44:09.387 +00:00,,312,,312,Unkown,Kid,Sports,48.0,47401,IN,Sciencefest 2019
313,None,2019-10-26 16:46:14.579 +00:00,2019-10-26 16:46:18.277 +00:00,313,4.0,313,Unkown,Kid,Sports,43.0,47401,IN,Sciencefest 2019
314,None,2019-10-26 16:47:08.000 +00:00,,314,,314,Unkown,Kid,Sports,46.0,47401,IN,Sciencefest 2019
320,None,2019-10-26 16:54:16.224 +00:00,2019-10-26 16:54:18.697 +00:00,320,2.0,320,Unkown,Kid,Sports,55.0,47401,IN,Sciencefest 2019
322,None,2019-10-26 16:55:52.669 +00:00,2019-10-26 16:55:55.343 +00:00,322,3.0,322,Unkown,Pre-Teen,Cooking,60.0,47401,IN,Sciencefest 2019
324,None,2019-10-26 16:57:29.784 +00:00,2019-10-26 16:57:32.152 +00:00,324,2.0,324,Unkown,Pre-Teen,Sports,58.0,47401,IN,Sciencefest 2019
325,None,2019-10-26 16:58:32.016 +00:00,2019-10-26 16:58:38.288 +00:00,325,6.0,325,Unkown,Kid,Sports,36.0,47401,IN,Sciencefest 2019
326,None,2019-10-26 17:00:06.710 +00:00,2019-10-26 17:00:10.314 +00:00,326,4.0,326,Unkown,Kid,Cooking,46.0,47401,IN,Sciencefest 2019
327,None,2019-10-26 17:00:54.790 +00:00,2019-10-26 17:00:57.234 +00:00,327,2.0,327,Unkown,Kid,Sports,58.0,47401,IN,Sciencefest 2019
328,None,2019-10-26 17:01:39.651 +00:00,2019-10-26 17:01:42.024 +00:00,328,2.0,328,Unkown,Adult,Sports,65.0,47401,IN,Sciencefest 2019
329,None,2019-10-26 17:02:15.281 +00:00,2019-10-26 17:02:17.633 +00:00,329,2.0,329,Unkown,Adult,Sports,66.0,47401,IN,Sciencefest 2019
330,None,2019-10-26 17:02:55.594 +00:00,2019-10-26 17:02:58.230 +00:00,330,3.0,330,Unkown,Adult,Sports,59.0,47401,IN,Sciencefest 2019
331,None,2019-10-26 17:03:30.234 +00:00,2019-10-26 17:03:32.829 +00:00,331,3.0,331,Unkown,Adult,Sports,55.0,47401,IN,Sciencefest 2019
332,None,2019-10-26 17:04:24.393 +00:00,2019-10-26 17:04:27.234 +00:00,332,3.0,332,Unkown,Pre-Teen,Cooking,58.0,47401,IN,Sciencefest 2019
333,None,2019-10-26 17:05:11.776 +00:00,2019-10-26 17:05:14.635 +00:00,333,3.0,333,Unkown,Pre-Teen,Cooking,58.0,47401,IN,Sciencefest 2019
334,None,2019-10-26 17:06:10.201 +00:00,2019-10-26 17:06:12.596 +00:00,334,2.0,334,Unkown,Kid,Sports,55.0,47401,IN,Sciencefest 2019
335,None,2019-10-26 17:06:56.884 +00:00,2019-10-26 17:06:59.081 +00:00,335,2.0,335,Unkown,,Gaming,58.0,47401,IN,Sciencefest 2019
336,None,2019-10-26 17:07:55.229 +00:00,2019-10-26 17:07:57.686 +00:00,336,2.0,336,Unkown,Pre-Teen,Sports,59.0,47401,IN,Sciencefest 2019
337,None,2019-10-26 17:08:49.611 +00:00,2019-10-26 17:08:52.152 +00:00,337,3.0,337,Unkown,Kid,Sports,55.0,47401,IN,Sciencefest 2019
341,None,2019-10-26 17:12:46.416 +00:00,2019-10-26 17:12:49.107 +00:00,341,3.0,341,Unkown,Pre-Teen,Sports,58.0,47401,IN,Sciencefest 2019
342,None,2019-10-26 17:13:23.875 +00:00,2019-10-26 17:13:26.291 +00:00,342,2.0,342,Unkown,Kid,Sports,56.0,47401,IN,Sciencefest 2019
344,None,2019-10-26 17:16:01.614 +00:00,2019-10-26 17:16:03.823 +00:00,344,2.0,344,Unkown,Pre-Teen,Gaming,75.0,47401,IN,Sciencefest 2019
348,None,2019-10-26 17:19:01.925 +00:00,2019-10-26 17:19:04.394 +00:00,348,2.0,348,Unkown,Kid,Gaming,58.0,47401,IN,Sciencefest 2019
349,None,2019-10-26 17:19:57.445 +00:00,2019-10-26 17:20:00.704 +00:00,349,3.0,349,Unkown,Kid,Gaming,44.0,47401,IN,Sciencefest 2019
350,None,2019-10-26 17:20:44.576 +00:00,2019-10-26 17:20:48.734 +00:00,350,4.0,350,Unkown,Kid,Gaming,36.0,47401,IN,Sciencefest 2019
363,None,2019-10-26 17:37:32.715 +00:00,2019-10-26 17:37:35.403 +00:00,363,3.0,363,Unkown,Kid,Art,56.0,47401,IN,Sciencefest 2019
364,None,2019-10-26 17:38:33.539 +00:00,2019-10-26 17:38:36.888 +00:00,364,3.0,364,Unkown,Kid,Art,58.0,47401,IN,Sciencefest 2019
365,None,2019-10-26 17:39:48.907 +00:00,2019-10-26 17:39:51.657 +00:00,365,3.0,365,Unkown,Kid,Art,58.0,47401,IN,Sciencefest 2019
366,None,2019-10-26 17:40:35.046 +00:00,2019-10-26 17:40:37.878 +00:00,366,3.0,366,Unkown,Pre-Teen,Art,62.0,47401,IN,Sciencefest 2019
378,None,2019-10-26 18:05:39.426 +00:00,2019-10-26 18:05:53.787 +00:00,378,14.0,378,Unkown,Kid,Sports,51.0,47401,IN,Sciencefest 2019
379,None,2019-10-26 18:06:49.532 +00:00,2019-10-26 18:06:52.602 +00:00,379,3.0,379,Unkown,Kid,Sports,49.0,47401,IN,Sciencefest 2019
380,None,2019-10-26 18:09:53.168 +00:00,2019-10-26 18:09:55.287 +00:00,380,2.0,380,Unkown,Pre-Teen,Sports,63.0,47401,IN,Sciencefest 2019
389,None,2019-10-26 18:29:30.750 +00:00,2019-10-26 18:29:34.083 +00:00,389,3.0,389,Unkown,Pre-Teen,Sports,51.0,47401,IN,Sciencefest 2019
390,None,2019-10-26 18:31:22.437 +00:00,2019-10-26 18:31:25.039 +00:00,390,3.0,390,Unkown,Kid,Sports,54.0,47401,IN,Sciencefest 2019
392,None,2019-10-26 18:33:33.618 +00:00,2019-10-26 18:33:36.694 +00:00,392,3.0,392,Unkown,Kid,Sports,50.0,47401,IN,Sciencefest 2019
393,None,2019-10-26 18:34:31.939 +00:00,2019-10-26 18:34:34.608 +00:00,393,3.0,393,Unkown,Kid,Sports,54.0,47401,IN,Sciencefest 2019
395,None,2019-10-26 18:36:45.058 +00:00,2019-10-26 18:36:47.613 +00:00,395,3.0,395,Unkown,Kid,Sports,58.0,47401,IN,Sciencefest 2019
396,None,2019-10-26 18:37:49.354 +00:00,2019-10-26 18:37:52.669 +00:00,396,3.0,396,Unkown,Kid,Sports,50.0,47401,IN,Sciencefest 2019
397,None,2019-10-26 18:38:54.333 +00:00,2019-10-26 18:38:56.810 +00:00,397,2.0,397,Unkown,Pre-Teen,Sports,58.0,47401,IN,Sciencefest 2019
398,None,2019-10-26 18:40:17.086 +00:00,2019-10-26 18:40:20.120 +00:00,398,3.0,398,Unkown,Kid,Gaming,48.0,47401,IN,Sciencefest 2019
399,None,2019-10-26 18:41:23.953 +00:00,2019-10-26 18:41:27.665 +00:00,399,4.0,399,Unkown,Kid,Gaming,48.0,47401,IN,Sciencefest 2019
400,None,2019-10-26 18:42:23.877 +00:00,2019-10-26 18:42:27.876 +00:00,400,4.0,400,Unkown,Kid,Sports,50.0,47401,IN,Sciencefest 2019
401,None,2019-10-26 18:43:20.803 +00:00,2019-10-26 18:43:23.496 +00:00,401,3.0,401,Unkown,Kid,Sports,48.0,47401,IN,Sciencefest 2019
402,None,2019-10-26 18:44:21.576 +00:00,2019-10-26 18:44:24.636 +00:00,402,3.0,402,Unkown,Kid,Sports,58.0,47401,IN,Sciencefest 2019
403,None,2019-10-26 18:45:22.054 +00:00,2019-10-26 18:45:24.922 +00:00,403,3.0,403,Unkown,Kid,Gaming,55.0,47401,IN,Sciencefest 2019
404,None,2019-10-26 18:46:28.695 +00:00,2019-10-26 18:46:31.372 +00:00,404,3.0,404,Unkown,Kid,Sports,54.0,47401,IN,Sciencefest 2019
405,None,2019-10-26 18:47:13.949 +00:00,2019-10-26 18:47:16.881 +00:00,405,3.0,405,Unkown,Kid,Gaming,55.0,47401,IN,Sciencefest 2019
406,None,2019-10-26 18:49:49.089 +00:00,2019-10-26 18:49:52.208 +00:00,406,3.0,406,Unkown,Kid,Gaming,48.0,47401,IN,Sciencefest 2019
407,None,2019-10-26 18:50:59.091 +00:00,2019-10-26 18:51:01.808 +00:00,407,3.0,407,Unkown,Pre-Teen,Sports,61.0,47401,IN,Sciencefest 2019
408,None,2019-10-26 18:51:45.288 +00:00,2019-10-26 18:51:48.279 +00:00,408,3.0,408,Unkown,Kid,Gaming,48.0,47401,IN,Sciencefest 2019
409,None,2019-10-26 18:53:04.513 +00:00,2019-10-26 18:53:07.689 +00:00,409,3.0,409,Unkown,Pre-Teen,Sports,60.0,47401,IN,Sciencefest 2019
410,None,2019-10-26 18:54:01.619 +00:00,2019-10-26 18:54:03.516 +00:00,410,2.0,410,Unkown,Pre-Teen,Cooking,60.0,47401,IN,Sciencefest 2019
411,None,2019-10-26 18:54:43.194 +00:00,2019-10-26 18:54:45.579 +00:00,411,2.0,411,Unkown,Kid,Gaming,68.0,47401,IN,Sciencefest 2019
413,None,2019-10-26 18:57:06.206 +00:00,2019-10-26 18:57:09.641 +00:00,413,3.0,413,Unkown,Kid,Gaming,48.0,47401,IN,Sciencefest 2019
414,None,2019-10-26 18:57:55.904 +00:00,2019-10-26 18:57:58.022 +00:00,414,2.0,414,Unkown,Pre-Teen,Sports,61.0,47401,IN,Sciencefest 2019
415,None,2019-10-26 18:58:48.926 +00:00,2019-10-26 18:58:51.746 +00:00,415,3.0,415,Unkown,Kid,Gaming,48.0,47401,IN,Sciencefest 2019
416,None,2019-10-26 18:59:34.402 +00:00,2019-10-26 18:59:37.060 +00:00,416,3.0,416,Unkown,,Sports,52.0,47401,IN,Sciencefest 2019
417,None,2019-10-26 19:00:19.547 +00:00,2019-10-26 19:00:21.926 +00:00,417,2.0,417,Unkown,Kid,Sports,54.0,47401,IN,Sciencefest 2019
418,None,2019-10-26 19:01:09.983 +00:00,2019-10-26 19:01:12.265 +00:00,418,2.0,418,Unkown,Kid,Sports,,47401,IN,Sciencefest 2019
419,None,2019-10-26 19:01:53.561 +00:00,2019-10-26 19:01:55.736 +00:00,419,2.0,419,Unkown,Kid,Sports,54.0,47401,IN,Sciencefest 2019
381,None,2019-10-26 18:14:08.890 +00:00,2019-10-26 18:14:11.865 +00:00,381,3.0,381,Unkown,Kid,Sports,60.0,47402,IN,Sciencefest 2019
181,None,2019-08-24 19:51:18.576 +00:00,2019-08-24 19:51:20.229 +00:00,181,2.0,181,Unkown,Adult,Gaming,70.0,47403,IN,Sciencefest 2019
193,None,2019-10-26 13:51:32.405 +00:00,2019-10-26 13:51:40.361 +00:00,193,8.0,193,Unkown,Adult,Other,71.0,47403,IN,Sciencefest 2019
194,None,2019-10-26 13:53:31.629 +00:00,2019-10-26 13:53:33.959 +00:00,194,2.0,194,Unkown,Adult,Other,71.0,47403,IN,Sciencefest 2019
196,None,2019-10-26 14:12:13.810 +00:00,2019-10-26 14:12:17.557 +00:00,196,4.0,196,Unkown,Adult,Gaming,69.0,47403,IN,Sciencefest 2019
199,None,2019-10-26 14:15:26.855 +00:00,2019-10-26 14:15:30.382 +00:00,199,4.0,199,Unkown,Adult,Cooking,64.0,47403,IN,Sciencefest 2019
201,None,2019-10-26 14:18:03.629 +00:00,2019-10-26 14:18:07.659 +00:00,201,4.0,201,Unkown,Adult,Other,69.0,47403,IN,Sciencefest 2019
210,None,2019-10-26 14:29:03.774 +00:00,2019-10-26 14:29:06.674 +00:00,210,3.0,210,Unkown,Kid,Other,55.0,47403,IN,Sciencefest 2019
211,None,2019-10-26 14:30:04.791 +00:00,2019-10-26 14:30:07.567 +00:00,211,3.0,211,Unkown,Pre-Teen,Gaming,58.0,47403,IN,Sciencefest 2019
212,None,2019-10-26 14:31:12.786 +00:00,2019-10-26 14:31:16.334 +00:00,212,4.0,212,Unkown,Adult,Sports,64.0,47403,IN,Sciencefest 2019
237,None,2019-10-26 15:03:54.250 +00:00,2019-10-26 15:04:09.401 +00:00,237,15.0,237,Unkown,Pre-Teen,Art,58.0,47403,IN,Sciencefest 2019
238,None,2019-10-26 15:05:31.018 +00:00,2019-10-26 15:05:34.316 +00:00,238,3.0,238,Unkown,,Gaming,54.0,47403,IN,Sciencefest 2019
290,None,2019-10-26 16:05:46.660 +00:00,2019-10-26 16:05:50.636 +00:00,290,4.0,290,Unkown,Kid,Art,51.0,47403,IN,Sciencefest 2019
291,None,2019-10-26 16:07:15.611 +00:00,2019-10-26 16:07:19.601 +00:00,291,4.0,291,Unkown,Kid,Art,51.0,47403,IN,Sciencefest 2019
343,None,2019-10-26 17:14:38.846 +00:00,2019-10-26 17:14:41.053 +00:00,343,2.0,343,Unkown,Pre-Teen,,54.0,47403,IN,Sciencefest 2019
345,None,2019-10-26 17:16:51.796 +00:00,2019-10-26 17:16:54.074 +00:00,345,2.0,345,Unkown,Pre-Teen,Gaming,69.0,47403,IN,Sciencefest 2019
347,None,2019-10-26 17:18:16.958 +00:00,2019-10-26 17:18:18.792 +00:00,347,2.0,347,Unkown,Teen,Gaming,69.0,47403,IN,Sciencefest 2019
353,None,2019-10-26 17:23:34.882 +00:00,2019-10-26 17:23:37.545 +00:00,353,3.0,353,Unkown,Kid,Gaming,59.0,47403,IN,Sciencefest 2019
356,None,2019-10-26 17:29:07.727 +00:00,2019-10-26 17:29:10.547 +00:00,356,3.0,356,Unkown,Pre-Teen,Cooking,63.0,47403,IN,Sciencefest 2019
357,None,2019-10-26 17:30:09.721 +00:00,2019-10-26 17:30:17.536 +00:00,357,8.0,357,Unkown,,Other,57.0,47403,IN,Sciencefest 2019
358,None,2019-10-26 17:31:18.687 +00:00,2019-10-26 17:31:21.783 +00:00,358,3.0,358,Unkown,Pre-Teen,Other,57.0,47403,IN,Sciencefest 2019
359,None,2019-10-26 17:32:35.055 +00:00,2019-10-26 17:32:38.192 +00:00,359,3.0,359,Unkown,Adult,Cooking,70.0,47403,IN,Sciencefest 2019
360,None,2019-10-26 17:33:23.879 +00:00,2019-10-26 17:33:26.358 +00:00,360,2.0,360,Unkown,Pre-Teen,Gaming,60.0,47403,IN,Sciencefest 2019
372,None,2019-10-26 17:55:39.030 +00:00,2019-10-26 17:55:43.300 +00:00,372,4.0,372,Unkown,Kid,Art,48.0,47403,IN,Sciencefest 2019
373,None,2019-10-26 17:56:42.060 +00:00,2019-10-26 17:56:44.920 +00:00,373,3.0,373,Unkown,Kid,Gaming,57.0,47403,IN,Sciencefest 2019
375,None,2019-10-26 17:59:16.450 +00:00,2019-10-26 17:59:19.390 +00:00,375,3.0,375,Unkown,Retired,Other,89.0,47403,IN,Sciencefest 2019
376,None,2019-10-26 18:01:21.155 +00:00,2019-10-26 18:01:21.176 +00:00,376,0.0,376,Unkown,Kid,Cooking,48.0,47403,IN,Sciencefest 2019
44,None,2019-08-22 18:13:39.111 +00:00,2019-08-22 18:13:39.489 +00:00,44,0.0,44,Unkown,Adult,Sports,72.0,47404,IN,Sciencefest 2019
68,None,2019-08-24 15:07:57.181 +00:00,2019-08-24 15:08:00.569 +00:00,68,3.0,68,Unkown,Adult,Cooking,72.0,47404,IN,Sciencefest 2019
72,None,2019-08-24 15:20:33.696 +00:00,2019-08-24 15:20:34.935 +00:00,72,1.0,72,Unkown,Adult,Sports,72.0,47404,IN,Sciencefest 2019
147,None,2019-08-24 18:25:32.254 +00:00,2019-08-24 18:25:33.980 +00:00,147,2.0,147,Unkown,Adult,Art,65.0,47404,IN,Sciencefest 2019
261,None,2019-10-26 15:32:13.864 +00:00,2019-10-26 15:32:16.909 +00:00,261,3.0,261,Unkown,Kid,Sports,50.0,47404,IN,Sciencefest 2019
346,None,2019-10-26 17:17:33.698 +00:00,2019-10-26 17:17:35.803 +00:00,346,2.0,346,Unkown,Teen,Sports,70.0,47404,IN,Sciencefest 2019
374,None,2019-10-26 17:58:15.588 +00:00,2019-10-26 17:58:19.300 +00:00,374,4.0,374,Unkown,Kid,Cooking,48.0,47405,IN,Sciencefest 2019
32,None,2019-08-21 15:39:49.015 +00:00,,32,,32,Unkown,Adult,Cooking,64.0,47408,IN,Sciencefest 2019
33,None,2019-08-21 15:41:36.288 +00:00,2019-08-21 15:41:38.362 +00:00,33,2.0,33,Unkown,Adult,Cooking,53.0,47408,IN,Sciencefest 2019
70,None,2019-08-24 15:17:06.145 +00:00,2019-08-24 15:17:08.339 +00:00,70,2.0,70,Unkown,Kid,Art,50.0,47408,IN,Sciencefest 2019
93,None,2019-08-24 16:12:28.202 +00:00,2019-08-24 16:12:28.441 +00:00,93,0.0,93,Unkown,Kid,Other,54.0,47408,IN,Sciencefest 2019
134,None,2019-08-24 18:01:25.127 +00:00,2019-08-24 18:01:28.547 +00:00,134,3.0,134,Unkown,Kid,Sports,,47408,IN,Sciencefest 2019
135,None,2019-08-24 18:02:29.020 +00:00,2019-08-24 18:02:37.558 +00:00,135,9.0,135,Unkown,Adult,Sports,,47408,IN,Sciencefest 2019
136,None,2019-08-24 18:04:52.645 +00:00,2019-08-24 18:04:55.426 +00:00,136,3.0,136,Unkown,Adult,,54.0,47408,IN,Sciencefest 2019
186,None,2019-10-26 13:17:00.844 +00:00,2019-10-26 13:17:03.793 +00:00,186,3.0,186,Unkown,Adult,Art,68.0,47408,IN,Sciencefest 2019
192,None,2019-10-26 13:49:22.563 +00:00,2019-10-26 13:49:25.662 +00:00,192,3.0,192,Unkown,Adult,Art,68.0,47408,IN,Sciencefest 2019
216,None,2019-10-26 14:37:07.702 +00:00,2019-10-26 14:37:10.637 +00:00,216,3.0,216,Unkown,Pre-Teen,Sports,57.0,47408,IN,Sciencefest 2019
217,None,2019-10-26 14:38:13.314 +00:00,2019-10-26 14:38:16.112 +00:00,217,3.0,217,Unkown,Kid,Sports,52.0,47408,IN,Sciencefest 2019
218,None,2019-10-26 14:39:23.290 +00:00,2019-10-26 14:39:26.298 +00:00,218,3.0,218,Unkown,Kid,Cooking,52.0,47408,IN,Sciencefest 2019
219,None,2019-10-26 14:40:34.526 +00:00,2019-10-26 14:40:42.213 +00:00,219,8.0,219,Unkown,Kid,Cooking,46.0,47408,IN,Sciencefest 2019
220,None,2019-10-26 14:41:30.915 +00:00,2019-10-26 14:41:43.757 +00:00,220,13.0,220,Unkown,Kid,Cooking,46.0,47408,IN,Sciencefest 2019
221,None,2019-10-26 14:42:45.075 +00:00,2019-10-26 14:42:47.643 +00:00,221,3.0,221,Unkown,Pre-Teen,Sports,57.0,47408,IN,Sciencefest 2019
222,None,2019-10-26 14:43:32.558 +00:00,2019-10-26 14:43:35.146 +00:00,222,3.0,222,Unkown,Kid,Sports,,47408,IN,Sciencefest 2019
223,None,2019-10-26 14:44:31.379 +00:00,2019-10-26 14:44:35.419 +00:00,223,4.0,223,Unkown,Adult,Sports,69.0,47408,IN,Sciencefest 2019
224,None,2019-10-26 14:45:29.967 +00:00,2019-10-26 14:45:32.374 +00:00,224,2.0,224,Unkown,Pre-Teen,Sports,57.0,47408,IN,Sciencefest 2019
309,None,2019-10-26 16:35:57.829 +00:00,2019-10-26 16:36:01.460 +00:00,309,4.0,309,Unkown,Kid,Art,52.0,47408,IN,Sciencefest 2019
319,None,2019-10-26 16:53:14.228 +00:00,2019-10-26 16:53:27.892 +00:00,319,14.0,319,Unkown,Pre-Teen,Cooking,59.0,47408,IN,Sciencefest 2019
338,None,2019-10-26 17:10:18.637 +00:00,2019-10-26 17:10:21.026 +00:00,338,2.0,338,Unkown,Kid,Sports,55.0,47408,IN,Sciencefest 2019
339,None,2019-10-26 17:11:08.612 +00:00,2019-10-26 17:11:17.592 +00:00,339,9.0,339,Unkown,Kid,Sports,56.0,47408,IN,Sciencefest 2019
340,None,2019-10-26 17:11:58.333 +00:00,2019-10-26 17:12:00.266 +00:00,340,2.0,340,Unkown,Kid,Sports,56.0,47408,IN,Sciencefest 2019
351,None,2019-10-26 17:21:25.999 +00:00,2019-10-26 17:21:28.528 +00:00,351,3.0,351,Unkown,,Gaming,55.0,47408,IN,Sciencefest 2019
352,None,2019-10-26 17:22:26.394 +00:00,2019-10-26 17:22:29.340 +00:00,352,3.0,352,Unkown,Kid,Gaming,60.0,47408,IN,Sciencefest 2019
354,None,2019-10-26 17:26:55.713 +00:00,2019-10-26 17:26:58.351 +00:00,354,3.0,354,Unkown,Kid,Sports,56.0,47408,IN,Sciencefest 2019
355,None,2019-10-26 17:27:39.824 +00:00,2019-10-26 17:27:42.256 +00:00,355,2.0,355,Unkown,Kid,Sports,55.0,47408,IN,Sciencefest 2019
382,None,2019-10-26 18:19:07.587 +00:00,2019-10-26 18:19:13.006 +00:00,382,5.0,382,Unkown,Kid,Cooking,47.0,47408,IN,Sciencefest 2019
383,None,2019-10-26 18:20:11.078 +00:00,2019-10-26 18:20:14.341 +00:00,383,3.0,383,Unkown,Kid,Gaming,54.0,47408,IN,Sciencefest 2019
384,None,2019-10-26 18:21:27.806 +00:00,2019-10-26 18:21:32.025 +00:00,384,4.0,384,Unkown,Kid,Art,47.0,47408,IN,Sciencefest 2019
385,None,2019-10-26 18:22:06.566 +00:00,2019-10-26 18:22:09.256 +00:00,385,3.0,385,Unkown,,Gaming,54.0,47408,IN,Sciencefest 2019
391,None,2019-10-26 18:32:30.747 +00:00,2019-10-26 18:32:33.317 +00:00,391,3.0,391,Unkown,Adult,Sports,66.0,47408,IN,Sciencefest 2019
394,None,2019-10-26 18:35:22.537 +00:00,2019-10-26 18:35:24.484 +00:00,394,2.0,394,Unkown,Adult,Sports,66.0,47408,IN,Sciencefest 2019
412,None,2019-10-26 18:56:10.915 +00:00,2019-10-26 18:56:13.675 +00:00,412,3.0,412,Unkown,Kid,Gaming,60.0,47408,IN,Sciencefest 2019
82,None,2019-08-24 15:45:55.912 +00:00,2019-08-24 15:45:57.638 +00:00,82,2.0,82,Unkown,Pre-Teen,Art,55.0,47421,IN,Sciencefest 2019
83,None,2019-08-24 15:46:37.311 +00:00,2019-08-24 15:46:38.133 +00:00,83,1.0,83,Unkown,Pre-Teen,Gaming,56.0,47421,IN,Sciencefest 2019
248,None,2019-10-26 15:18:28.691 +00:00,2019-10-26 15:18:31.066 +00:00,248,2.0,248,Unkown,Pre-Teen,Other,58.0,47421,IN,Sciencefest 2019
249,None,2019-10-26 15:19:09.000 +00:00,2019-10-26 15:19:11.311 +00:00,249,2.0,249,Unkown,Pre-Teen,Other,58.0,47421,IN,Sciencefest 2019
251,None,2019-10-26 15:21:36.477 +00:00,2019-10-26 15:21:39.588 +00:00,251,3.0,251,Unkown,Pre-Teen,Gaming,52.0,47421,IN,Sciencefest 2019
252,None,2019-10-26 15:22:22.608 +00:00,2019-10-26 15:22:25.080 +00:00,252,2.0,252,Unkown,Pre-Teen,Other,58.0,47421,IN,Sciencefest 2019
253,None,2019-10-26 15:24:37.650 +00:00,2019-10-26 15:24:40.430 +00:00,253,3.0,253,Unkown,Pre-Teen,Gaming,52.0,47421,IN,Sciencefest 2019
254,None,2019-10-26 15:25:43.892 +00:00,2019-10-26 15:25:46.398 +00:00,254,3.0,254,Unkown,Pre-Teen,Sports,60.0,47421,IN,Sciencefest 2019
