Unnamed: 0,Entity,Year,Geo Biomass Other - TWh (zero filled),Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled)
5705,Taiwan,1973,0.0,0.0,0.0,0.0,10.05080605,0.0,15.17754841,23.98106003,119.6249924
5706,Taiwan,1974,0.0,0.0,0.0,0.0,13.91263485,0.0,15.976367,24.41136932,107.3830872
5707,Taiwan,1975,0.0,0.0,0.0,0.0,15.55672073,0.0,15.86225033,22.25982094,124.4416199
5708,Taiwan,1976,0.0,0.0,0.0,0.0,12.66182804,0.0,19.7470417,23.57401085,160.9016266
5709,Taiwan,1977,0.0,0.0,0.0,0.0,11.89596748,0.280913889,20.8408432,26.99323082,177.9930573
5710,Taiwan,1978,0.0,0.0,0.0,0.0,14.68440819,7.576165199,20.52892685,29.78442955,208.5923309
5711,Taiwan,1979,0.0,0.0,0.0,0.0,13.50457001,17.95863152,19.8171711,37.59978867,209.5899048
5712,Taiwan,1980,0.0,0.0,0.0,0.0,8.652150154,23.26478577,20.49961853,44.48474884,217.7682343
5713,Taiwan,1981,0.0,0.0,0.0,0.0,14.16693592,30.2706089,17.46837616,41.05390167,191.7102814
5714,Taiwan,1982,0.00828249,0.0,0.0,0.0,14.13802814,37.12663269,13.35927582,48.15366745,216.2127228
5715,Taiwan,1983,0.004545145,0.0,0.0,0.0,14.74872398,53.63953018,13.85526371,64.99984741,216.6806946
5716,Taiwan,1984,0.00350599,0.0,0.0,0.0,12.96729088,69.77149963,13.94178009,75.40771484,207.5522614
5717,Taiwan,1985,0.00295588,0.0,0.0,0.0,17.7452755,81.51255035,12.49892044,79.881073,205.6966705
5718,Taiwan,1986,0.0045321,0.0,0.0,0.0,18.12611198,76.44491577,11.38848305,97.24753571,229.2052612
5719,Taiwan,1987,0.0028272,0.0,0.0,0.0,16.28990936,94.0021286,11.51841736,105.2152481,241.0596313
5720,Taiwan,1988,0.00310436,0.0,0.0,0.0,13.82057095,86.9733963,13.13831329,121.9339371,281.1455994
5721,Taiwan,1989,0.195442766,0.0,0.0,0.0,14.38118458,80.23396301,13.23577595,127.1846695,313.0752869
5722,Taiwan,1990,0.211627737,0.0,0.0,0.0,18.86907959,93.25762939,21.24290657,125.6601028,324.8757019
5723,Taiwan,1991,0.243223637,0.0,0.0,0.0,11.39519405,100.1361313,30.85060501,137.6406403,337.3233643
5724,Taiwan,1992,0.261621892,0.0,0.0,0.0,19.38599968,96.0342865,30.59330559,159.0231323,350.8878784
5725,Taiwan,1993,0.232717305,0.0,0.0,0.0,12.14976978,97.4804306,32.01734924,178.8140106,373.5243835
5726,Taiwan,1994,0.256959826,0.0,0.0,0.0,14.96687508,98.94569397,38.88452911,186.0962372,397.5515137
5727,Taiwan,1995,0.383826703,0.0,0.0,0.0,14.31023693,100.2086563,43.45638657,191.8517303,432.5578613
5728,Taiwan,1996,0.46987763,0.0,0.0,0.0,14.02515984,107.2231369,44.34256363,216.3776245,432.6465149
5729,Taiwan,1997,0.525588512,0.0,0.0,0.0,15.51083469,102.9151611,52.02492905,247.4833832,444.4490356
5730,Taiwan,1998,0.607200384,0.0,0.0,0.0,18.33882523,104.607666,61.64441681,268.503418,461.0142212
5731,Taiwan,1999,0.758865893,0.0,0.0,0.0,14.9358263,107.8454971,62.73476791,277.2956848,493.1103516
5732,Taiwan,2000,1.047370315,0.0,0.000355556,0.004083334,13.48381233,109.252243,67.67395782,326.8559875,501.7044678
5733,Taiwan,2001,1.320276856,0.0,0.000775,0.035925556,14.954216,100.0393982,72.89400482,342.9975891,519.7989502
5734,Taiwan,2002,1.599335194,0.0,0.001016667,0.046349999,8.111152649,110.783844,81.52752686,371.8858337,519.2650757
5735,Taiwan,2003,1.772635102,0.0,0.001336111,0.068911664,8.800474167,108.2332077,84.14759064,396.4477844,542.3451538
5736,Taiwan,2004,1.848912716,0.0,0.001683333,0.072769724,9.249726295,109.1987762,102.3642807,412.379425,554.8023071
5737,Taiwan,2005,1.850399375,0.0,0.00275,0.26143083,11.6580267,109.8318939,103.2008057,419.9425659,559.1844482
5738,Taiwan,2006,1.84963429,0.0,0.004138889,0.785544455,11.63301277,108.8639603,110.6984863,440.8106079,563.2839966
5739,Taiwan,2007,1.883911848,0.0,0.006166667,1.242836952,12.49115658,109.9978867,117.4490204,461.682373,584.2241211
5740,Taiwan,2008,1.816858888,0.0,0.012583333,1.653059125,12.09759521,110.0904617,127.6595917,442.0050659,551.664978
5741,Taiwan,2009,1.747422814,0.0,0.025444444,2.196846485,10.46788979,111.4054413,124.6677551,421.60495,541.6951904
5742,Taiwan,2010,1.83381629,0.0,0.060304999,2.84868145,11.64105892,110.8752747,154.7976837,452.3208008,567.0009155
5743,Taiwan,2011,1.834563136,0.0,0.169995278,4.117779255,11.03386402,111.4905167,170.3993225,468.8568726,523.940979
5744,Taiwan,2012,1.830331802,0.0,0.438352764,3.875639439,15.54556179,106.3556442,178.8522797,458.4303589,517.6386108
5745,Taiwan,2013,1.848401189,0.0,0.875121415,4.469706059,14.7796402,108.8994141,179.3790588,467.624054,532.5873413
5746,Taiwan,2014,1.912523985,0.0,1.432468295,4.064959049,11.69751072,110.1960526,188.6816864,472.6248779,549.4267578
5747,Taiwan,2015,1.938306451,0.0,2.289747953,4.107417583,12.03798008,94.24740601,201.8036041,458.4512329,564.0059814
5748,Taiwan,2016,1.903695703,0.0,2.968847275,3.900716305,17.56682968,81.3340683,209.6540527,464.033844,566.6258545
5749,Taiwan,2017,1.858203769,0.0,4.437576294,4.58396244,14.49555588,57.32057571,232.4506226,471.0609131,559.925293
5750,Taiwan,2018,1.968583584,0.0,7.175423622,4.516743183,11.85704899,70.27050781,236.6213837,473.563446,558.3449097
5751,Taiwan,2019,1.98418057,0.0,10.58592892,4.987870693,14.61592865,81.76110077,232.5982056,464.1584778,529.031311
5752,Taiwan,2020,1.97130537,0.0,15.95385075,6.063765049,7.929167271,79.23497009,248.8446198,433.2325745,508.1609497
5753,Taiwan,2021,1.980123997,0.0,20.72485733,5.86677599,9.076749802,69.77422333,272.904541,465.1392212,532.5452881
5754,Thailand,1965,0.0,0.0,0.0,0.0,2.486828089,0.0,0.0,0.52335,27.6963501
5755,Thailand,1966,0.0,0.0,0.0,0.0,3.146236658,0.0,0.0,0.755949974,32.69146347
5756,Thailand,1967,0.0,0.0,0.0,0.0,4.045161247,0.0,0.0,1.349079967,36.28415298
5757,Thailand,1968,0.0,0.0,0.0,0.0,4.154570103,0.0,0.0,1.488639951,47.8284874
5758,Thailand,1969,0.0,0.0,0.0,0.0,3.093010902,0.0,0.0,1.581680059,51.79970932
5759,Thailand,1970,0.0,0.0,0.0,0.0,5.284139633,0.0,0.0,1.686349988,60.30305862
5760,Thailand,1971,0.0,0.0,0.0,0.0,6.055913925,0.0,0.0,1.328727484,67.13237762
5761,Thailand,1972,0.0,0.0,0.0,0.0,5.109677315,0.0,0.0,1.044397235,84.27272797
5762,Thailand,1973,0.0,0.0,0.0,0.0,5.559139729,0.0,0.0,1.118189692,89.21047974
5763,Thailand,1974,0.0,0.0,0.0,0.0,7.268279552,0.0,0.0,1.676755309,90.82000732
5764,Thailand,1975,0.0,0.0,0.0,0.0,10.05080605,0.0,0.0,1.602718592,98.46376801
5765,Thailand,1976,0.0,0.0,0.0,0.0,10.75457001,0.0,0.0,1.858997226,103.6707535
5766,Thailand,1977,0.0,0.0,0.0,0.0,9.654569626,0.0,0.0,1.788019419,116.4801178
5767,Thailand,1978,0.0,0.0,0.0,0.0,6.239247322,0.0,0.0,2.302681923,127.900589
5768,Thailand,1979,0.0,0.0,0.0,0.0,9.648655891,0.0,0.0,4.841894627,130.5167236
5769,Thailand,1980,0.0,0.0,0.0,0.0,3.764247179,0.0,0.0,5.235454082,136.3617249
5770,Thailand,1981,0.0,0.0,0.0,0.0,8.794086456,0.0,2.756309986,5.823664665,128.823822
5771,Thailand,1982,0.0,0.0,0.0,0.0,11.3430109,0.0,14.04903984,7.591517448,116.8388977
5772,Thailand,1983,0.0,0.0,0.0,0.0,10.82258034,0.0,16.53786087,7.289032936,129.599411
5773,Thailand,1984,0.0,0.0,0.0,0.0,12.06747341,0.0,24.69049072,9.178233147,136.1799469
5774,Thailand,1985,0.0,0.0,0.0,0.0,10.91424751,0.0,32.45933151,18.43501472,128.4831848
5775,Thailand,1986,0.0,0.0,0.0,0.0,16.35717773,0.0,34.87252808,18.08709908,133.2489319
5776,Thailand,1987,0.00492,0.0,0.0,0.0,11.99422836,0.0,48.35086441,26.11432838,144.7503052
5777,Thailand,1988,0.03019,0.0,0.0,0.0,10.99458885,0.0,57.06445313,26.90623856,165.1565247
5778,Thailand,1989,0.021570001,0.0,0.0,0.0,16.29954529,0.0,55.94580078,32.77128983,196.0644684
5779,Thailand,1990,0.025009001,0.0,0.0,0.0,14.48957253,0.0,60.65252304,45.35102081,237.0903473
5780,Thailand,1991,0.029666999,0.0,0.0,0.0,13.32227135,0.0,75.09359741,53.11427689,252.9524536
5781,Thailand,1992,0.020861,0.0,0.0,0.0,12.29794121,0.0,81.41338348,56.84661865,281.2406006
5782,Thailand,1993,0.029429,0.0,0.0,0.0,10.682127,0.0,92.20895386,63.31914139,324.1254883
5783,Thailand,1994,0.05076354,0.0,0.0,0.0,13.02140427,0.0,102.0502777,73.2166214,361.3217163
5784,Thailand,1995,0.142749056,0.0,0.0,0.0,19.49546242,0.0,105.6872864,83.52327728,406.1876526
5785,Thailand,1996,0.207120806,0.0,0.0,0.0,21.33468246,0.0,123.1390839,101.6228104,449.5958252
5786,Thailand,1997,0.273500264,0.0,0.0,0.0,20.94139862,0.0,154.4660339,104.8038559,451.4916077
5787,Thailand,1998,0.309511095,0.0,0.0,0.0,15.04759216,0.0,164.9491882,84.08473206,409.8378601
5788,Thailand,1999,0.447433293,0.0,0.0,0.0,10.08235168,0.0,183.2412262,89.39646149,431.5868225
5789,Thailand,2000,0.52689749,0.0,0.0,0.0,17.42093658,0.0,211.9536896,91.69589996,419.1982422
5790,Thailand,2001,0.621087849,0.0,0.0,0.0,18.13891602,0.0,245.6052856,102.0776443,414.6733704
5791,Thailand,2002,0.752402186,0.0,0.0,0.0,21.50287819,0.0,266.8924866,108.9419022,448.517395
5792,Thailand,2003,1.231493354,0.0,0.0,0.0,20.90338326,0.0,284.2218018,111.2721939,491.775116
5793,Thailand,2004,1.841917872,0.037222221,0.0,0.0,16.99106789,0.0,297.550354,124.6728821,545.1011963
5794,Thailand,2005,1.856268048,1.080325842,0.0,0.0,16.23893738,0.0,320.5919189,134.7621307,543.0305786
5795,Thailand,2006,1.989577889,1.997118115,0.103800274,0.000372222,22.62111092,0.0,330.1123352,143.8184662,538.4671021
5796,Thailand,2007,2.419469833,1.649098396,0.109598614,0.001113889,22.51169968,0.0,351.720459,161.6282349,544.2365723
5797,Thailand,2008,2.139686346,6.106334209,0.109255001,0.001355556,19.53184319,0.0,369.4172668,174.3093414,528.6933594
5798,Thailand,2009,2.252298117,8.218676567,0.123996392,0.002805555,19.45329475,0.0,381.2444458,174.8950348,555.9691162
5799,Thailand,2010,3.365613461,8.549545288,0.161871672,0.010888889,14.84033489,0.0,432.0556335,179.4847412,576.5259399
5800,Thailand,2011,3.979047298,8.479795456,0.260527223,0.013805555,21.88970947,0.0,443.180603,182.5188751,584.6588745
5801,Thailand,2012,4.696402073,11.10814095,1.366786361,0.04710361,23.11785316,0.0,486.335022,191.5616913,614.2719727
5802,Thailand,2013,5.626381397,15.00545025,3.427144766,0.957450271,14.75018978,0.0,488.6432495,188.5352783,620.7598267
5803,Thailand,2014,6.717463017,17.5564518,5.237973213,1.072802782,13.98862457,0.0,499.4473267,207.8704071,625.6960449
5804,Thailand,2015,7.336832523,18.8214283,6.403888226,0.883295,10.12755013,0.0,509.6095581,204.0737305,650.0983887
5805,Thailand,2016,8.816594124,19.21920776,9.040355682,0.923578084,9.484952927,0.0,505.6425476,208.0302887,671.9494019
5806,Thailand,2017,9.293569565,21.25117493,12.09024239,2.951370716,12.47396278,0.0,500.8379517,208.8567047,689.9710693
5807,Thailand,2018,11.74623394,23.2473259,12.00366402,4.341638565,20.09962463,0.0,500.196106,222.6697693,703.2112427
5808,Thailand,2019,12.58767128,25.95612717,13.56471348,9.67401886,16.63287544,0.0,509.3956299,198.4528809,710.0924072
5809,Thailand,2020,11.70105934,25.96667099,13.55191135,9.664888382,11.92295361,0.0,468.5292053,212.1832733,629.0963745
5810,Thailand,2021,12.98253536,24.32442474,13.7178154,9.603204727,11.87969208,0.0,470.1372986,224.385376,623.8592529
5811,Trinidad and Tobago,1965,0.0,0.0,0.0,0.0,0.0,0.0,11.42774963,0.0,22.19790459
5812,Trinidad and Tobago,1966,0.0,0.0,0.0,0.0,0.0,0.0,13.42374992,0.0,22.35363388
5813,Trinidad and Tobago,1967,0.0,0.0,0.0,0.0,0.0,0.0,14.81599998,0.0,23.32183456
5814,Trinidad and Tobago,1968,0.0,0.0,0.0,0.0,0.0,0.0,15.5454998,0.0,23.76878738
5815,Trinidad and Tobago,1969,0.0,0.0,0.0,0.0,0.0,0.0,15.6239996,0.0,24.91828728
5816,Trinidad and Tobago,1970,0.0,0.0,0.0,0.0,0.0,0.0,19.11972046,0.0,25.56086159
5817,Trinidad and Tobago,1971,0.035,0.0,0.0,0.0,0.0,0.0,18.63500023,0.0,26.41343117
5818,Trinidad and Tobago,1972,0.035,0.0,0.0,0.0,0.0,0.0,19.26074982,0.0,42.87165833
5819,Trinidad and Tobago,1973,0.028999999,0.0,0.0,0.0,0.0,0.0,18.49799919,0.0,43.14619446
5820,Trinidad and Tobago,1974,0.025,0.0,0.0,0.0,0.0,0.0,16.89974976,0.0,42.48516464
5821,Trinidad and Tobago,1975,0.023,0.0,0.0,0.0,0.0,0.0,15.35974979,0.0,32.48155212
5822,Trinidad and Tobago,1976,0.018999999,0.0,0.0,0.0,0.0,0.0,17.28824997,0.0,36.52459717
5823,Trinidad and Tobago,1977,0.023,0.0,0.0,0.0,0.0,0.0,20.32150078,0.0,35.65530777
5824,Trinidad and Tobago,1978,0.028999999,0.0,0.0,0.0,0.0,0.0,24.26025009,0.0,32.08275223
5825,Trinidad and Tobago,1979,0.028999999,0.0,0.0,0.0,0.0,0.0,25.07649994,0.0,24.69454575
5826,Trinidad and Tobago,1980,0.026000001,0.0,0.0,0.0,0.0,0.0,28.33250046,0.0,19.5347538
5827,Trinidad and Tobago,1981,0.018999999,0.0,0.0,0.0,0.0,0.0,31.20949936,0.0,19.36061478
5828,Trinidad and Tobago,1982,0.017999999,0.0,0.0,0.0,0.0,0.0,37.93125153,0.0,21.47490501
5829,Trinidad and Tobago,1983,0.016000001,0.0,0.0,0.0,0.0,0.0,39.29724884,0.0,18.66898727
5830,Trinidad and Tobago,1984,0.013,0.0,0.0,0.0,0.0,0.0,41.17599869,0.0,15.96929073
5831,Trinidad and Tobago,1985,0.017000001,0.0,0.0,0.0,0.0,0.0,42.15200043,0.0,16.89595413
5832,Trinidad and Tobago,1986,0.026000001,0.0,0.0,0.0,0.0,0.0,43.1344986,0.0,18.23386002
5833,Trinidad and Tobago,1987,0.030999999,0.0,0.0,0.0,0.0,0.0,45.69350052,0.0,12.22130966
5834,Trinidad and Tobago,1988,0.027000001,0.0,0.0,0.0,0.0,0.0,52.59424973,0.0,11.07357502
5835,Trinidad and Tobago,1989,0.026000001,0.0,0.0,0.0,0.0,0.0,52.69475174,0.0,9.943670273
5836,Trinidad and Tobago,1990,0.030999999,0.0,0.0,0.0,0.0,0.0,54.63375092,0.0,14.86724377
5837,Trinidad and Tobago,1991,0.025,0.0,0.0,0.0,0.0,0.0,55.35165405,0.0,13.95740604
5838,Trinidad and Tobago,1992,0.029999999,0.0,0.0,0.0,0.0,0.0,53.48801041,0.0,19.86266899
5839,Trinidad and Tobago,1993,0.028000001,0.0,0.0,0.0,0.0,0.0,60.03313828,0.0,17.29501152
5840,Trinidad and Tobago,1994,0.032000002,0.0,0.0,0.0,0.0,0.0,68.75721741,0.0,13.18390656
5841,Trinidad and Tobago,1995,0.033,0.0,0.0,0.0,0.0,0.0,73.81322479,0.0,15.05340004
5842,Trinidad and Tobago,1996,0.017000001,0.0,0.0,0.0,0.0,0.0,83.34404755,0.0,17.40293694
5843,Trinidad and Tobago,1997,0.017999999,0.0,0.0,0.0,0.0,0.0,90.443367,0.0,10.27435589
5844,Trinidad and Tobago,1998,0.017999999,0.0,0.0,0.0,0.0,0.0,90.443367,0.0,11.79019737
5845,Trinidad and Tobago,1999,0.017999999,0.0,0.0,0.0,0.0,0.0,92.77738953,0.0,20.8542099
5846,Trinidad and Tobago,2000,0.02,0.0,0.000375,0.0,0.0,0.0,98.13040161,0.0,20.64079475
5847,Trinidad and Tobago,2001,0.028999999,0.0,0.001866667,0.0,0.0,0.0,108.9441071,0.0,19.18290138
5848,Trinidad and Tobago,2002,0.026000001,0.0,0.002805555,0.0,0.0,0.0,117.3072128,0.0,21.74687576
5849,Trinidad and Tobago,2003,0.012,0.0,0.004333333,0.0,0.0,0.0,135.2010193,0.0,20.74758148
5850,Trinidad and Tobago,2004,0.023,0.0,0.006277778,0.0,0.0,0.0,148.7053528,0.0,22.76426315
5851,Trinidad and Tobago,2005,0.022,0.0,0.006694444,0.0,0.0,0.0,163.7530823,0.0,20.10963631
5852,Trinidad and Tobago,2006,0.026000001,0.0,0.007638889,0.0,0.0,0.0,192.7615509,0.0,21.98620987
5853,Trinidad and Tobago,2007,0.018999999,0.0,0.008138889,0.0,0.0,0.0,196.4502716,0.0,25.01716805
5854,Trinidad and Tobago,2008,0.02,0.0,0.008805555,0.0,0.0,0.0,191.5810394,0.0,26.62458229
5855,Trinidad and Tobago,2009,0.018999999,0.0,0.009861111,0.0,0.0,0.0,190.8847198,0.0,25.51396942
5856,Trinidad and Tobago,2010,0.0,0.0,0.011111111,0.0,0.0,0.0,207.4008636,0.0,26.45826149
5857,Trinidad and Tobago,2011,0.0,0.0,0.011055555,0.0,0.0,0.0,204.8132019,0.0,24.84927368
5858,Trinidad and Tobago,2012,0.0,0.0,0.010972222,0.0,0.0,0.0,202.359848,0.0,23.72959328
5859,Trinidad and Tobago,2013,0.0,0.0,0.010916667,0.0,0.0,0.0,203.5563049,0.0,26.72850227
5860,Trinidad and Tobago,2014,0.0,0.0,0.012166667,0.0,0.0,0.0,205.1008911,0.0,23.9991188
5861,Trinidad and Tobago,2015,0.0,0.0,0.013861111,0.0,0.0,0.0,196.047699,0.0,26.24131012
5862,Trinidad and Tobago,2016,0.0,0.0,0.013777778,0.0,0.0,0.0,169.4447174,0.0,27.77453423
5863,Trinidad and Tobago,2017,0.0,0.0,0.013694445,0.0,0.0,0.0,183.4932861,0.0,25.7787838
5864,Trinidad and Tobago,2018,0.0,0.0,0.012361111,0.0,0.0,0.0,173.7474976,0.0,24.33333778
5865,Trinidad and Tobago,2019,0.0,0.0,0.012305556,0.0,0.0,0.0,174.7331543,0.0,18.32484436
5866,Trinidad and Tobago,2020,0.0,0.0,0.012305556,0.0,0.0,0.0,151.8564758,0.0,16.42362976
5867,Trinidad and Tobago,2021,0.0,0.0,0.012222222,0.0,0.0,0.0,155.9684753,0.0,14.73343563
5868,Turkey,1965,0.100000001,0.0,0.0,0.0,6.443279266,0.0,0.0,42.68209839,41.98874283
5869,Turkey,1966,0.122000001,0.0,0.0,0.0,6.91373682,0.0,0.0,47.49692154,50.11611176
5870,Turkey,1967,0.172999993,0.0,0.0,0.0,7.042956829,0.0,0.0,42.1006012,58.84780502
5871,Turkey,1968,0.179000005,0.0,0.0,0.0,9.387849808,0.0,0.0,45.76404953,70.70332336
5872,Turkey,1969,0.178000003,0.0,0.0,0.0,10.18653202,0.0,0.0,48.61339951,78.65872192
5873,Turkey,1970,0.165999994,0.0,0.0,0.0,8.967956543,0.0,0.0,53.84690094,83.33808136
5874,Turkey,1971,0.162,0.0,0.0,0.0,7.718333244,0.0,0.0,55.35879898,98.78930664
5875,Turkey,1972,0.174999997,0.0,0.0,0.0,9.474784851,0.0,0.0,59.40604019,111.9864349
5876,Turkey,1973,0.196999997,0.0,0.0,0.0,7.698225975,0.0,0.0,60.7202301,136.5554657
5877,Turkey,1974,0.207000002,0.0,0.0,0.0,9.923064232,0.0,0.0,66.22122192,132.8713531
5878,Turkey,1975,0.219999999,0.0,0.0,0.0,17.45688248,0.0,0.0,68.76818848,146.7586517
5879,Turkey,1976,0.160999998,0.0,0.0,0.0,24.76419449,0.0,0.0,72.14089203,165.7758789
5880,Turkey,1977,0.217999995,0.0,0.0,0.0,25.34819794,0.0,0.0,74.32733154,187.7122498
5881,Turkey,1978,0.136999995,0.0,0.0,0.0,27.60290337,0.0,0.0,75.40892029,201.0745392
5882,Turkey,1979,0.144999996,0.0,0.0,0.0,30.42416573,0.0,0.0,77.28134918,179.0935059
5883,Turkey,1980,0.136000007,0.0,0.0,0.0,33.55650711,0.0,0.0,81.80541992,182.7016754
5884,Turkey,1981,0.109999999,0.0,0.0,0.0,37.30567169,0.0,0.0,83.50340271,180.0292206
5885,Turkey,1982,0.0,0.0,0.0,0.0,41.89077759,0.0,0.339912504,93.77268982,192.6778717
5886,Turkey,1983,0.0,0.0,0.0,0.0,33.54024124,0.0,0.373425007,103.1813583,202.6173859
5887,Turkey,1984,0.0221,0.0,0.0,0.0,39.70142365,0.0,0.363849998,115.9394684,201.6364594
5888,Turkey,1985,0.006,0.0,0.0,0.0,35.61663818,0.0,0.469175011,138.7807922,211.2089386
5889,Turkey,1986,0.0436,0.0,0.0,0.0,35.10715103,0.0,4.002349854,152.7251587,228.7444763
5890,Turkey,1987,0.0579,0.0,0.0,0.0,55.05263519,0.0,4.998149872,161.238327,258.1401367
5891,Turkey,1988,0.068400003,0.0,0.0,0.0,85.60365295,0.0,11.35595036,155.8885193,274.3424377
5892,Turkey,1989,0.062600002,0.0,0.0,0.0,53.04720306,0.0,30.18997574,175.6711426,258.5266418
5893,Turkey,1990,0.0801,0.0,0.0,0.0,68.44720459,0.0,32.29647446,186.5219421,274.5052185
5894,Turkey,1991,0.1197,0.0,0.0,0.0,67.07427216,0.0,39.56389999,199.2567902,267.4723206
5895,Turkey,1992,0.116700001,0.0,0.0,0.0,78.56128693,0.0,43.28857422,198.5357361,282.5664368
5896,Turkey,1993,0.134000003,0.0,0.0,0.0,100.3924484,0.0,47.41540146,183.7074738,323.7594604
5897,Turkey,1994,0.129999995,0.0,0.0,0.0,90.44217682,0.0,50.27832413,184.2540894,309.5860901
5898,Turkey,1995,0.308299989,0.0,0.0,0.0,105.0940628,0.0,65.04297638,192.3369446,347.1480103
5899,Turkey,1996,0.25909999,0.0,0.0,0.0,119.6847305,0.0,75.69995117,216.35289,362.5716248
5900,Turkey,1997,0.376800001,0.0,0.0,0.0,117.7357788,0.0,93.07857513,241.6946564,357.1014709
5901,Turkey,1998,0.326000005,0.0,0.0,0.016249999,124.870697,0.0,98.34482574,250.7660675,356.4585876
5902,Turkey,1999,0.2139,0.0,0.0,0.060618334,102.5409927,0.0,118.5576477,232.9954224,354.8018188
5903,Turkey,2000,0.241500005,0.0,0.0,0.098763332,91.30739594,0.0,139.4694519,261.2214355,371.8375244
5904,Turkey,2001,0.273600012,0.0,0.0,0.183318049,70.53599548,0.0,153.4585266,214.6083832,346.0043335
5905,Turkey,2002,0.234599993,0.0,0.0,0.14010416,98.31743622,0.0,166.3943481,224.144989,369.9281311
5906,Turkey,2003,0.167600006,0.0,0.0,0.178067505,102.4599304,0.0,200.4813538,242.0900726,364.5802917
5907,Turkey,2004,0.169200003,0.0,0.0,0.166271389,132.7971802,0.0,211.6840973,256.8601685,372.7711792
5908,Turkey,2005,0.128399998,0.0,0.0,0.168941393,113.2780762,0.0,257.2323608,257.6859131,368.0184631
5909,Turkey,2006,0.147850007,0.0,0.0,0.371325284,125.8926544,0.0,291.9704895,304.3338318,382.6081848
5910,Turkey,2007,0.254942,0.0,0.0,0.992777765,101.3724747,0.0,338.907135,342.6663208,389.5362854
5911,Turkey,2008,0.30469501,0.0,0.0,2.378714085,93.49007416,0.0,352.9823608,344.2014771,384.2224731
5912,Turkey,2009,0.687389016,0.0,0.0,4.176137924,100.4214554,0.0,337.2219238,359.34375,391.056488
5913,Turkey,2010,1.001144052,0.0,0.006666667,8.094780922,143.7623901,0.0,358.2103271,365.6239319,381.2082214
5914,Turkey,2011,1.037140965,0.0,0.007888889,13.03160858,144.3840027,0.0,418.3987732,394.010437,373.0214844
5915,Turkey,2012,1.491271973,0.0,0.011666667,16.06979752,158.6621246,0.0,433.1921387,424.4368591,391.9231567
5916,Turkey,2013,2.242157936,0.0,0.0185,20.59720802,161.9457092,0.0,439.664856,367.0916443,419.0951233
5917,Turkey,2014,3.446563959,0.0,0.047138333,23.08164978,110.1104736,0.0,466.465271,420.1453857,431.0951538
5918,Turkey,2015,4.665543079,0.0,0.522759736,31.37977982,180.8218842,0.0,459.5904236,404.026062,513.3199463
5919,Turkey,2016,7.190100193,0.0,2.792418003,41.53985977,179.9796448,0.0,445.04599,447.2601624,549.1968994
5920,Turkey,2017,9.09980011,0.0,7.689266205,47.64720917,154.9363251,0.0,515.6807861,458.9118347,576.151123
5921,Turkey,2018,11.05389977,0.0,20.63614273,52.78013992,158.5809174,0.0,472.3251648,475.2202454,555.9552612
5922,Turkey,2019,13.57590008,0.0,24.38221741,57.28152466,234.1344452,0.0,433.6134644,487.5264587,558.2646484
5923,Turkey,2020,15.76430035,0.0,28.75839233,65.2060318,205.0982208,0.0,462.0990601,472.3667603,511.0084229
5924,Turkey,2021,18.72744942,0.0,33.58208466,81.47658539,145.7364349,0.0,573.2346191,484.0746155,524.6572266
5925,Turkmenistan,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5926,Turkmenistan,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5927,Turkmenistan,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5928,Turkmenistan,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5929,Turkmenistan,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5930,Turkmenistan,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5931,Turkmenistan,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5932,Turkmenistan,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5933,Turkmenistan,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5934,Turkmenistan,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5935,Turkmenistan,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5936,Turkmenistan,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5937,Turkmenistan,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5938,Turkmenistan,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5939,Turkmenistan,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5940,Turkmenistan,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5941,Turkmenistan,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5942,Turkmenistan,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5943,Turkmenistan,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
